an,bn,ratio,gmp_ns,simd_ns,speedup
524,210,0.4000,13367.7,4482.3,2.9823
524,262,0.5000,14021.0,4667.7,3.0038
524,341,0.6500,17413.7,5585.4,3.1177
524,419,0.8000,18045.9,6541.8,2.7585
524,524,1.0000,20705.2,7323.6,2.8272
528,66,0.1250,6953.2,2186.3,3.1804
528,106,0.2000,9854.9,2643.6,3.7278
528,132,0.2500,10392.6,3577.1,2.9053
528,176,0.3333,12042.1,4456.2,2.7023
528,211,0.4000,14222.2,4752.9,2.9923
528,264,0.5000,14132.1,4987.9,2.8333
528,343,0.6500,17557.3,5682.2,3.0899
528,422,0.8000,18513.3,6799.7,2.7227
528,528,1.0000,20722.8,7410.2,2.7965
532,67,0.1250,7213.0,2232.1,3.2315
532,106,0.2000,9940.4,2701.0,3.6802
532,133,0.2500,10632.0,3601.6,2.9520
532,177,0.3333,12162.8,3941.9,3.0855
532,213,0.4000,13541.7,5094.4,2.6582
532,266,0.5000,14311.7,5334.3,2.6830
532,346,0.6500,17643.0,5810.3,3.0365
532,426,0.8000,18674.3,7449.6,2.5067
532,532,1.0000,20997.2,7504.3,2.7980
536,67,0.1250,7255.9,2234.1,3.2478
536,107,0.2000,10131.7,2705.6,3.7447
536,134,0.2500,10734.0,3533.7,3.0376
536,179,0.3333,12502.2,4705.7,2.6568
536,214,0.4000,14621.1,5104.5,2.8644
536,268,0.5000,14380.0,5255.3,2.7363
536,348,0.6500,17671.5,5831.5,3.0304
536,429,0.8000,18844.0,6955.0,2.7094
536,536,1.0000,20912.0,7563.7,2.7648
540,68,0.1250,7324.7,2270.0,3.2268
540,108,0.2000,10135.6,2761.7,3.6701
540,135,0.2500,10847.2,3678.3,2.9489
540,180,0.3333,12547.0,4664.5,2.6899
540,216,0.4000,14661.0,5035.7,2.9114
540,270,0.5000,14365.0,5270.8,2.7254
540,351,0.6500,18065.2,5923.0,3.0500
540,432,0.8000,19428.2,7054.8,2.7539
540,540,1.0000,21724.2,7602.6,2.8575
544,68,0.1250,7396.1,2359.3,3.1348
544,109,0.2000,10114.8,3211.8,3.1492
544,136,0.2500,10902.7,3710.4,2.9384
544,181,0.3333,12800.1,3939.2,3.2494
544,218,0.4000,13840.9,5093.7,2.7173
544,272,0.5000,14449.0,5315.4,2.7183
544,354,0.6500,18280.4,5752.7,3.1777
544,435,0.8000,19577.8,7141.4,2.7414
544,544,1.0000,21729.1,7450.7,2.9164
548,69,0.1250,7580.7,2400.4,3.1581
548,110,0.2000,10132.0,3218.9,3.1477
548,137,0.2500,11224.0,3744.5,2.9974
548,183,0.3333,12869.9,4762.4,2.7024
548,219,0.4000,14939.2,5152.9,2.8992
548,274,0.5000,14562.0,5494.0,2.6505
548,356,0.6500,18328.6,5828.9,3.1445
548,438,0.8000,19564.0,7250.1,2.6984
548,548,1.0000,22094.1,7753.4,2.8496
552,69,0.1250,7603.0,2196.6,3.4612
552,110,0.2000,10143.6,2773.8,3.6569
552,138,0.2500,11291.3,3738.2,3.0205
552,184,0.3333,12928.7,4793.7,2.6970
552,221,0.4000,14003.4,5223.3,2.6810
552,276,0.5000,14680.1,5538.4,2.6506
552,359,0.6500,18750.4,6026.4,3.1114
552,442,0.8000,19631.3,7124.4,2.7555
552,552,1.0000,22060.6,8009.8,2.7542
556,70,0.1250,7698.4,2445.9,3.1475
556,111,0.2000,10168.5,2901.7,3.5043
556,139,0.2500,11377.1,3851.1,2.9543
556,185,0.3333,13067.4,4373.7,2.9877
556,222,0.4000,15271.8,5388.4,2.8342
556,278,0.5000,15115.8,5673.8,2.6642
556,361,0.6500,19065.6,6210.4,3.0699
556,445,0.8000,19986.5,7342.1,2.7222
556,556,1.0000,22521.4,8074.4,2.7892
560,70,0.1250,7717.1,2465.7,3.1298
560,112,0.2000,10102.5,2931.7,3.4459
560,140,0.2500,11475.9,3860.2,2.9729
560,187,0.3333,13248.4,4917.9,2.6939
560,224,0.4000,15256.7,5358.2,2.8474
560,280,0.5000,15168.0,5616.4,2.7007
560,364,0.6500,19081.1,6143.3,3.1060
560,448,0.8000,20145.4,7407.8,2.7195
560,560,1.0000,22527.4,8271.6,2.7235
564,71,0.1250,7895.6,2444.3,3.2302
564,113,0.2000,10497.8,3450.2,3.0427
564,141,0.2500,11608.8,3844.8,3.0194
564,188,0.3333,13322.1,4877.4,2.7314
564,226,0.4000,14634.1,5334.0,2.7436
564,282,0.5000,15263.2,5614.9,2.7183
564,367,0.6500,19501.0,6192.1,3.1494
564,451,0.8000,20317.9,7538.9,2.6951
564,564,1.0000,22860.8,8208.9,2.7849
568,71,0.1250,7927.1,2434.5,3.2562
568,114,0.2000,10512.2,3435.0,3.0603
568,142,0.2500,11718.4,3906.2,2.9999
568,189,0.3333,13478.2,4344.9,3.1021
568,227,0.4000,15808.1,5355.7,2.9516
568,284,0.5000,15388.9,5627.2,2.7347
568,369,0.6500,19601.8,6284.3,3.1192
568,454,0.8000,20455.8,7559.2,2.7061
568,568,1.0000,22916.9,8208.2,2.7919
572,72,0.1250,7966.2,2560.4,3.1113
572,114,0.2000,10605.4,3507.3,3.0238
572,143,0.2500,11902.1,3876.5,3.0703
572,191,0.3333,13653.7,5062.9,2.6968
572,229,0.4000,15061.7,5487.5,2.7447
572,286,0.5000,15823.5,5589.0,2.8312
572,372,0.6500,19891.5,6379.3,3.1181
572,458,0.8000,20606.7,8077.0,2.5513
572,572,1.0000,23497.6,8323.0,2.8232
576,72,0.1250,7980.8,2567.1,3.1089
576,115,0.2000,10736.5,3460.5,3.1026
576,144,0.2500,11965.4,4074.2,2.9369
576,192,0.3333,13747.8,5124.6,2.6827
576,230,0.4000,16092.0,5561.4,2.8935
576,288,0.5000,15897.8,5822.1,2.7306
576,374,0.6500,19887.5,6543.3,3.0393
576,461,0.8000,20383.5,8376.0,2.4336
576,576,1.0000,23463.6,8502.0,2.7598
580,73,0.1250,8394.0,2569.6,3.2667
580,116,0.2000,10785.6,3518.1,3.0657
580,145,0.2500,12217.3,4157.4,2.9387
580,193,0.3333,13941.8,4416.1,3.1570
580,232,0.4000,16258.8,5605.5,2.9005
580,290,0.5000,15922.9,5821.6,2.7351
580,377,0.6500,20495.3,6501.8,3.1522
580,464,0.8000,20468.2,8519.6,2.4025
580,580,1.0000,24007.8,8467.9,2.8352
584,73,0.1250,8376.0,2580.4,3.2460
584,117,0.2000,10952.9,3551.6,3.0839
584,146,0.2500,12299.0,4108.6,2.9935
584,195,0.3333,14053.2,5262.5,2.6704
584,234,0.4000,15445.1,5723.8,2.6984
584,292,0.5000,16055.4,6000.3,2.6758
584,380,0.6500,20707.9,6459.9,3.2056
584,467,0.8000,21122.6,7713.8,2.7383
584,584,1.0000,24015.7,8644.6,2.7781
588,74,0.1250,8447.5,2628.1,3.2142
588,118,0.2000,11102.0,3617.2,3.0692
588,147,0.2500,12462.2,4076.1,3.0574
588,196,0.3333,14337.1,5288.0,2.7112
588,235,0.4000,16538.4,5608.0,2.9491
588,294,0.5000,16228.9,5867.9,2.7657
588,382,0.6500,20849.6,6619.7,3.1497
588,470,0.8000,21183.3,7887.3,2.6858
588,588,1.0000,24712.7,8648.5,2.8574
592,74,0.1250,8477.9,2423.6,3.4981
592,118,0.2000,11146.7,3633.2,3.0680
592,148,0.2500,12505.5,4211.1,2.9696
592,197,0.3333,14448.7,4590.4,3.1476
592,237,0.4000,15864.0,5663.9,2.8009
592,296,0.5000,16563.8,5955.3,2.7814
592,385,0.6500,21332.3,6684.8,3.1912
592,474,0.8000,21203.4,8742.6,2.4253
592,592,1.0000,24647.9,8678.8,2.8400
596,75,0.1250,8680.5,2645.3,3.2815
596,119,0.2000,11272.6,3677.7,3.0651
596,149,0.2500,12861.1,4172.8,3.0821
596,199,0.3333,14664.2,5425.2,2.7030
596,238,0.4000,16937.4,5700.5,2.9712
596,298,0.5000,16830.6,6048.1,2.7828
596,387,0.6500,21354.9,6793.0,3.1437
596,477,0.8000,21209.6,8763.4,2.4203
596,596,1.0000,24757.9,8824.8,2.8055
600,75,0.1250,8686.7,2706.2,3.2100
600,120,0.2000,11231.8,3678.1,3.0537
600,150,0.2500,12949.8,4167.3,3.1075
600,200,0.3333,14698.6,4661.4,3.1532
600,240,0.4000,16997.2,5771.3,2.9451
600,300,0.5000,17005.5,6152.5,2.7640
600,390,0.6500,21779.8,6876.4,3.1673
600,480,0.8000,22062.8,8304.8,2.6566
600,600,1.0000,24847.6,8891.0,2.7947
604,76,0.1250,8697.8,2679.7,3.2458
604,121,0.2000,11662.4,3708.8,3.1445
604,151,0.2500,12987.3,4224.1,3.0746
604,201,0.3333,14791.3,4660.3,3.1739
604,242,0.4000,16277.8,5786.0,2.8133
604,302,0.5000,16987.4,6161.4,2.7571
604,393,0.6500,21423.3,6671.0,3.2114
604,483,0.8000,21619.5,8222.8,2.6292
604,604,1.0000,25218.7,8813.1,2.8615
608,76,0.1250,8550.8,2687.3,3.1819
608,122,0.2000,11494.4,3699.1,3.1073
608,152,0.2500,13009.5,4226.3,3.0782
608,203,0.3333,15117.0,5423.6,2.7873
608,243,0.4000,17388.3,5794.5,3.0008
608,304,0.5000,17606.0,6083.2,2.8942
608,395,0.6500,22028.3,6788.3,3.2451
608,486,0.8000,22097.1,8292.4,2.6647
608,608,1.0000,25193.2,8878.5,2.8375
612,77,0.1250,8938.4,2649.3,3.3739
612,122,0.2000,11494.5,3773.6,3.0460
612,153,0.2500,13587.8,4173.8,3.2555
612,204,0.3333,15250.7,5476.3,2.7848
612,245,0.4000,16618.7,5851.8,2.8399
612,306,0.5000,17426.4,6245.3,2.7903
612,398,0.6500,22700.2,6956.3,3.2633
612,490,0.8000,22674.2,8989.7,2.5222
612,612,1.0000,26217.1,9033.6,2.9022
616,77,0.1250,9277.5,2752.1,3.3710
616,123,0.2000,11904.0,3876.9,3.0705
616,154,0.2500,13496.7,4212.5,3.2040
616,205,0.3333,15689.2,4782.1,3.2808
616,246,0.4000,17744.6,5843.6,3.0366
616,308,0.5000,17724.1,6236.8,2.8419
616,400,0.6500,22811.6,7078.8,3.2225
616,493,0.8000,23284.8,8501.0,2.7391
616,616,1.0000,26220.6,9330.2,2.8103
620,78,0.1250,9278.2,2707.9,3.4263
620,124,0.2000,12162.3,3906.2,3.1136
620,155,0.2500,13749.0,4295.1,3.2011
620,207,0.3333,15795.9,5414.2,2.9175
620,248,0.4000,17715.2,5816.6,3.0456
620,310,0.5000,17871.9,6144.0,2.9089
620,403,0.6500,23211.0,6984.3,3.3233
620,496,0.8000,23312.5,8655.0,2.6935
620,620,1.0000,26880.5,9148.3,2.9383
624,78,0.1250,9328.1,2529.4,3.6879
624,125,0.2000,12214.4,3902.3,3.1301
624,156,0.2500,13841.0,4207.3,3.2898
624,208,0.3333,15987.9,4714.4,3.3913
624,250,0.4000,17273.9,5713.6,3.0233
624,312,0.5000,18108.7,5970.1,3.0332
624,406,0.6500,23790.0,6896.5,3.4496
624,499,0.8000,23746.2,8698.4,2.7299
624,624,1.0000,26916.1,9112.7,2.9537
628,79,0.1250,9633.7,2877.7,3.3477
628,126,0.2000,12375.3,4017.0,3.0807
628,157,0.2500,14176.9,4394.7,3.2259
628,209,0.3333,16143.7,5631.4,2.8668
628,251,0.4000,18333.7,6020.6,3.0452
628,314,0.5000,18531.1,6345.8,2.9202
628,408,0.6500,23761.0,7158.2,3.3194
628,502,0.8000,23800.9,8827.9,2.6961
628,628,1.0000,27189.2,9347.6,2.9087
632,79,0.1250,9643.8,2888.7,3.3384
632,126,0.2000,12612.4,3966.2,3.1800
632,158,0.2500,14241.3,4560.9,3.1225
632,211,0.3333,16447.2,5708.9,2.8810
632,253,0.4000,17859.9,6126.8,2.9150
632,316,0.5000,18694.9,6583.9,2.8395
632,411,0.6500,23721.5,7374.4,3.2167
632,506,0.8000,24225.8,8957.6,2.7045
632,632,1.0000,26879.7,9634.1,2.7900
636,80,0.1250,9572.4,2910.6,3.2888
636,127,0.2000,12554.9,4037.6,3.1095
636,159,0.2500,14223.1,4524.6,3.1435
636,212,0.3333,16432.2,5054.5,3.2510
636,254,0.4000,18238.8,6222.4,2.9311
636,318,0.5000,18724.8,6735.4,2.7801
636,413,0.6500,24186.7,7595.3,3.1845
636,509,0.8000,24188.2,8980.7,2.6934
636,636,1.0000,27815.6,9827.8,2.8303
640,80,0.1250,9606.6,2890.3,3.3237
640,128,0.2000,12557.4,4045.6,3.1039
640,160,0.2500,14280.7,4546.4,3.1411
640,213,0.3333,16466.5,5858.4,2.8107
640,256,0.4000,18333.1,6348.5,2.8878
640,320,0.5000,18752.1,6670.2,2.8113
640,416,0.6500,24339.9,7514.7,3.2390
640,512,0.8000,24968.7,9027.3,2.7659
640,640,1.0000,27884.6,9835.8,2.8350
644,81,0.1250,9929.9,2931.6,3.3873
644,129,0.2000,12854.3,4019.7,3.1978
644,161,0.2500,14484.0,4644.6,3.1185
644,215,0.3333,16663.2,5879.1,2.8343
644,258,0.4000,18373.6,6312.6,2.9106
644,322,0.5000,19213.5,6725.1,2.8570
644,419,0.6500,24471.8,7660.6,3.1945
644,515,0.8000,24984.6,9138.9,2.7339
644,644,1.0000,28181.8,9915.7,2.8421
648,81,0.1250,9970.1,2945.8,3.3845
648,130,0.2000,13007.2,4121.3,3.1561
648,162,0.2500,14467.6,4616.7,3.1338
648,216,0.3333,16759.3,5175.6,3.2381
648,259,0.4000,19026.4,6528.9,2.9142
648,324,0.5000,19256.2,6820.0,2.8235
648,421,0.6500,24923.8,7704.4,3.2350
648,518,0.8000,24808.7,9058.7,2.7386
648,648,1.0000,28014.4,9958.4,2.8131
652,82,0.1250,10112.9,3038.0,3.3288
652,130,0.2000,13089.9,3633.9,3.6021
652,163,0.2500,13948.7,4637.3,3.0079
652,217,0.3333,16986.8,5975.3,2.8428
652,261,0.4000,18504.3,6483.4,2.8541
652,326,0.5000,19371.6,6856.2,2.8254
652,424,0.6500,25181.0,7762.3,3.2440
652,522,0.8000,24742.0,9394.8,2.6336
652,652,1.0000,28525.2,10132.9,2.8151
656,82,0.1250,10108.4,2805.2,3.6034
656,131,0.2000,13192.1,4282.8,3.0803
656,164,0.2500,13945.7,4656.5,2.9949
656,219,0.3333,17142.4,5975.9,2.8686
656,262,0.4000,19363.1,6514.1,2.9725
656,328,0.5000,19564.8,6818.4,2.8694
656,426,0.6500,25362.5,7862.2,3.2259
656,525,0.8000,24984.7,9807.2,2.5476
656,656,1.0000,28631.2,10245.1,2.7946
660,83,0.1250,10428.3,3040.4,3.4300
660,132,0.2000,13214.5,4551.7,2.9032
660,165,0.2500,14010.3,4725.8,2.9646
660,220,0.3333,17425.1,5447.2,3.1989
660,264,0.4000,19352.8,6722.7,2.8787
660,330,0.5000,19624.3,7086.8,2.7691
660,429,0.6500,25342.1,7821.3,3.2402
660,528,0.8000,25590.0,10168.2,2.5167
660,660,1.0000,28315.5,10271.0,2.7569
664,83,0.1250,10438.6,3051.5,3.4208
664,133,0.2000,13517.7,4571.7,2.9568
664,166,0.2500,14697.7,4801.0,3.0614
664,221,0.3333,17626.9,5354.6,3.2919
664,266,0.4000,19205.5,6636.4,2.8940
664,332,0.5000,20187.8,6948.1,2.9055
664,432,0.6500,25810.0,7851.1,3.2874
664,531,0.8000,25799.7,10291.3,2.5069
664,664,1.0000,28660.0,10327.6,2.7751
668,84,0.1250,10493.7,3083.5,3.4032
668,134,0.2000,13617.4,4586.4,2.9691
668,167,0.2500,14787.4,4776.1,3.0961
668,223,0.3333,17678.9,6134.5,2.8819
668,267,0.4000,19711.3,6644.8,2.9664
668,334,0.5000,20265.2,6986.7,2.9005
668,434,0.6500,26059.9,8055.2,3.2352
668,534,0.8000,26221.2,10881.1,2.4098
668,668,1.0000,29283.9,10383.3,2.8203
672,84,0.1250,10468.7,3088.8,3.3892
672,134,0.2000,13743.0,4374.4,3.1417
672,168,0.2500,14837.0,4878.2,3.0415
672,224,0.3333,17683.1,5564.9,3.1776
672,269,0.4000,19400.4,6506.4,2.9817
672,336,0.5000,20391.5,6905.2,2.9531
672,437,0.6500,26161.9,7993.8,3.2728
672,538,0.8000,26222.3,10837.3,2.4196
672,672,1.0000,29155.8,10548.9,2.7639
676,85,0.1250,10883.3,3176.4,3.4262
676,135,0.2000,13857.5,4696.8,2.9504
676,169,0.2500,14720.8,4796.7,3.0690
676,225,0.3333,17938.8,5629.0,3.1869
676,270,0.4000,19941.3,6551.4,3.0438
676,338,0.5000,20590.6,6848.1,3.0068
676,439,0.6500,26540.2,8103.9,3.2750
676,541,0.8000,26802.5,10893.8,2.4604
676,676,1.0000,29003.9,10618.1,2.7316
680,85,0.1250,10875.6,3181.4,3.4185
680,136,0.2000,13930.2,4688.1,2.9714
680,170,0.2500,14771.7,4883.5,3.0248
680,227,0.3333,18213.5,6345.2,2.8704
680,272,0.4000,20097.7,6798.6,2.9561
680,340,0.5000,20843.7,7174.5,2.9053
680,442,0.6500,27078.1,8210.5,3.2980
680,544,0.8000,26857.4,10978.9,2.4463
680,680,1.0000,29082.7,10750.6,2.7052
684,86,0.1250,11077.6,3181.6,3.4817
684,137,0.2000,14329.0,4671.9,3.0671
684,171,0.2500,14760.6,5101.1,2.8936
684,228,0.3333,18187.1,6378.9,2.8511
684,274,0.4000,20100.0,6838.5,2.9393
684,342,0.5000,21078.7,7161.4,2.9434
684,445,0.6500,27148.0,8297.6,3.2718
684,547,0.8000,26787.1,11095.6,2.4142
684,684,1.0000,29182.1,10824.6,2.6959
688,86,0.1250,11013.5,3193.6,3.4486
688,138,0.2000,14305.2,4725.5,3.0273
688,172,0.2500,15259.4,5054.8,3.0188
688,229,0.3333,18596.1,5759.9,3.2285
688,275,0.4000,20268.8,7044.1,2.8774
688,344,0.5000,21194.6,7388.9,2.8684
688,447,0.6500,27123.1,8374.7,3.2387
688,550,0.8000,26810.3,11098.2,2.4157
688,688,1.0000,29229.6,10925.9,2.6753
692,87,0.1250,11354.2,3256.2,3.4869
692,138,0.2000,14383.0,4664.5,3.0835
692,173,0.2500,15381.1,5026.5,3.0600
692,231,0.3333,18800.0,6506.5,2.8894
692,277,0.4000,20108.1,7029.0,2.8607
692,346,0.5000,21129.8,7332.4,2.8817
692,450,0.6500,27669.3,8370.0,3.3058
692,554,0.8000,27664.9,11375.0,2.4321
692,692,1.0000,30454.3,11007.0,2.7668
696,87,0.1250,11365.4,3335.5,3.4074
696,139,0.2000,14744.5,4886.8,3.0172
696,174,0.2500,15401.8,5171.7,2.9781
696,232,0.3333,18702.1,6474.9,2.8884
696,278,0.4000,21005.2,7026.1,2.9896
696,348,0.5000,21251.1,7360.1,2.8874
696,452,0.6500,27898.4,8443.1,3.3043
696,557,0.8000,27767.7,11447.9,2.4256
696,696,1.0000,30360.4,11124.0,2.7293
700,88,0.1250,11355.7,3302.4,3.4386
700,140,0.2000,14808.3,4894.8,3.0253
700,175,0.2500,15467.0,5138.0,3.0103
700,233,0.3333,18885.5,5726.7,3.2978
700,280,0.4000,21096.8,7203.1,2.9288
700,350,0.5000,21723.0,7566.7,2.8709
700,455,0.6500,28141.0,8336.5,3.3756
700,560,0.8000,27709.6,11524.5,2.4044
700,700,1.0000,30745.4,10954.2,2.8067
704,88,0.1250,11404.7,3346.4,3.4080
704,141,0.2000,14786.7,4977.0,2.9710
704,176,0.2500,15480.2,5140.0,3.0117
704,235,0.3333,18845.6,6703.7,2.8112
704,282,0.4000,20993.9,7166.1,2.9296
704,352,0.5000,21993.9,7566.6,2.9067
704,458,0.6500,28498.1,8450.0,3.3725
704,563,0.8000,27919.2,11577.4,2.4115
704,704,1.0000,30771.2,11058.3,2.7826
708,89,0.1250,11799.7,3279.1,3.5984
708,142,0.2000,14671.5,4867.2,3.0144
708,177,0.2500,15154.6,4994.0,3.0346
708,236,0.3333,18571.0,6531.4,2.8433
708,283,0.4000,20795.4,7075.1,2.9392
708,354,0.5000,21607.7,7383.7,2.9264
708,460,0.6500,28190.6,8445.2,3.3380
708,566,0.8000,27427.1,11329.4,2.4209
708,708,1.0000,30286.8,11021.4,2.7480
712,89,0.1250,11602.2,3298.1,3.5179
712,142,0.2000,14742.1,4711.4,3.1291
712,178,0.2500,15672.1,5053.7,3.1011
712,237,0.3333,18794.4,6177.4,3.0424
712,285,0.4000,20510.5,7181.0,2.8562
712,356,0.5000,21586.9,7536.2,2.8644
712,463,0.6500,28260.8,8621.8,3.2778
712,570,0.8000,27796.6,11304.8,2.4588
712,712,1.0000,30367.6,11334.5,2.6792
716,90,0.1250,11746.2,3341.2,3.5156
716,143,0.2000,14968.9,4722.0,3.1700
716,179,0.2500,15660.7,5079.1,3.0834
716,239,0.3333,19015.2,6696.1,2.8397
716,286,0.4000,21398.8,7223.8,2.9623
716,358,0.5000,22111.6,7612.2,2.9048
716,465,0.6500,28381.0,8733.1,3.2498
716,573,0.8000,27807.4,11478.3,2.4226
716,716,1.0000,30934.8,11401.3,2.7133
720,90,0.1250,11782.9,3363.6,3.5031
720,144,0.2000,15040.1,5050.6,2.9779
720,180,0.2500,15722.4,5098.0,3.0840
720,240,0.3333,19113.7,6676.4,2.8629
720,288,0.4000,21483.4,7180.1,2.9921
720,360,0.5000,22269.0,7606.7,2.9276
720,468,0.6500,28887.1,8799.3,3.2829
720,576,0.8000,27588.2,11596.9,2.3789
720,720,1.0000,30978.0,11612.1,2.6677
724,91,0.1250,12165.7,3348.5,3.6332
724,145,0.2000,15373.9,5177.8,2.9692
724,181,0.2500,16155.5,5185.4,3.1156
724,241,0.3333,19467.1,6179.3,3.1504
724,290,0.4000,21304.3,7154.5,2.9778
724,362,0.5000,22402.1,7479.9,2.9950
724,471,0.6500,29182.5,8935.5,3.2659
724,579,0.8000,27583.5,11738.0,2.3499
724,724,1.0000,31211.0,11667.8,2.6750
728,91,0.1250,12178.6,3177.8,3.8324
728,146,0.2000,15431.3,5187.0,2.9750
728,182,0.2500,16072.3,5081.5,3.1629
728,243,0.3333,19524.5,6467.3,3.0190
728,291,0.4000,21820.9,6972.8,3.1294
728,364,0.5000,22530.7,7341.0,3.0692
728,473,0.6500,29282.6,8943.3,3.2742
728,582,0.8000,28652.5,11927.2,2.4023
728,728,1.0000,31177.8,11593.7,2.6892
732,92,0.1250,12153.0,3523.4,3.4492
732,146,0.2000,15543.4,5026.6,3.0922
732,183,0.2500,16173.2,5355.5,3.0199
732,244,0.3333,19602.8,6641.4,2.9516
732,293,0.4000,21437.2,7139.0,3.0028
732,366,0.5000,22607.8,7441.8,3.0380
732,476,0.6500,29485.7,8933.6,3.3006
732,586,0.8000,28692.8,11601.5,2.4732
732,732,1.0000,31545.9,11892.4,2.6526
736,92,0.1250,12197.8,3511.8,3.4734
736,147,0.2000,15719.7,4977.1,3.1584
736,184,0.2500,16452.7,5607.1,2.9343
736,245,0.3333,19731.4,6199.3,3.1829
736,294,0.4000,22213.9,7522.1,2.9531
736,368,0.5000,23091.4,7902.0,2.9222
736,478,0.6500,29684.1,9202.0,3.2258
736,589,0.8000,28597.7,11945.7,2.3940
736,736,1.0000,31524.1,11858.7,2.6583
740,93,0.1250,12562.3,3511.2,3.5778
740,148,0.2000,15793.6,5312.3,2.9730
740,185,0.2500,16478.0,5524.3,2.9828
740,247,0.3333,19703.8,7174.4,2.7464
740,296,0.4000,22518.7,7741.7,2.9088
740,370,0.5000,23343.4,8095.8,2.8834
740,481,0.6500,29904.9,9195.8,3.2520
740,592,0.8000,28565.2,12115.4,2.3578
740,740,1.0000,32570.3,11996.2,2.7151
744,93,0.1250,12617.0,3529.2,3.5751
744,149,0.2000,16111.1,5271.6,3.0562
744,186,0.2500,16544.5,5479.9,3.0191
744,248,0.3333,19712.4,7134.5,2.7630
744,298,0.4000,22272.4,7690.3,2.8962
744,372,0.5000,23473.9,8074.5,2.9072
744,484,0.6500,29703.5,9265.6,3.2058
744,595,0.8000,28576.2,12077.4,2.3661
744,744,1.0000,32410.9,11991.6,2.7028
748,94,0.1250,12722.8,3509.4,3.6253
748,150,0.2000,16256.0,5327.6,3.0513
748,187,0.2500,16734.4,5677.4,2.9476
748,249,0.3333,19880.4,6624.1,3.0012
748,299,0.4000,23000.6,7666.9,3.0000
748,374,0.5000,23544.2,8087.3,2.9113
748,486,0.6500,29771.4,9353.2,3.1830
748,598,0.8000,28734.6,12174.6,2.3602
748,748,1.0000,32810.2,12041.6,2.7247
752,94,0.1250,12794.6,3542.6,3.6116
752,150,0.2000,16337.4,5165.9,3.1626
752,188,0.2500,16769.9,5644.6,2.9710
752,251,0.3333,20291.3,7220.9,2.8101
752,301,0.4000,22944.4,7737.7,2.9653
752,376,0.5000,24211.4,8180.0,2.9598
752,489,0.6500,29619.3,9467.0,3.1287
752,602,0.8000,28797.9,12322.1,2.3371
752,752,1.0000,32841.9,12296.9,2.6707
756,95,0.1250,13038.1,3696.0,3.5276
756,151,0.2000,16393.7,5185.1,3.1617
756,189,0.2500,16760.3,5632.0,2.9759
756,252,0.3333,20358.4,7297.3,2.7899
756,302,0.4000,23191.7,7797.4,2.9743
756,378,0.5000,24263.4,8282.4,2.9295
756,491,0.6500,29722.4,9597.0,3.0971
756,605,0.8000,29880.3,12405.1,2.4087
756,756,1.0000,33102.2,12350.6,2.6802
760,95,0.1250,13056.4,3467.9,3.7649
760,152,0.2000,16495.1,5459.1,3.0216
760,190,0.2500,17164.3,5559.1,3.0876
760,253,0.3333,20412.3,6511.4,3.1348
760,304,0.4000,23469.2,7774.9,3.0186
760,380,0.5000,24433.0,8190.9,2.9829
760,494,0.6500,29994.5,9506.8,3.1551
760,608,0.8000,29867.3,12555.9,2.3787
760,760,1.0000,33176.8,12334.0,2.6899
764,96,0.1250,13066.7,3667.8,3.5625
764,153,0.2000,16939.0,5411.5,3.1302
764,191,0.2500,17253.8,5768.5,2.9911
764,255,0.3333,20590.8,7592.3,2.7121
764,306,0.4000,23300.5,7971.5,2.9230
764,382,0.5000,24524.2,8378.1,2.9272
764,497,0.6500,30143.3,9773.8,3.0841
764,611,0.8000,30412.1,12531.7,2.4268
764,764,1.0000,33993.3,12616.9,2.6943
768,96,0.1250,13144.0,3667.1,3.5843
768,154,0.2000,16941.2,5344.8,3.1697
768,192,0.2500,17319.6,5717.4,3.0293
768,256,0.3333,20501.9,7467.4,2.7455
768,307,0.4000,23885.1,7931.7,3.0114
768,384,0.5000,24604.2,8381.3,2.9356
768,499,0.6500,29996.4,9769.2,3.0705
768,614,0.8000,30297.8,12563.4,2.4116
768,768,1.0000,34068.5,12704.5,2.6816
772,97,0.1250,13442.7,3693.5,3.6395
772,154,0.2000,16992.1,5147.5,3.3010
772,193,0.2500,17618.7,5643.8,3.1218
772,257,0.3333,20654.8,6567.6,3.1449
772,309,0.4000,23834.6,7908.5,3.0138
772,386,0.5000,25144.2,8403.7,2.9920
772,502,0.6500,30577.4,9817.9,3.1145
772,618,0.8000,30436.4,12487.8,2.4373
772,772,1.0000,34258.5,12845.5,2.6670
776,97,0.1250,13483.3,3682.6,3.6613
776,155,0.2000,17166.8,5157.0,3.3288
776,194,0.2500,17670.8,5938.5,2.9757
776,259,0.3333,21251.5,7424.5,2.8623
776,310,0.4000,24112.7,7899.3,3.0525
776,388,0.5000,25492.1,8368.5,3.0462
776,504,0.6500,30606.1,9726.5,3.1467
776,621,0.8000,30470.8,12332.2,2.4708
776,776,1.0000,34269.6,12642.7,2.7106
780,98,0.1250,13643.9,3800.7,3.5898
780,156,0.2000,17273.2,5150.9,3.3534
780,195,0.2500,17718.6,5791.2,3.0596
780,260,0.3333,21282.6,6603.0,3.2232
780,312,0.4000,24227.6,8087.2,2.9958
780,390,0.5000,25593.6,8289.6,3.0874
780,507,0.6500,30729.6,9581.2,3.2073
780,624,0.8000,30908.5,12176.4,2.5384
780,780,1.0000,34766.7,12488.0,2.7840
784,98,0.1250,13661.0,3819.7,3.5765
