n,basecase_ns,karatsuba_ns,basecase_ns_per_limb,karatsuba_ns_per_limb,speedup_base_over_karatsuba
164,739.179134,628.746250,4.507189841,3.833818598,1.175640
165,743.460138,625.771667,4.505819017,3.792555556,1.188069
166,757.067540,632.731124,4.560647833,3.811633278,1.196508
167,763.629065,640.349490,4.572629132,3.834428083,1.192519
168,769.253074,643.767979,4.578887344,3.831952259,1.194923
169,775.713843,786.157292,4.590022739,4.651818294,0.986716
170,783.974479,663.218310,4.611614583,3.901284176,1.182076
171,790.027311,672.085714,4.620042754,3.930325815,1.175486
172,823.109649,691.342371,4.785521216,4.019432391,1.190596
173,831.754425,692.220588,4.807829045,4.001275077,1.201574
174,842.456473,699.255556,4.841703869,4.018710089,1.204791
175,852.011261,704.799907,4.868635779,4.027428038,1.208870
176,865.586009,699.986940,4.918102325,3.977198524,1.236575
177,875.695023,704.953947,4.947429509,3.982790663,1.242202
178,886.363208,728.116279,4.979568582,4.090540894,1.217337
179,893.025000,740.153543,4.988966480,4.134935996,1.206540
180,906.647236,756.457661,5.036929087,4.202542563,1.198543
181,908.708534,748.959325,5.020489136,4.137896825,1.213295
182,925.337623,758.277218,5.084272651,4.166358339,1.220316
183,932.958540,767.424797,5.098134096,4.193578124,1.215700
184,944.263750,769.365779,5.131868207,4.181335754,1.227327
185,955.954545,776.545455,5.167321867,4.197542998,1.231035
186,965.529974,796.717161,5.191021368,4.283425597,1.211885
187,975.425902,800.557203,5.216181294,4.281054564,1.218434
188,986.413411,809.661638,5.246879848,4.306710840,1.218303
189,995.500658,820.424457,5.267199248,4.340870140,1.213397
190,1009.094086,829.785398,5.311021505,4.367291570,1.216090
191,1015.827957,834.652102,5.318470979,4.369906292,1.217068
192,1033.875000,835.100111,5.384765625,4.349479743,1.238025
193,1035.942308,835.498894,5.367576724,4.329009812,1.239909
194,1055.633427,852.739773,5.441409417,4.395565839,1.237932
195,1061.454354,868.768519,5.443355661,4.455223172,1.221792
196,1071.031250,876.065972,5.464445153,4.469724348,1.222546
197,1084.290230,887.866745,5.504011319,4.506937793,1.221231
198,1096.156977,889.682783,5.536146347,4.493347389,1.232076
199,1107.192647,898.816667,5.563782146,4.516666667,1.231834
200,1118.781250,913.927184,5.593906250,4.569635922,1.224147
201,1124.488095,909.929087,5.594468136,4.527010381,1.235798
202,1144.079268,919.988971,5.663758754,4.554400844,1.243579
203,1148.820122,935.768564,5.659212423,4.609697361,1.227675
