n,basecase_ns,karatsuba_ns,basecase_ns_per_limb,karatsuba_ns_per_limb,speedup_base_over_karatsuba
206,1156.608994,886.005257,5.614606767,4.300996393,1.305420
207,1163.373457,891.811321,5.620161627,4.308267250,1.304506
208,1177.173438,876.198598,5.659487680,4.212493260,1.343501
209,1187.493671,880.982477,5.681787899,4.215227161,1.347920
210,1202.565705,909.298077,5.726503358,4.329990842,1.322521
211,1208.166667,920.258578,5.725908373,4.361415064,1.312856
212,1222.883117,935.965965,5.768316589,4.414933799,1.306547
213,1233.800987,935.094059,5.792492896,4.390112955,1.319441
214,1248.791941,934.506188,5.835476359,4.366851346,1.336312
215,1257.051667,952.488636,5.846751938,4.430179704,1.319755
216,1271.167230,956.225379,5.885033471,4.426969346,1.329359
217,1278.988176,964.809949,5.893954727,4.446128797,1.325637
218,1296.636986,961.442602,5.947876084,4.410287165,1.348637
219,1300.154966,983.477865,5.936780666,4.490766505,1.321997
220,1317.960938,996.217763,5.990731534,4.528262560,1.322965
221,1325.899648,991.757895,5.999545918,4.487592284,1.336919
222,1342.466071,992.342763,6.047144466,4.470012447,1.352825
223,1351.707143,986.784505,6.061467008,4.425042624,1.369810
224,1367.710145,961.500000,6.105848861,4.292410714,1.422475
225,1378.534420,957.871173,6.126819646,4.257205215,1.439165
226,1390.654412,992.192105,6.153338105,4.390230554,1.401598
227,1400.580224,1035.990385,6.169956933,4.563834293,1.351924
228,1412.174440,1056.967697,6.193747545,4.635823231,1.336062
229,1425.570076,1056.518258,6.225196837,4.613616849,1.349309
230,1440.731061,1066.691761,6.264048090,4.637790267,1.350654
231,1452.414423,1075.149858,6.287508325,4.654328389,1.350895
232,1466.448242,1077.724138,6.320897596,4.645362663,1.360690
233,1475.382812,1082.242816,6.332115075,4.644818953,1.363264
234,1492.928571,1091.098837,6.380036630,4.662815544,1.368280
235,1499.089286,1085.869971,6.379103343,4.620723282,1.380542
236,1517.098790,1112.751471,6.428384705,4.715048604,1.363376
237,1526.240927,1109.442647,6.439835137,4.681192604,1.375683
238,1543.362705,1125.186756,6.484717248,4.727675445,1.371650
239,1550.411885,1119.829613,6.487079018,4.685479553,1.384507
240,1565.908333,1113.486029,6.524618056,4.639525123,1.406312
241,1577.938542,1124.235119,6.547462828,4.664876013,1.403566
242,1589.186441,1137.847139,6.566886119,4.701847680,1.396661
243,1603.338983,1144.346037,6.598102811,4.709242949,1.401096
244,1622.071121,1156.913872,6.647832462,4.741450295,1.402067
245,1630.153017,1169.136574,6.653685785,4.771986017,1.394322
246,1652.414474,1166.058642,6.717132007,4.740075780,1.417094
247,1660.550439,1188.316456,6.722876270,4.810997796,1.397397
248,1671.832237,1202.669872,6.741259020,4.849475289,1.390101
249,1684.890625,1197.311709,6.766629016,4.808480758,1.407228
250,1707.297727,1204.448718,6.829190909,4.817794872,1.417493
251,1708.820455,1214.544071,6.808049620,4.838820998,1.406965
252,1730.398864,1225.447240,6.866662157,4.862885874,1.412055
253,1738.254630,1240.288651,6.870571659,4.902326685,1.401492
254,1755.174769,1243.931743,6.910136884,4.897369069,1.410990
255,1770.627358,1226.389610,6.943636700,4.809371021,1.443772
256,1780.025943,1196.884494,6.953226341,4.675330053,1.487216
