an,bn,ratio,gmp_ns,simd_ns,speedup
604,151,0.2500,12942.2,4091.0,3.1636
604,201,0.3333,14764.3,4823.9,3.0607
604,242,0.4000,16261.8,5842.6,2.7833
604,302,0.5000,17004.7,6302.4,2.6982
604,393,0.6500,21828.2,8023.9,2.7204
604,483,0.8000,21895.1,9200.5,2.3798
604,604,1.0000,25500.8,10025.5,2.5436
608,76,0.1250,8712.3,2171.8,4.0115
608,122,0.2000,11614.1,3375.4,3.4407
608,152,0.2500,12998.2,4140.3,3.1394
608,203,0.3333,15117.4,5659.4,2.6712
608,243,0.4000,17336.7,5919.9,2.9285
608,304,0.5000,17291.1,6969.7,2.4809
608,395,0.6500,22260.0,8210.5,2.7112
608,486,0.8000,22355.7,9372.5,2.3852
608,608,1.0000,25641.1,10272.4,2.4961
612,77,0.1250,9100.2,2206.6,4.1241
612,122,0.2000,11680.3,3395.4,3.4400
612,153,0.2500,13402.9,4179.8,3.2066
612,204,0.3333,15244.4,5684.6,2.6817
612,245,0.4000,16596.4,5939.6,2.7942
612,306,0.5000,17312.4,6536.8,2.6484
612,398,0.6500,22499.5,8246.3,2.7284
612,490,0.8000,22451.8,9516.8,2.3592
612,612,1.0000,25985.3,10368.5,2.5062
616,77,0.1250,9117.0,2226.8,4.0942
616,123,0.2000,11840.0,3437.6,3.4442
616,154,0.2500,13437.3,4245.0,3.1655
616,205,0.3333,15429.7,4963.9,3.1084
616,246,0.4000,17579.8,5950.2,2.9545
616,308,0.5000,17443.1,7081.6,2.4632
616,400,0.6500,22657.1,8281.0,2.7360
616,493,0.8000,22700.3,9471.8,2.3966
616,616,1.0000,25889.2,10329.4,2.5064
620,78,0.1250,9147.9,2253.5,4.0594
620,124,0.2000,11792.2,3485.6,3.3831
620,155,0.2500,13507.8,4288.4,3.1498
620,207,0.3333,15534.3,5560.1,2.7939
620,248,0.4000,17442.6,5868.4,2.9723
620,310,0.5000,17516.0,6355.4,2.7561
620,403,0.6500,23047.8,8271.1,2.7866
620,496,0.8000,22705.8,9440.3,2.4052
620,620,1.0000,26644.7,10331.8,2.5789
624,78,0.1250,9173.7,2264.6,4.0508
624,125,0.2000,12080.9,3529.6,3.4227
624,156,0.2500,13751.7,4330.6,3.1755
624,208,0.3333,15652.7,4832.0,3.2394
624,250,0.4000,16928.7,5765.7,2.9361
624,312,0.5000,17664.2,6187.2,2.8550
624,406,0.6500,23394.1,7949.5,2.9428
624,499,0.8000,23403.0,9065.7,2.5815
624,624,1.0000,26801.6,9850.2,2.7209
628,79,0.1250,9545.7,2323.5,4.1082
628,126,0.2000,12233.5,3586.4,3.4110
628,157,0.2500,14082.5,4395.3,3.2040
628,209,0.3333,15745.9,5810.1,2.7101
628,251,0.4000,18166.6,6115.0,2.9708
628,314,0.5000,18129.5,6927.0,2.6172
628,408,0.6500,23436.4,8211.5,2.8541
628,502,0.8000,23441.2,9441.7,2.4827
628,628,1.0000,26927.9,10279.3,2.6196
632,79,0.1250,9544.4,2342.4,4.0746
632,126,0.2000,12358.1,3605.2,3.4279
632,158,0.2500,14142.8,4449.0,3.1789
632,211,0.3333,16058.4,5907.4,2.7184
632,253,0.4000,17483.5,6235.6,2.8038
632,316,0.5000,18282.3,6797.5,2.6896
632,411,0.6500,23553.6,8523.9,2.7633
632,506,0.8000,24021.2,9728.0,2.4693
632,632,1.0000,26934.7,10643.5,2.5306
636,80,0.1250,9575.1,2376.4,4.0293
636,127,0.2000,12398.8,3644.8,3.4018
636,159,0.2500,14216.8,4502.8,3.1574
636,212,0.3333,16078.5,5229.3,3.0747
636,254,0.4000,18254.5,6340.0,2.8793
636,318,0.5000,18389.6,7341.3,2.5049
636,413,0.6500,24024.7,8707.3,2.7591
636,509,0.8000,23839.9,10011.7,2.3812
636,636,1.0000,27663.5,10903.4,2.5372
640,80,0.1250,9584.7,2389.6,4.0110
640,128,0.2000,12429.9,3694.6,3.3643
640,160,0.2500,14257.7,4545.6,3.1366
640,213,0.3333,16197.0,6068.6,2.6690
640,256,0.4000,18186.5,6427.2,2.8296
640,320,0.5000,18340.5,6964.3,2.6335
640,416,0.6500,24202.0,8815.9,2.7453
640,512,0.8000,24447.0,10067.0,2.4284
640,640,1.0000,27349.4,11104.2,2.4630
644,81,0.1250,9848.4,2429.4,4.0539
644,129,0.2000,12734.7,3723.5,3.4201
644,161,0.2500,14282.1,4622.9,3.0894
644,215,0.3333,16385.2,6065.2,2.7015
644,258,0.4000,18117.6,6450.7,2.8086
644,322,0.5000,18940.7,7470.6,2.5354
644,419,0.6500,24376.8,8949.2,2.7239
644,515,0.8000,24513.4,10181.8,2.4076
644,644,1.0000,27918.7,11092.7,2.5169
648,81,0.1250,9875.3,2444.8,4.0393
648,130,0.2000,12893.1,3782.6,3.4085
648,162,0.2500,14373.9,4966.7,2.8941
648,216,0.3333,16489.2,5323.5,3.0975
648,259,0.4000,18905.9,6547.0,2.8877
648,324,0.5000,18974.7,6986.2,2.7160
648,421,0.6500,24823.6,9072.3,2.7362
648,518,0.8000,24551.7,10394.3,2.3620
648,648,1.0000,27845.2,11234.2,2.4786
652,82,0.1250,9920.3,2484.7,3.9925
652,130,0.2000,12984.1,3805.1,3.4123
652,163,0.2500,13932.4,4982.6,2.7962
652,217,0.3333,16812.2,6147.6,2.7347
652,261,0.4000,18409.6,6561.9,2.8055
652,326,0.5000,19150.7,7559.9,2.5332
652,424,0.6500,25158.1,9008.2,2.7928
652,522,0.8000,24698.3,10295.0,2.3990
652,652,1.0000,28275.9,11298.8,2.5026
656,82,0.1250,9917.7,2501.8,3.9643
656,131,0.2000,13097.7,3869.4,3.3849
656,164,0.2500,13913.6,4779.9,2.9109
656,219,0.3333,16928.8,6163.5,2.7466
656,262,0.4000,19154.5,6592.6,2.9055
656,328,0.5000,19280.9,7024.9,2.7447
656,426,0.6500,25160.1,9041.5,2.7827
656,525,0.8000,24668.0,10296.7,2.3957
656,656,1.0000,28306.7,11384.3,2.4865
660,83,0.1250,10330.8,2572.3,4.0162
660,132,0.2000,13178.1,3920.6,3.3613
660,165,0.2500,13987.9,5081.3,2.7528
660,220,0.3333,17300.6,5632.4,3.0716
660,264,0.4000,19266.6,6856.6,2.8099
660,330,0.5000,19385.0,7768.3,2.4954
660,429,0.6500,25229.2,9156.8,2.7553
660,528,0.8000,25331.7,10497.3,2.4132
660,660,1.0000,28069.2,11472.6,2.4466
664,83,0.1250,10308.5,2581.3,3.9935
664,133,0.2000,13475.0,3961.3,3.4017
664,166,0.2500,14565.9,5107.8,2.8517
664,221,0.3333,17413.2,5482.0,3.1764
664,266,0.4000,18997.4,6727.9,2.8237
664,332,0.5000,19880.1,7189.0,2.7653
664,432,0.6500,25730.8,9356.8,2.7500
664,531,0.8000,25343.6,10594.3,2.3922
664,664,1.0000,28110.5,11603.0,2.4227
668,84,0.1250,10380.9,2618.8,3.9640
668,134,0.2000,13615.3,4009.1,3.3961
668,167,0.2500,14616.0,5154.3,2.8357
668,223,0.3333,17565.5,6358.7,2.7624
668,267,0.4000,19607.4,6761.5,2.8999
668,334,0.5000,20089.2,7872.3,2.5519
668,434,0.6500,25980.2,9380.8,2.7695
668,534,0.8000,25789.2,10604.4,2.4319
668,668,1.0000,28951.4,11479.7,2.5220
672,84,0.1250,10372.8,2642.5,3.9254
672,134,0.2000,13670.4,4036.6,3.3866
672,168,0.2500,14593.8,5055.8,2.8865
672,224,0.3333,17603.0,5713.8,3.0808
672,269,0.4000,19204.3,6630.8,2.8962
672,336,0.5000,20139.8,7107.2,2.8337
672,437,0.6500,26083.2,9417.3,2.7697
672,538,0.8000,25846.9,10661.4,2.4243
672,672,1.0000,29035.7,11663.6,2.4894
676,85,0.1250,10842.1,2660.0,4.0759
676,135,0.2000,13797.0,4111.4,3.3558
676,169,0.2500,14797.5,4979.5,2.9717
676,225,0.3333,17687.5,5776.5,3.0620
676,270,0.4000,19807.6,6599.1,3.0016
676,338,0.5000,20182.4,7072.9,2.8535
676,439,0.6500,26467.9,9279.1,2.8524
676,541,0.8000,26586.3,10403.0,2.5556
676,676,1.0000,28993.1,11426.6,2.5373
680,85,0.1250,10853.9,2677.4,4.0539
680,136,0.2000,13843.7,4144.0,3.3406
680,170,0.2500,14795.1,5176.8,2.8580
680,227,0.3333,17982.6,6496.6,2.7680
680,272,0.4000,19882.2,6858.5,2.8989
680,340,0.5000,20719.8,7920.3,2.6160
680,442,0.6500,26847.0,9433.5,2.8459
680,544,0.8000,26638.2,10753.0,2.4773
680,680,1.0000,28989.6,11760.5,2.4650
684,86,0.1250,10961.0,2714.3,4.0382
684,137,0.2000,14164.6,4202.1,3.3709
684,171,0.2500,14762.5,5363.1,2.7526
684,228,0.3333,18066.5,6562.2,2.7531
684,274,0.4000,19787.8,6977.9,2.8358
684,342,0.5000,20791.5,7428.4,2.7989
684,445,0.6500,26884.1,9614.8,2.7961
684,547,0.8000,26696.6,10876.5,2.4545
684,684,1.0000,29174.8,11966.4,2.4381
688,86,0.1250,11006.8,2730.8,4.0306
688,138,0.2000,14274.6,4251.1,3.3578
688,172,0.2500,15256.4,5397.3,2.8267
688,229,0.3333,18417.5,5865.7,3.1399
688,275,0.4000,20182.0,7112.7,2.8375
688,344,0.5000,20875.3,8194.9,2.5474
688,447,0.6500,26913.5,9838.1,2.7356
688,550,0.8000,26669.7,11067.2,2.4098
688,688,1.0000,29154.7,12184.4,2.3928
692,87,0.1250,11275.8,2787.0,4.0459
692,138,0.2000,14359.8,4282.5,3.3531
692,173,0.2500,15250.9,5188.3,2.9394
692,231,0.3333,18454.7,6696.2,2.7560
692,277,0.4000,20016.5,7115.4,2.8131
692,346,0.5000,21033.6,7570.5,2.7784
692,450,0.6500,27451.8,9763.9,2.8116
692,554,0.8000,27369.3,11140.8,2.4567
692,692,1.0000,30379.9,12227.2,2.4846
696,87,0.1250,11309.0,2801.9,4.0362
696,139,0.2000,14537.5,4342.5,3.3477
696,174,0.2500,15308.3,5509.2,2.7787
696,232,0.3333,18541.7,6679.6,2.7759
696,278,0.4000,20771.7,7138.3,2.9099
696,348,0.5000,21167.2,8276.3,2.5576
696,452,0.6500,27692.7,9824.9,2.8186
696,557,0.8000,27341.2,11129.7,2.4566
696,696,1.0000,30452.2,12225.2,2.4909
700,88,0.1250,11327.1,2849.7,3.9748
700,140,0.2000,14587.4,4382.1,3.3289
700,175,0.2500,15413.7,5485.2,2.8101
700,233,0.3333,18736.4,5862.2,3.1961
700,280,0.4000,20797.1,7189.1,2.8928
700,350,0.5000,21635.2,7692.2,2.8126
700,455,0.6500,27867.5,10028.4,2.7789
700,560,0.8000,27458.0,11437.2,2.4008
700,700,1.0000,30856.3,12400.5,2.4883
704,88,0.1250,11348.9,2856.2,3.9734
704,141,0.2000,14738.5,4438.3,3.3207
704,176,0.2500,15422.0,5505.7,2.8011
704,235,0.3333,18818.7,6803.4,2.7661
704,282,0.4000,20798.1,7349.0,2.8301
704,352,0.5000,21804.2,8482.5,2.5705
704,458,0.6500,28270.8,10062.2,2.8096
704,563,0.8000,27866.0,11424.2,2.4392
704,704,1.0000,30944.5,12417.8,2.4920
708,89,0.1250,11760.7,2895.8,4.0613
708,142,0.2000,14898.0,4495.4,3.3141
708,177,0.2500,15437.8,5303.5,2.9109
708,236,0.3333,18866.5,6832.4,2.7613
708,283,0.4000,21087.4,7276.3,2.8981
708,354,0.5000,21954.2,7812.1,2.8103
708,460,0.6500,28668.8,10101.8,2.8380
708,566,0.8000,27954.2,11388.1,2.4547
708,708,1.0000,30927.8,12526.4,2.4690
712,89,0.1250,11778.6,2917.2,4.0376
712,142,0.2000,14947.8,4510.5,3.3140
712,178,0.2500,15852.0,5579.0,2.8413
712,237,0.3333,19049.5,6425.6,2.9646
712,285,0.4000,20815.6,7351.0,2.8317
712,356,0.5000,21944.1,8599.9,2.5517
712,463,0.6500,28736.0,10257.7,2.8014
712,570,0.8000,28234.0,11611.7,2.4315
712,712,1.0000,30999.0,12636.8,2.4531
716,90,0.1250,11925.4,2961.5,4.0268
716,143,0.2000,15210.8,4576.6,3.3236
716,179,0.2500,15928.7,5634.7,2.8269
716,239,0.3333,19389.5,6977.2,2.7790
716,286,0.4000,21764.8,7387.0,2.9463
716,358,0.5000,22444.8,7979.8,2.8127
716,465,0.6500,28804.9,10351.7,2.7826
716,573,0.8000,28250.5,11686.8,2.4173
716,716,1.0000,31446.5,12753.4,2.4657
720,90,0.1250,11959.1,2983.8,4.0080
720,144,0.2000,15208.5,4633.1,3.2826
720,180,0.2500,15944.4,5625.8,2.8342
720,240,0.3333,19324.8,6937.7,2.7855
720,288,0.4000,21845.2,7469.6,2.9245
720,360,0.5000,22582.3,8637.2,2.6145
720,468,0.6500,29306.5,10358.9,2.8291
720,576,0.8000,28019.8,11632.4,2.4088
720,720,1.0000,31466.5,12773.9,2.4633
724,91,0.1250,12361.8,3016.3,4.0984
724,145,0.2000,15623.0,4673.2,3.3431
724,181,0.2500,16300.5,5471.8,2.9790
724,241,0.3333,19711.8,6411.4,3.0745
724,290,0.4000,21627.0,7451.5,2.9024
724,362,0.5000,22667.6,7811.0,2.9020
724,471,0.6500,29600.2,10357.7,2.8578
724,579,0.8000,28037.1,11689.5,2.3985
724,724,1.0000,31614.4,12737.1,2.4821
728,91,0.1250,12399.2,3025.2,4.0987
728,146,0.2000,15738.2,4734.6,3.3241
728,182,0.2500,16310.3,5344.3,3.0519
728,243,0.3333,19871.7,6764.7,2.9376
728,291,0.4000,22252.2,7320.6,3.0397
728,364,0.5000,22866.0,7648.5,2.9896
728,473,0.6500,29706.8,10103.6,2.9402
728,582,0.8000,28969.2,11266.3,2.5713
728,728,1.0000,31714.9,12340.5,2.5700
732,92,0.1250,12355.5,3099.7,3.9860
732,146,0.2000,15799.3,4761.4,3.3182
732,183,0.2500,16338.9,5678.3,2.8774
732,244,0.3333,19916.9,7089.4,2.8094
732,293,0.4000,21848.8,7641.0,2.8594
732,366,0.5000,22981.8,8600.8,2.6721
732,476,0.6500,29894.1,10356.4,2.8865
732,586,0.8000,28983.4,11689.2,2.4795
732,732,1.0000,32024.5,12713.9,2.5188
736,92,0.1250,12392.4,3121.8,3.9696
736,147,0.2000,15930.5,4806.3,3.3145
736,184,0.2500,16647.6,5907.3,2.8182
736,245,0.3333,20039.1,6455.3,3.1043
736,294,0.4000,22555.2,7813.4,2.8867
736,368,0.5000,23485.9,8180.0,2.8711
736,478,0.6500,30137.4,10624.2,2.8367
736,589,0.8000,28873.2,11931.3,2.4200
736,736,1.0000,31952.7,13125.7,2.4344
740,93,0.1250,12741.9,3150.3,4.0447
740,148,0.2000,15964.9,4880.6,3.2711
740,185,0.2500,16671.6,6024.6,2.7673
740,247,0.3333,19979.0,7455.1,2.6799
740,296,0.4000,22831.9,8061.5,2.8322
740,370,0.5000,23670.9,9029.5,2.6215
740,481,0.6500,30247.0,10874.9,2.7814
740,592,0.8000,28909.5,12253.9,2.3592
740,740,1.0000,32908.0,13440.1,2.4485
744,93,0.1250,12823.5,3167.5,4.0484
744,149,0.2000,16316.7,4943.2,3.3008
744,186,0.2500,16754.0,5753.1,2.9122
744,248,0.3333,20017.1,7427.3,2.6951
744,298,0.4000,22724.0,8072.0,2.8152
744,372,0.5000,24007.9,8408.1,2.8553
744,484,0.6500,30100.0,10916.3,2.7573
744,595,0.8000,28923.7,12375.7,2.3371
744,744,1.0000,32875.5,13498.1,2.4356
748,94,0.1250,12940.4,3222.9,4.0152
748,150,0.2000,16460.1,5008.9,3.2862
748,187,0.2500,16966.0,6065.3,2.7972
748,249,0.3333,20134.6,6896.8,2.9194
748,299,0.4000,23373.7,8035.4,2.9089
748,374,0.5000,24070.9,9202.9,2.6156
748,486,0.6500,30160.2,11033.3,2.7336
748,598,0.8000,29133.0,12443.8,2.3412
748,748,1.0000,33173.1,13663.1,2.4279
752,94,0.1250,12970.0,3234.5,4.0099
752,150,0.2000,16567.2,5037.3,3.2889
752,188,0.2500,17025.4,6060.0,2.8095
752,251,0.3333,20535.4,7471.0,2.7487
752,301,0.4000,23341.4,8016.9,2.9115
752,376,0.5000,24585.0,8452.9,2.9085
752,489,0.6500,29909.8,11144.6,2.6838
752,602,0.8000,29098.1,12489.7,2.3298
752,752,1.0000,33197.5,13819.6,2.4022
756,95,0.1250,13300.3,3264.6,4.0741
756,151,0.2000,16606.4,5066.7,3.2776
756,189,0.2500,17005.9,6140.6,2.7694
756,252,0.3333,20630.2,7596.6,2.7157
756,302,0.4000,23509.7,8131.5,2.8912
756,378,0.5000,24537.1,9268.1,2.6475
756,491,0.6500,30022.8,11184.4,2.6843
756,605,0.8000,30282.3,12548.8,2.4132
756,756,1.0000,33481.3,13689.4,2.4458
760,95,0.1250,13323.6,3286.2,4.0545
760,152,0.2000,16696.2,5158.6,3.2366
760,190,0.2500,17371.6,5837.0,2.9762
760,253,0.3333,20719.1,6763.4,3.0634
760,304,0.4000,23748.4,8146.9,2.9150
760,380,0.5000,24703.6,8579.8,2.8793
760,494,0.6500,30289.5,11210.6,2.7019
760,608,0.8000,30304.9,12595.6,2.4060
760,760,1.0000,33604.3,13846.3,2.4269
764,96,0.1250,13304.0,3368.5,3.9495
764,153,0.2000,17148.9,5204.8,3.2948
764,191,0.2500,17469.2,6247.3,2.7963
764,255,0.3333,20848.2,7909.0,2.6360
764,306,0.4000,23581.0,8433.3,2.7962
764,382,0.5000,24786.5,9428.7,2.6289
764,497,0.6500,30450.2,11408.8,2.6690
764,611,0.8000,30718.5,12777.5,2.4041
764,764,1.0000,34372.6,13932.5,2.4671
768,96,0.1250,13344.1,3377.3,3.9511
768,154,0.2000,17152.8,5254.6,3.2643
768,192,0.2500,17532.2,6285.2,2.7894
768,256,0.3333,20753.2,7822.7,2.6530
768,307,0.4000,24163.8,8381.4,2.8830
768,384,0.5000,24997.8,8763.4,2.8525
768,499,0.6500,30209.7,11460.9,2.6359
768,614,0.8000,30705.1,13045.0,2.3538
768,768,1.0000,34442.5,14116.1,2.4399
772,97,0.1250,13659.2,3416.5,3.9981
772,154,0.2000,17189.3,5285.6,3.2521
772,193,0.2500,17833.7,6314.7,2.8242
772,257,0.3333,20926.4,6833.2,3.0624
772,309,0.4000,24144.8,8470.0,2.8506
772,386,0.5000,25465.0,9664.6,2.6349
772,502,0.6500,30801.7,11644.8,2.6451
772,618,0.8000,30810.4,13090.8,2.3536
772,772,1.0000,34598.3,14286.5,2.4217
776,97,0.1250,13680.2,3437.3,3.9799
776,155,0.2000,17369.7,5347.2,3.2484
776,194,0.2500,17879.2,6113.3,2.9246
776,259,0.3333,21454.1,7769.4,2.7613
776,310,0.4000,24405.0,8338.2,2.9269
776,388,0.5000,25815.8,8751.5,2.9499
776,504,0.6500,30894.9,11677.1,2.6458
776,621,0.8000,30805.3,13081.3,2.3549
776,776,1.0000,34632.4,14324.2,2.4178
780,98,0.1250,13895.6,3495.2,3.9756
780,156,0.2000,17478.5,5393.2,3.2409
780,195,0.2500,17958.7,5973.4,3.0065
780,260,0.3333,21572.3,6856.3,3.1464
780,312,0.4000,24549.4,8326.3,2.9484
780,390,0.5000,25931.9,8612.5,3.0110
780,507,0.6500,31030.8,11484.0,2.7021
780,624,0.8000,31270.8,12832.6,2.4368
780,780,1.0000,35189.1,14074.9,2.5001
784,98,0.1250,13901.0,3504.7,3.9664
784,157,0.2000,17899.8,5470.3,3.2722
784,196,0.2500,18486.6,6326.0,2.9223
784,261,0.3333,21678.2,7833.4,2.7674
784,314,0.4000,24588.8,8411.1,2.9234
784,392,0.5000,25935.2,9692.5,2.6758
784,510,0.6500,31213.2,11725.1,2.6621
784,627,0.8000,31314.7,13151.5,2.3811
784,784,1.0000,35244.0,14386.6,2.4498
788,99,0.1250,14196.5,3555.7,3.9926
788,158,0.2000,17899.4,5523.9,3.2404
788,197,0.2500,18522.9,6536.9,2.8336
788,263,0.3333,21912.6,7825.2,2.8003
788,315,0.4000,25126.5,8437.4,2.9780
788,394,0.5000,26606.0,8897.8,2.9902
788,512,0.6500,31464.1,11912.5,2.6413
788,630,0.8000,31295.5,13379.2,2.3391
788,788,1.0000,36133.8,14636.6,2.4687
792,99,0.1250,14239.4,3576.9,3.9809
792,158,0.2000,17934.8,5563.3,3.2238
792,198,0.2500,18688.2,6593.3,2.8344
792,264,0.3333,22044.1,7865.6,2.8026
792,317,0.4000,25375.3,8800.0,2.8836
792,396,0.5000,26727.8,9999.4,2.6729
792,515,0.6500,31645.7,12068.6,2.6222
792,634,0.8000,31612.4,13545.8,2.3337
792,792,1.0000,36182.3,14784.2,2.4474
796,100,0.1250,14271.7,3630.2,3.9313
796,159,0.2000,18073.7,5603.0,3.2257
796,199,0.2500,18650.9,6334.2,2.9445
796,265,0.3333,22247.9,8141.4,2.7327
796,318,0.4000,25422.2,8822.1,2.8816
796,398,0.5000,26845.4,9209.6,2.9149
796,517,0.6500,31646.7,12119.1,2.6113
796,637,0.8000,31775.5,13592.3,2.3378
796,796,1.0000,36751.8,14925.5,2.4623
800,100,0.1250,14317.4,3653.4,3.9189
800,160,0.2000,18129.4,5655.6,3.2056
800,200,0.2500,18756.1,6380.3,2.9397
800,267,0.3333,22275.6,8181.0,2.7229
800,320,0.4000,25468.1,8771.4,2.9035
800,400,0.5000,26993.4,10130.3,2.6646
800,520,0.6500,32242.6,12188.6,2.6453
800,640,0.8000,31949.5,13703.9,2.3314
800,800,1.0000,36766.3,14952.2,2.4589
804,101,0.1250,14672.0,3696.4,3.9693
804,161,0.2000,18294.3,5757.7,3.1774
804,201,0.2500,18837.4,6651.1,2.8322
804,268,0.3333,22457.5,8514.7,2.6375
804,322,0.4000,25818.8,8840.3,2.9206
804,402,0.5000,27166.5,9324.0,2.9136
804,523,0.6500,32449.1,12336.5,2.6303
804,643,0.8000,31951.0,13964.4,2.2880
804,804,1.0000,36918.3,15205.3,2.4280
808,101,0.1250,14693.9,3706.2,3.9647
808,162,0.2000,18322.9,5795.0,3.1619
808,202,0.2500,19354.8,6643.7,2.9133
808,269,0.3333,22679.1,8296.1,2.7337
808,323,0.4000,26218.0,8931.2,2.9356
808,404,0.5000,27695.9,10243.2,2.7038
808,525,0.6500,32555.5,12392.2,2.6271
808,646,0.8000,32895.7,13927.4,2.3619
808,808,1.0000,37066.0,15203.6,2.4380
812,102,0.1250,14798.2,3768.0,3.9274
812,162,0.2000,18275.8,5969.8,3.0614
812,203,0.2500,19441.1,6442.7,3.0176
812,271,0.3333,22858.2,8299.3,2.7542
812,325,0.4000,26645.1,8972.2,2.9697
812,406,0.5000,28062.8,9351.6,3.0008
812,528,0.6500,32777.4,12516.5,2.6187
812,650,0.8000,32904.9,14012.5,2.3483
812,812,1.0000,37766.8,15364.2,2.4581
816,102,0.1250,14792.3,3778.3,3.9151
816,163,0.2000,17873.0,6023.3,2.9673
816,204,0.2500,19508.9,6748.5,2.8909
816,272,0.3333,22899.3,8553.5,2.6772
816,326,0.4000,26240.0,9031.4,2.9054
816,408,0.5000,28182.2,10347.6,2.7236
816,530,0.6500,33175.7,12662.5,2.6200
816,653,0.8000,33338.1,14034.9,2.3754
816,816,1.0000,37746.8,15375.4,2.4550
820,103,0.1250,15136.8,3829.3,3.9529
820,164,0.2000,17881.9,5998.5,2.9811
820,205,0.2500,19804.2,6849.0,2.8915
820,273,0.3333,23019.8,8591.6,2.6793
820,328,0.4000,26412.1,9116.2,2.8973
820,410,0.5000,28170.0,9638.6,2.9226
820,533,0.6500,33524.2,12706.6,2.6383
820,656,0.8000,33383.7,14132.3,2.3622
820,820,1.0000,38029.8,15376.8,2.4732
824,103,0.1250,15199.7,3847.0,3.9511
824,165,0.2000,17933.1,6053.3,2.9626
824,206,0.2500,19785.3,6876.0,2.8774
824,275,0.3333,23174.2,8441.7,2.7452
824,330,0.4000,27215.3,9069.1,3.0009
824,412,0.5000,28734.6,10563.7,2.7201
824,536,0.6500,33640.5,12811.4,2.6258
824,659,0.8000,33402.9,14264.1,2.3417
824,824,1.0000,37909.4,15603.8,2.4295
828,104,0.1250,15209.9,3898.9,3.9011
828,166,0.2000,18577.8,6105.8,3.0426
828,207,0.2500,19896.1,6509.9,3.0563
828,276,0.3333,23128.3,8737.5,2.6470
828,331,0.4000,27020.4,8971.7,3.0117
828,414,0.5000,28777.8,9512.0,3.0254
828,538,0.6500,34105.2,12794.3,2.6657
828,662,0.8000,33386.6,14252.3,2.3425
828,828,1.0000,38256.5,15726.8,2.4326
832,104,0.1250,15199.4,3915.8,3.8816
832,166,0.2000,18559.0,6122.2,3.0314
832,208,0.2500,20111.6,6442.4,3.1218
832,277,0.3333,23714.7,8820.2,2.6887
832,333,0.4000,27515.0,8916.0,3.0860
832,416,0.5000,28923.9,9212.0,3.1398
832,541,0.6500,34208.8,12409.5,2.7567
832,666,0.8000,34372.7,13757.4,2.4985
832,832,1.0000,38320.2,14997.1,2.5552
836,105,0.1250,15728.0,3982.1,3.9497
836,167,0.2000,18601.0,6189.8,3.0051
836,209,0.2500,20243.3,6811.3,2.9720
836,279,0.3333,23754.6,8611.3,2.7585
836,334,0.4000,27338.0,9333.5,2.9290
836,418,0.5000,29085.1,10492.0,2.7721
836,543,0.6500,34447.3,12873.1,2.6759
836,669,0.8000,34473.0,14249.1,2.4193
836,836,1.0000,39442.1,15639.8,2.5219
840,105,0.1250,15805.8,4027.4,3.9246
840,168,0.2000,18634.0,6269.3,2.9723
840,210,0.2500,20314.1,7073.0,2.8721
840,280,0.3333,23934.8,8838.4,2.7081
840,336,0.4000,27400.0,9372.8,2.9233
840,420,0.5000,29206.4,9785.5,2.9847
840,546,0.6500,34477.5,13083.8,2.6351
840,672,0.8000,34402.1,14558.5,2.3630
840,840,1.0000,39155.2,15904.2,2.4619
844,106,0.1250,15835.2,4056.5,3.9036
844,169,0.2000,18920.8,6288.1,3.0090
844,211,0.2500,20447.2,7170.4,2.8516
844,281,0.3333,23954.3,8975.7,2.6688
844,338,0.4000,28152.3,9554.8,2.9464
844,422,0.5000,29700.7,10871.8,2.7319
844,549,0.6500,34954.4,13267.0,2.6347
844,675,0.8000,34718.4,14782.0,2.3487
844,844,1.0000,39759.1,16231.7,2.4495
848,106,0.1250,15847.3,4079.0,3.8851
848,170,0.2000,18923.3,6403.6,2.9551
848,212,0.2500,20605.7,6902.0,2.9855
848,283,0.3333,24094.3,9020.2,2.6711
848,339,0.4000,27610.8,9715.8,2.8418
848,424,0.5000,30004.1,10011.3,2.9970
848,551,0.6500,34958.2,13417.8,2.6054
848,678,0.8000,34656.0,15073.5,2.2991
848,848,1.0000,39655.8,16286.5,2.4349
852,107,0.1250,16095.1,4129.3,3.8978
852,170,0.2000,18975.3,6428.8,2.9516
852,213,0.2500,20630.5,7420.8,2.7801
852,284,0.3333,24230.7,8882.8,2.7278
852,341,0.4000,28502.6,9492.6,3.0026
852,426,0.5000,30118.9,11119.7,2.7086
852,554,0.6500,35086.3,13542.0,2.5909
852,682,0.8000,35082.5,15177.6,2.3115
852,852,1.0000,39862.9,16354.3,2.4375
856,107,0.1250,16078.6,4143.3,3.8806
856,171,0.2000,18921.3,6578.4,2.8763
856,214,0.2500,21051.2,7242.3,2.9067
856,285,0.3333,24348.0,8887.6,2.7395
856,342,0.4000,28413.6,9586.9,2.9638
856,428,0.5000,30090.6,10070.0,2.9882
856,556,0.6500,35434.7,13579.1,2.6095
856,685,0.8000,35100.5,15274.1,2.2980
856,856,1.0000,39845.0,16449.7,2.4222
860,108,0.1250,16238.8,4184.3,3.8809
860,172,0.2000,19411.1,6590.1,2.9455
860,215,0.2500,21143.7,7436.4,2.8433
860,287,0.3333,24989.5,9091.1,2.7488
860,344,0.4000,28505.8,9692.0,2.9412
860,430,0.5000,30725.6,11251.9,2.7307
860,559,0.6500,35790.3,13769.4,2.5993
860,688,0.8000,36200.1,15392.0,2.3519
