n,basecase_ns,karatsuba_ns,basecase_ns_per_limb,karatsuba_ns_per_limb,speedup_base_over_karatsuba
164,734.766602,624.384106,4.480284156,3.807220158,1.176786
165,738.431102,629.266779,4.475340014,3.813738052,1.173479
166,752.501000,634.489865,4.533138554,3.822228102,1.185994
167,759.935484,636.858953,4.550511879,3.813526663,1.193256
168,770.759221,640.145408,4.587852508,3.810389334,1.204038
169,781.261458,648.578017,4.622848866,3.837739747,1.204576
170,789.659664,651.776042,4.645056846,3.833976716,1.211551
171,795.250000,657.015734,4.650584795,3.842197276,1.210397
172,807.506410,661.426937,4.694804711,3.845505445,1.220855
173,814.887392,666.175532,4.710331747,3.850725618,1.223232
174,827.281250,669.282801,4.754489943,3.846452882,1.236071
175,834.033186,673.384821,4.765903919,3.847913265,1.238568
176,843.622210,684.638587,4.793308010,3.889991971,1.232215
177,856.592045,728.067829,4.839503082,4.113377568,1.176528
178,865.918578,733.477539,4.864711112,4.120660332,1.180566
179,870.568287,733.746094,4.863509983,4.099140189,1.186471
180,885.967571,741.388780,4.922042060,4.118826553,1.195011
181,889.329009,745.005952,4.913419942,4.116054986,1.193721
182,902.795673,752.535500,4.960415786,4.134810440,1.199672
183,911.099515,756.629032,4.978685872,4.134584876,1.204156
184,923.653186,759.698589,5.019854273,4.128796678,1.215815
185,933.472772,767.998476,5.045798769,4.151343111,1.215462
186,946.288750,770.252049,5.087573925,4.141140049,1.228544
187,950.676768,775.507231,5.083832982,4.147097494,1.225877
188,963.566327,781.013430,5.125352801,4.154326754,1.233738
189,970.136598,785.120833,5.132997873,4.154078483,1.235653
190,985.404948,793.593487,5.186341831,4.176807828,1.241700
191,992.560526,795.525424,5.196651970,4.165054574,1.247679
192,1002.448138,812.350216,5.221084054,4.230990706,1.234010
193,1016.163306,857.335795,5.265094852,4.442154381,1.185257
194,1025.687500,863.441514,5.287048969,4.450729452,1.187906
195,1031.793956,867.323394,5.291251057,4.447812279,1.189630
196,1046.918056,873.108796,5.341418651,4.454636716,1.199069
197,1053.639045,878.610981,5.348421548,4.459954220,1.199210
198,1069.503551,877.985981,5.401533087,4.434272633,1.218133
199,1075.832386,883.424065,5.406192896,4.439316912,1.217798
200,1086.955460,890.974057,5.434777299,4.454870283,1.219963
201,1102.885901,895.477381,5.486994533,4.455111348,1.231618
202,1111.994118,904.784856,5.504921374,4.479132949,1.229015
203,1117.270833,905.848558,5.503797209,4.462308166,1.233397
204,1132.335843,916.621359,5.550665899,4.493241957,1.235337
205,1140.927711,920.773284,5.565501029,4.491576997,1.239097
206,1159.831019,923.260417,5.630247663,4.481846683,1.256234
207,1166.521605,928.553218,5.635370072,4.485764337,1.256279
208,1180.517188,939.970000,5.675563401,4.519086538,1.255909
209,1193.181962,991.218421,5.709004603,4.742671871,1.203753
210,1199.859177,995.797368,5.713615130,4.741892231,1.204923
211,1211.035256,1002.640957,5.739503585,4.751852879,1.207845
212,1223.702922,1007.867021,5.772183595,4.754089723,1.214151
213,1229.198052,1016.258065,5.770882873,4.771164622,1.209533
214,1250.068333,1020.076087,5.841440810,4.766710687,1.225466
215,1260.260000,1022.419837,5.861674419,4.755441102,1.232625
216,1271.217905,1032.398352,5.885268081,4.779621998,1.231325
217,1284.165541,1040.372253,5.917813551,4.794342179,1.234333
218,1298.887842,1044.487500,5.958201112,4.791227064,1.243565
219,1304.472222,1046.098611,5.956494165,4.776705987,1.246988
220,1320.521127,1052.668056,6.002368758,4.784854798,1.254452
221,1325.952465,1064.004213,5.999784909,4.814498704,1.246191
222,1345.786607,1066.116477,6.062101834,4.802326474,1.262326
223,1354.885714,1069.724432,6.075720692,4.796970546,1.266575
224,1361.949275,1091.752907,6.080130694,4.873896906,1.247489
225,1377.455616,1138.088855,6.122024960,5.058172691,1.210323
226,1397.511029,1146.221037,6.183677121,5.071774498,1.219233
227,1400.496269,1145.214939,6.169587087,5.044999731,1.222911
228,1415.048507,1158.064815,6.206353103,5.079231644,1.221908
229,1421.708022,1163.674383,6.208331975,5.081547523,1.221740
230,1441.279356,1169.384259,6.266431983,5.084279388,1.232511
231,1450.405769,1171.243056,6.278812854,5.070316258,1.238347
232,1466.768555,1182.071875,6.322278253,5.095137392,1.240845
233,1478.692383,1187.857595,6.346319240,5.098101266,1.244840
234,1496.261905,1192.802215,6.394281644,5.097445364,1.254409
235,1497.869048,1196.519778,6.373910841,5.091573525,1.251855
236,1513.207661,1205.915064,6.411896870,5.109809594,1.254821
237,1520.465726,1213.838942,6.415467197,5.121683301,1.252609
238,1543.301230,1221.698052,6.484458948,5.133185092,1.263243
239,1551.312500,1221.641234,6.490847280,5.111469597,1.269859
240,1571.095833,1238.792763,6.546232639,5.161636513,1.268248
241,1581.950000,1296.328767,6.564107884,5.378957540,1.220331
242,1596.771186,1301.430651,6.598228043,5.377812606,1.226935
243,1601.951271,1304.750000,6.592392062,5.369341564,1.227784
244,1620.422414,1312.171875,6.641075466,5.377753586,1.234916
245,1627.296336,1322.774648,6.642025862,5.399080195,1.230214
246,1648.872807,1325.459507,6.702734988,5.388046777,1.244001
247,1659.069079,1333.153169,6.716878862,5.397381251,1.244470
248,1676.542411,1336.665493,6.760251656,5.389780214,1.254272
249,1691.608259,1344.046429,6.793607466,5.397776822,1.258594
250,1702.367188,1352.073214,6.809468750,5.408292857,1.259079
251,1706.002273,1357.858929,6.796821804,5.409796528,1.256391
252,1727.455682,1368.452899,6.854982864,5.430368645,1.262342
253,1734.671591,1370.345109,6.856409450,5.416383829,1.265865
254,1756.032407,1383.999081,6.913513415,5.448815279,1.268810
255,1765.857639,1384.477941,6.924931917,5.429325260,1.275468
256,1782.573113,1394.119485,6.963176223,5.445779239,1.278637
