n,basecase_ns,karatsuba_ns,basecase_ns_per_limb,karatsuba_ns_per_limb,speedup_base_over_karatsuba
175,835.753319,696.569907,4.775733249,3.980399471,1.199813
176,846.194820,699.721082,4.807925113,3.975687966,1.209332
177,854.915341,748.760913,4.830030175,4.230287642,1.141773
178,1055.372893,745.213790,5.929061198,4.186594324,1.416202
179,871.956597,764.264228,4.871265906,4.269632557,1.140910
180,896.709524,772.597848,4.981719577,4.292210269,1.160642
181,901.339881,777.800103,4.979778348,4.297238140,1.158832
182,918.356189,785.385937,5.045913128,4.315307349,1.169306
183,926.881740,790.337185,5.064927542,4.318782431,1.172767
184,938.850625,790.867647,5.102449049,4.298193734,1.187115
185,948.814394,909.334135,5.128726454,4.915319647,1.043417
186,1013.254032,933.775371,5.447602324,5.020297695,1.085115
187,978.621094,803.622863,5.233267881,4.297448467,1.217762
188,978.484375,814.860453,5.204704122,4.334364110,1.200800
189,1076.754972,808.993534,5.697116252,4.280389071,1.330981
190,997.225000,826.859649,5.248552632,4.351892890,1.206039
191,1010.485215,832.810288,5.290498508,4.360263286,1.213344
192,1024.097826,844.397879,5.333842844,4.397905622,1.212814
193,1030.440247,889.612028,5.339068639,4.609388748,1.158303
194,1047.674306,892.170401,5.400383018,4.598816500,1.174298
195,1052.875694,896.715476,5.399362536,4.598540904,1.174147
196,1067.835227,903.492788,5.448138915,4.609657084,1.181897
197,1075.271307,907.873798,5.458229984,4.608496437,1.184384
198,1089.792385,915.146845,5.504001945,4.621953761,1.190839
199,1100.313227,918.944782,5.529212195,4.617812973,1.197366
200,1109.044853,926.630515,5.545224265,4.633152574,1.196858
201,1123.104167,942.931875,5.587582919,4.691203358,1.191077
202,1134.985693,947.766414,5.618741053,4.691912941,1.197537
203,1141.402108,950.461490,5.622670485,4.682076305,1.200893
204,1158.157407,959.853954,5.677242193,4.705166442,1.206598
205,1163.535494,965.543367,5.675782897,4.709967646,1.205058
206,1179.766406,979.259115,5.727021390,4.753685022,1.204754
207,1188.141614,980.488932,5.739814560,4.736661509,1.211785
208,1201.551424,977.590851,5.776689539,4.699956012,1.229094
209,1213.807692,1045.042361,5.807692308,5.000202685,1.161491
210,1229.198052,1047.855556,5.853324057,4.989788360,1.173061
211,1230.788149,1048.959722,5.833119191,4.971373091,1.173342
212,1249.096217,1058.504916,5.891963288,4.992947716,1.180057
213,1252.326667,1061.679775,5.879467919,4.984412091,1.179571
214,1271.462838,1069.574574,5.941415130,4.998012027,1.188756
215,1280.135980,1074.077415,5.954120836,4.995708906,1.191847
216,1296.755993,1074.993608,6.003499968,4.976822259,1.206292
217,1307.553819,1083.097701,6.025593638,4.991233646,1.207235
218,1321.224472,1089.484195,6.060662715,4.997633924,1.212706
219,1325.529930,1091.811047,6.052648080,4.985438569,1.214065
220,1343.697321,1100.880087,6.107715097,5.004000396,1.220566
221,1350.930357,1107.846324,6.112807046,5.012879292,1.219420
222,1367.990942,1115.611765,6.162121360,5.025278219,1.226225
223,1378.270833,1116.452381,6.180586697,5.006512919,1.234509
224,1394.762868,1117.195685,6.226619945,4.987480734,1.248450
225,1407.930970,1184.360156,6.257470978,5.263822917,1.188769
226,1421.724432,1189.882911,6.290816070,5.264968634,1.194844
227,1426.109848,1194.162975,6.282422240,5.260629844,1.194234
228,1443.232692,1201.757911,6.329967949,5.270868032,1.200935
229,1452.808654,1204.616987,6.344142593,5.260336189,1.206034
230,1468.957031,1212.261218,6.386769701,5.270700948,1.211750
231,1478.418945,1217.907468,6.400082014,5.272326699,1.213901
232,1489.287698,1225.341721,6.419343528,5.281645348,1.215406
233,1506.479167,1242.763980,6.465575823,5.333750988,1.212201
234,1518.347782,1249.211349,6.488665736,5.338510037,1.215445
235,1527.248992,1253.193333,6.498931881,5.332737589,1.218686
236,1546.282787,1261.293333,6.552045707,5.344463277,1.225950
237,1557.787910,1265.000833,6.572944767,5.337556259,1.231452
238,1571.804167,1272.695946,6.604219188,5.347461958,1.235019
239,1582.698958,1280.820101,6.622171374,5.359079922,1.235692
240,1600.128178,1274.857264,6.667200742,5.311905265,1.255143
241,1613.433263,1349.626786,6.694743829,5.600111144,1.195466
242,1625.442888,1358.518750,6.716706148,5.613713843,1.196482
243,1635.787716,1365.970109,6.731636689,5.621276167,1.197528
