an,bn,ratio,gmp_ns,simd_ns,speedup
528,343,0.6500,17475.9,5641.8,3.0976
528,422,0.8000,18429.9,6768.1,2.7230
528,528,1.0000,20590.4,7381.0,2.7896
532,67,0.1250,7169.4,2271.6,3.1561
532,106,0.2000,9859.2,2685.0,3.6719
532,133,0.2500,10506.7,3613.6,2.9076
532,177,0.3333,12057.7,3939.9,3.0604
532,213,0.4000,13481.7,5051.0,2.6691
532,266,0.5000,14141.7,5255.6,2.6908
532,346,0.6500,17529.6,5781.5,3.0320
532,426,0.8000,18589.6,7291.0,2.5496
532,532,1.0000,20831.4,7396.4,2.8164
536,67,0.1250,7239.2,2242.9,3.2276
536,107,0.2000,10097.4,2724.0,3.7068
536,134,0.2500,10683.5,3504.0,3.0490
536,179,0.3333,12403.6,4636.7,2.6751
536,214,0.4000,14566.9,5088.9,2.8625
536,268,0.5000,14272.3,5256.2,2.7153
536,348,0.6500,17648.2,5759.9,3.0639
536,429,0.8000,18789.9,6822.6,2.7540
536,536,1.0000,20899.0,7544.8,2.7700
540,68,0.1250,7347.3,2270.9,3.2354
540,108,0.2000,10103.3,2765.7,3.6531
540,135,0.2500,10817.8,3694.5,2.9281
540,180,0.3333,12417.4,4626.2,2.6842
540,216,0.4000,14678.1,5007.9,2.9310
540,270,0.5000,14289.5,5236.4,2.7289
540,351,0.6500,18049.6,5839.0,3.0912
540,432,0.8000,19366.5,6940.7,2.7903
540,540,1.0000,21568.0,7545.7,2.8583
544,68,0.1250,7359.8,2352.9,3.1279
544,109,0.2000,10063.3,3199.6,3.1451
544,136,0.2500,10845.0,3661.7,2.9617
544,181,0.3333,12698.3,3941.5,3.2217
544,218,0.4000,13928.3,5073.3,2.7454
544,272,0.5000,14477.2,5290.0,2.7367
544,354,0.6500,18253.0,5685.5,3.2104
544,435,0.8000,19396.7,7008.2,2.7677
544,544,1.0000,21535.8,7455.1,2.8887
548,69,0.1250,7494.3,2419.1,3.0980
548,110,0.2000,10087.9,3204.3,3.1482
548,137,0.2500,11122.2,3731.6,2.9806
548,183,0.3333,12729.8,4751.0,2.6794
548,219,0.4000,14906.0,5161.3,2.8880
548,274,0.5000,14477.4,5478.7,2.6425
548,356,0.6500,18381.1,5793.6,3.1727
548,438,0.8000,19496.6,7214.2,2.7025
548,548,1.0000,21915.6,7712.9,2.8414
552,69,0.1250,7520.9,1871.5,4.0186
552,110,0.2000,10187.4,2770.2,3.6775
552,138,0.2500,11169.4,3737.2,2.9887
552,184,0.3333,12864.1,4774.0,2.6946
552,221,0.4000,13994.3,5189.7,2.6966
552,276,0.5000,14653.6,5487.2,2.6705
552,359,0.6500,18712.3,5985.3,3.1264
552,442,0.8000,19518.6,7058.3,2.7653
552,552,1.0000,21904.0,7881.5,2.7792
556,70,0.1250,7625.9,2417.3,3.1547
556,111,0.2000,10113.1,2893.5,3.4952
556,139,0.2500,11346.6,3833.0,2.9603
556,185,0.3333,13022.3,4355.2,2.9901
556,222,0.4000,15135.4,5360.5,2.8235
556,278,0.5000,15003.0,5631.0,2.6644
556,361,0.6500,18956.2,6158.5,3.0781
556,445,0.8000,19850.8,7284.2,2.7252
556,556,1.0000,22425.3,8087.7,2.7728
560,70,0.1250,7610.2,2443.4,3.1146
560,112,0.2000,10030.9,2920.2,3.4350
560,140,0.2500,11380.5,3850.6,2.9556
560,187,0.3333,13173.3,4913.3,2.6811
560,224,0.4000,15172.5,5294.0,2.8660
560,280,0.5000,15081.1,5599.0,2.6935
560,364,0.6500,19008.7,6118.6,3.1067
560,448,0.8000,20001.1,7309.9,2.7362
560,560,1.0000,22421.7,8214.3,2.7296
564,71,0.1250,7898.5,2433.7,3.2455
564,113,0.2000,10354.0,3418.8,3.0285
564,141,0.2500,11542.2,3833.2,3.0111
564,188,0.3333,13258.0,4856.0,2.7302
564,226,0.4000,14566.2,5277.4,2.7601
564,282,0.5000,15254.9,5572.0,2.7378
564,367,0.6500,19422.4,6153.0,3.1566
564,451,0.8000,20056.1,7475.3,2.6830
564,564,1.0000,22749.2,8122.2,2.8009
568,71,0.1250,7902.6,2454.9,3.2191
568,114,0.2000,10409.3,3415.8,3.0474
568,142,0.2500,11650.5,3914.6,2.9762
568,189,0.3333,13310.8,4341.1,3.0662
568,227,0.4000,15671.1,5281.2,2.9674
568,284,0.5000,15361.0,5560.5,2.7625
568,369,0.6500,19503.3,6241.8,3.1246
568,454,0.8000,20147.2,7483.7,2.6921
568,568,1.0000,22759.0,8182.1,2.7815
572,72,0.1250,7987.4,2540.9,3.1435
572,114,0.2000,10524.5,3473.5,3.0299
572,143,0.2500,11893.1,3908.4,3.0430
572,191,0.3333,13721.9,5034.5,2.7255
572,229,0.4000,15083.9,5418.0,2.7840
572,286,0.5000,15802.7,5531.7,2.8567
572,372,0.6500,19861.7,6331.9,3.1368
572,458,0.8000,20472.6,7973.2,2.5677
572,572,1.0000,23556.6,8253.6,2.8541
576,72,0.1250,8078.7,2538.8,3.1821
576,115,0.2000,10775.6,3442.3,3.1303
576,144,0.2500,12070.3,4017.8,3.0042
576,192,0.3333,13768.9,5077.6,2.7117
576,230,0.4000,16122.3,5498.6,2.9321
576,288,0.5000,15864.3,5725.5,2.7708
576,374,0.6500,19796.0,6486.4,3.0519
576,461,0.8000,20384.0,8319.0,2.4503
576,576,1.0000,23624.5,8437.0,2.8001
580,73,0.1250,8454.8,2572.6,3.2865
580,116,0.2000,10798.4,3460.6,3.1204
580,145,0.2500,12306.4,4101.7,3.0003
580,193,0.3333,14053.7,4406.0,3.1897
580,232,0.4000,16384.2,5571.3,2.9408
580,290,0.5000,15939.3,5765.2,2.7647
580,377,0.6500,20406.6,6436.7,3.1704
580,464,0.8000,20412.4,8436.4,2.4196
580,580,1.0000,24117.1,8404.2,2.8696
584,73,0.1250,8451.9,2569.9,3.2888
584,117,0.2000,10941.7,3526.3,3.1029
584,146,0.2500,12387.8,4056.8,3.0536
584,195,0.3333,14051.2,5230.6,2.6864
584,234,0.4000,15260.1,5624.2,2.7133
584,292,0.5000,15923.1,5952.9,2.6749
584,380,0.6500,20636.0,6383.1,3.2329
584,467,0.8000,20897.7,7585.5,2.7550
584,584,1.0000,23890.2,8576.6,2.7855
588,74,0.1250,8392.6,2598.6,3.2297
588,118,0.2000,10975.5,3607.8,3.0422
588,147,0.2500,12404.4,4070.4,3.0475
588,196,0.3333,14261.8,5248.4,2.7174
588,235,0.4000,16436.4,5523.1,2.9759
588,294,0.5000,16069.0,5804.2,2.7685
588,382,0.6500,20711.6,6567.9,3.1535
588,470,0.8000,20979.1,7809.6,2.6863
588,588,1.0000,24650.8,8614.0,2.8617
592,74,0.1250,8418.7,2160.7,3.8962
592,118,0.2000,11021.0,3608.3,3.0544
592,148,0.2500,12590.9,4254.5,2.9595
592,197,0.3333,14431.4,4613.8,3.1279
592,237,0.4000,15941.0,5595.0,2.8492
592,296,0.5000,16550.6,5936.7,2.7878
592,385,0.6500,21245.0,6687.4,3.1769
592,474,0.8000,20895.8,8682.0,2.4068
592,592,1.0000,24627.3,8606.8,2.8614
596,75,0.1250,8634.4,2630.7,3.2821
596,119,0.2000,11198.2,3662.5,3.0575
596,149,0.2500,12829.4,4167.7,3.0783
596,199,0.3333,14623.7,5408.7,2.7037
596,238,0.4000,16924.4,5633.5,3.0042
596,298,0.5000,16779.8,6063.2,2.7675
596,387,0.6500,21247.1,6773.1,3.1370
596,477,0.8000,21084.2,8785.4,2.3999
596,596,1.0000,24734.1,8769.0,2.8206
600,75,0.1250,8669.5,2688.9,3.2242
600,120,0.2000,11146.2,3638.6,3.0634
600,150,0.2500,12912.0,4184.4,3.0857
600,200,0.3333,14646.7,4652.7,3.1480
600,240,0.4000,16888.5,5690.4,2.9679
600,300,0.5000,16868.5,6089.5,2.7701
600,390,0.6500,21606.0,6870.8,3.1446
600,480,0.8000,21819.3,8167.6,2.6715
600,600,1.0000,24738.1,8835.4,2.7999
604,76,0.1250,8660.7,2641.0,3.2793
604,121,0.2000,11542.8,3686.7,3.1309
604,151,0.2500,12938.8,4226.7,3.0612
604,201,0.3333,14752.8,4647.5,3.1744
604,242,0.4000,16194.7,5658.6,2.8619
604,302,0.5000,16944.1,6088.4,2.7830
604,393,0.6500,21680.2,6775.5,3.1998
604,483,0.8000,21861.1,8266.1,2.6447
604,604,1.0000,25522.2,8905.9,2.8657
608,76,0.1250,8650.7,2697.3,3.2072
608,122,0.2000,11697.4,3746.6,3.1221
608,152,0.2500,13064.6,4282.2,3.0509
608,203,0.3333,15065.5,5433.3,2.7728
608,243,0.4000,17197.7,5737.5,2.9974
608,304,0.5000,17245.0,6146.7,2.8056
608,395,0.6500,22121.1,6962.8,3.1770
608,486,0.8000,22402.6,8352.6,2.6821
608,608,1.0000,25527.1,9038.0,2.8244
612,77,0.1250,9089.4,2704.9,3.3603
612,122,0.2000,11668.0,3767.6,3.0969
612,153,0.2500,13466.1,4219.3,3.1915
612,204,0.3333,15227.3,5463.4,2.7871
612,245,0.4000,16459.3,5777.1,2.8491
612,306,0.5000,17259.2,6259.5,2.7573
612,398,0.6500,22440.0,6992.9,3.2090
612,490,0.8000,22522.4,8951.9,2.5159
612,612,1.0000,25869.0,9027.0,2.8657
616,77,0.1250,9101.1,2724.4,3.3406
616,123,0.2000,11829.7,3880.5,3.0485
616,154,0.2500,13432.0,4253.6,3.1578
616,205,0.3333,15414.9,4794.5,3.2151
616,246,0.4000,17435.7,5767.4,3.0231
616,308,0.5000,17430.5,6236.4,2.7950
616,400,0.6500,22569.8,7106.1,3.1761
616,493,0.8000,22820.9,8458.7,2.6979
616,616,1.0000,25905.5,9280.9,2.7913
620,78,0.1250,9166.3,2700.2,3.3946
620,124,0.2000,11827.1,3867.7,3.0579
620,155,0.2500,13536.1,4282.7,3.1607
620,207,0.3333,15560.0,5341.6,2.9130
620,248,0.4000,17458.5,5716.5,3.0541
620,310,0.5000,17553.2,6104.6,2.8754
620,403,0.6500,23013.0,6981.2,3.2964
620,496,0.8000,22822.2,8585.1,2.6584
620,620,1.0000,26687.9,9151.3,2.9163
624,78,0.1250,9191.8,2332.2,3.9412
624,125,0.2000,12108.6,3881.4,3.1197
624,156,0.2500,13668.0,4249.3,3.2165
624,208,0.3333,15677.9,4724.8,3.3182
624,250,0.4000,16882.2,5639.2,2.9937
624,312,0.5000,17665.7,5998.4,2.9451
624,406,0.6500,23353.4,6862.0,3.4033
624,499,0.8000,23264.9,8674.0,2.6821
624,624,1.0000,26676.8,9112.3,2.9276
628,79,0.1250,9451.4,2867.3,3.2963
628,126,0.2000,12220.9,3994.2,3.0597
628,157,0.2500,14040.7,4394.3,3.1952
628,209,0.3333,15758.2,5571.9,2.8282
628,251,0.4000,17863.5,5929.2,3.0128
628,314,0.5000,18055.7,6313.0,2.8601
628,408,0.6500,23443.8,7111.6,3.2966
628,502,0.8000,23318.5,8784.8,2.6544
628,628,1.0000,26808.4,9301.8,2.8821
632,79,0.1250,9476.8,2862.0,3.3113
632,126,0.2000,12324.4,3933.5,3.1332
632,158,0.2500,14033.7,4547.2,3.0863
632,211,0.3333,15994.1,5678.2,2.8167
632,253,0.4000,17431.7,6057.9,2.8775
632,316,0.5000,18196.7,6521.0,2.7905
632,411,0.6500,23400.2,7354.7,3.1817
632,506,0.8000,23765.9,8872.3,2.6787
632,632,1.0000,26787.4,9591.6,2.7928
636,80,0.1250,9494.1,2901.9,3.2717
636,127,0.2000,12437.8,4014.9,3.0979
636,159,0.2500,14202.6,4510.9,3.1485
636,212,0.3333,16091.4,5070.4,3.1736
636,254,0.4000,18005.1,6173.2,2.9166
636,318,0.5000,18405.6,6723.8,2.7374
636,413,0.6500,23890.9,7621.9,3.1345
636,509,0.8000,23859.1,8916.6,2.6758
636,636,1.0000,27415.7,9756.6,2.8100
640,80,0.1250,9536.8,2890.5,3.2994
640,128,0.2000,12469.0,4037.5,3.0883
640,160,0.2500,14154.3,4540.0,3.1177
640,213,0.3333,16318.4,5837.7,2.7954
640,256,0.4000,17985.2,6276.8,2.8654
640,320,0.5000,18457.8,6667.3,2.7684
640,416,0.6500,24204.8,7508.8,3.2235
640,512,0.8000,24460.5,8963.7,2.7288
640,640,1.0000,27460.2,9770.3,2.8106
644,81,0.1250,9865.3,2894.0,3.4089
644,129,0.2000,12728.8,3996.8,3.1847
644,161,0.2500,14329.6,4623.2,3.0995
644,215,0.3333,16434.3,5838.6,2.8148
644,258,0.4000,18134.3,6268.0,2.8931
644,322,0.5000,18987.5,6671.6,2.8460
644,419,0.6500,24328.7,7583.8,3.2080
644,515,0.8000,24492.8,9111.2,2.6882
644,644,1.0000,27625.2,9832.6,2.8096
648,81,0.1250,9895.9,2945.1,3.3601
648,130,0.2000,12905.2,4109.7,3.1402
648,162,0.2500,14348.2,4595.7,3.1221
648,216,0.3333,16545.5,5171.3,3.1995
648,259,0.4000,18831.4,6445.7,2.9215
648,324,0.5000,19022.5,6757.4,2.8151
648,421,0.6500,24695.7,7640.2,3.2323
648,518,0.8000,24564.6,8967.8,2.7392
648,648,1.0000,27725.0,9886.9,2.8042
652,82,0.1250,9935.7,3033.0,3.2759
652,130,0.2000,12960.9,3615.7,3.5846
652,163,0.2500,13965.5,4600.7,3.0355
652,217,0.3333,16872.2,5986.2,2.8185
652,261,0.4000,18411.0,6416.3,2.8694
652,326,0.5000,19186.6,6798.3,2.8223
652,424,0.6500,25045.6,7713.4,3.2470
652,522,0.8000,24711.1,9320.4,2.6513
652,652,1.0000,27955.3,10089.6,2.7707
656,82,0.1250,9984.6,2569.7,3.8856
656,131,0.2000,13096.9,4242.7,3.0869
656,164,0.2500,13924.2,4635.3,3.0040
656,219,0.3333,16967.1,5938.2,2.8573
656,262,0.4000,19111.1,6405.1,2.9837
656,328,0.5000,19306.0,6755.9,2.8576
656,426,0.6500,25043.4,7795.1,3.2127
656,525,0.8000,24714.8,9686.3,2.5515
656,656,1.0000,28084.6,10198.7,2.7538
660,83,0.1250,10321.1,3052.1,3.3816
660,132,0.2000,13140.5,4515.5,2.9101
660,165,0.2500,14013.1,4708.1,2.9764
660,220,0.3333,17367.9,5467.1,3.1768
660,264,0.4000,19213.0,6658.1,2.8856
660,330,0.5000,19416.2,7017.9,2.7667
660,429,0.6500,25120.6,7770.4,3.2329
660,528,0.8000,25295.3,10107.5,2.5026
660,660,1.0000,27851.0,10196.0,2.7316
664,83,0.1250,10327.4,3069.6,3.3644
664,133,0.2000,13396.8,4526.0,2.9600
664,166,0.2500,14331.9,4783.6,2.9960
664,221,0.3333,17432.1,5355.9,3.2547
664,266,0.4000,18920.9,6553.5,2.8871
664,332,0.5000,19861.7,6911.5,2.8737
664,432,0.6500,25657.8,7796.7,3.2909
664,531,0.8000,25368.4,10226.8,2.4806
664,664,1.0000,27939.4,10248.3,2.7262
668,84,0.1250,10413.5,3112.8,3.3454
668,134,0.2000,13579.4,4550.5,2.9842
668,167,0.2500,14374.8,4766.8,3.0156
668,223,0.3333,17626.4,6135.3,2.8729
668,267,0.4000,19501.1,6580.5,2.9635
668,334,0.5000,20081.1,6938.8,2.8940
668,434,0.6500,25850.6,7997.8,3.2322
668,534,0.8000,25839.1,10874.7,2.3761
668,668,1.0000,28720.4,10358.6,2.7726
672,84,0.1250,10401.5,3087.6,3.3688
672,134,0.2000,13652.2,4374.9,3.1206
672,168,0.2500,14363.0,4878.1,2.9444
672,224,0.3333,17659.7,5537.1,3.1893
672,269,0.4000,19159.9,6450.8,2.9701
672,336,0.5000,20171.2,6853.8,2.9431
672,437,0.6500,26017.0,7898.7,3.2939
672,538,0.8000,25884.2,10707.5,2.4174
672,672,1.0000,28869.5,10521.8,2.7438
676,85,0.1250,10853.5,3194.6,3.3975
676,135,0.2000,13767.8,4655.9,2.9570
676,169,0.2500,14692.3,4799.8,3.0610
676,225,0.3333,17734.0,5600.0,3.1668
676,270,0.4000,19721.5,6475.9,3.0454
676,338,0.5000,20206.9,6808.8,2.9678
676,439,0.6500,26415.5,8023.9,3.2921
676,541,0.8000,26649.7,10823.7,2.4622
676,676,1.0000,28585.3,10595.2,2.6979
680,85,0.1250,10878.0,3199.7,3.3997
680,136,0.2000,13862.8,4629.8,2.9942
680,170,0.2500,14735.7,4880.4,3.0194
680,227,0.3333,18074.1,6300.9,2.8685
680,272,0.4000,19860.2,6677.3,2.9743
680,340,0.5000,20719.3,7092.5,2.9213
680,442,0.6500,26811.2,8174.4,3.2799
680,544,0.8000,26633.7,10893.6,2.4449
680,680,1.0000,28680.5,10737.0,2.6712
684,86,0.1250,10978.7,3200.8,3.4299
684,137,0.2000,14231.7,4645.4,3.0636
684,171,0.2500,14790.9,5050.7,2.9285
684,228,0.3333,18130.1,6343.6,2.8580
684,274,0.4000,19759.1,6760.2,2.9228
684,342,0.5000,20771.8,7107.0,2.9227
684,445,0.6500,26801.6,8278.1,3.2376
684,547,0.8000,26812.9,11057.4,2.4249
684,684,1.0000,28910.9,10776.8,2.6827
688,86,0.1250,10981.8,3214.2,3.4167
688,138,0.2000,14273.6,4686.9,3.0454
688,172,0.2500,15066.4,5007.7,3.0087
688,229,0.3333,18512.0,5719.8,3.2365
688,275,0.4000,20194.7,6923.9,2.9166
688,344,0.5000,20895.1,7340.2,2.8467
688,447,0.6500,26886.4,8331.7,3.2270
688,550,0.8000,26799.7,11020.6,2.4318
688,688,1.0000,28958.1,10890.5,2.6590
692,87,0.1250,11312.8,3255.0,3.4756
692,138,0.2000,14411.0,4668.1,3.0871
692,173,0.2500,15165.1,4991.5,3.0382
692,231,0.3333,18532.3,6464.4,2.8668
692,277,0.4000,20023.1,6921.8,2.8928
692,346,0.5000,20989.5,7277.4,2.8842
692,450,0.6500,27338.2,8303.8,3.2923
692,554,0.8000,27396.5,11264.1,2.4322
692,692,1.0000,30354.3,10976.9,2.7653
696,87,0.1250,11354.9,3315.9,3.4244
696,139,0.2000,14575.0,4855.2,3.0019
696,174,0.2500,15139.0,5178.7,2.9233
696,232,0.3333,18559.6,6436.2,2.8836
696,278,0.4000,20761.0,6929.8,2.9959
696,348,0.5000,21163.2,7327.4,2.8882
696,452,0.6500,27630.6,8375.7,3.2989
696,557,0.8000,27397.0,11336.4,2.4167
696,696,1.0000,30399.6,11123.3,2.7330
700,88,0.1250,11366.8,3305.2,3.4391
700,140,0.2000,14627.4,4878.7,2.9982
700,175,0.2500,15394.7,5125.4,3.0036
700,233,0.3333,18781.1,5723.9,3.2812
700,280,0.4000,20853.7,7089.3,2.9416
700,350,0.5000,21639.1,7494.0,2.8875
700,455,0.6500,27753.2,8253.5,3.3626
700,560,0.8000,27432.5,11417.1,2.4028
700,700,1.0000,30538.8,10902.3,2.8011
704,88,0.1250,11382.1,3326.6,3.4216
704,141,0.2000,14814.7,5005.6,2.9596
704,176,0.2500,15395.6,5138.3,2.9962
704,235,0.3333,18801.5,6636.1,2.8332
704,282,0.4000,20766.1,7054.7,2.9436
704,352,0.5000,21810.8,7521.4,2.8998
704,458,0.6500,28192.4,8414.7,3.3504
704,563,0.8000,27532.7,11442.2,2.4062
704,704,1.0000,30514.3,10996.4,2.7749
708,89,0.1250,11743.5,3318.7,3.5385
708,142,0.2000,14934.3,4971.3,3.0041
708,177,0.2500,15453.6,5123.5,3.0162
708,236,0.3333,18860.6,6635.7,2.8423
708,283,0.4000,21123.8,7151.8,2.9536
708,354,0.5000,21989.0,7497.7,2.9328
708,460,0.6500,28492.4,8592.4,3.3160
708,566,0.8000,27564.1,11469.9,2.4032
708,708,1.0000,30745.7,11208.4,2.7431
712,89,0.1250,11756.7,3343.9,3.5159
712,142,0.2000,14994.0,4839.3,3.0984
712,178,0.2500,15823.7,5176.5,3.0568
712,237,0.3333,19086.6,6259.4,3.0493
712,285,0.4000,20855.8,7240.8,2.8803
712,356,0.5000,21944.8,7649.9,2.8686
712,463,0.6500,28640.3,8739.9,3.2770
712,570,0.8000,27947.5,11413.4,2.4487
712,712,1.0000,30778.9,11457.1,2.6864
716,90,0.1250,11935.8,3396.2,3.5144
716,143,0.2000,15181.7,4846.8,3.1323
716,179,0.2500,15899.1,5188.9,3.0641
716,239,0.3333,19311.5,6754.9,2.8589
716,286,0.4000,21606.8,7300.6,2.9596
716,358,0.5000,22439.3,7698.6,2.9147
716,465,0.6500,28721.9,8866.3,3.2394
716,573,0.8000,27966.9,11533.4,2.4249
716,716,1.0000,31304.6,11548.9,2.7106
720,90,0.1250,11928.4,3405.4,3.5028
720,144,0.2000,15250.7,5081.5,3.0012
720,180,0.2500,15969.8,5203.2,3.0692
720,240,0.3333,19303.0,6730.0,2.8682
720,288,0.4000,21705.5,7242.6,2.9969
720,360,0.5000,22536.1,7699.8,2.9269
720,468,0.6500,29171.3,8909.8,3.2741
720,576,0.8000,27781.3,11688.7,2.3768
720,720,1.0000,31308.3,11685.7,2.6792
724,91,0.1250,12274.4,3379.8,3.6317
724,145,0.2000,15575.4,5265.6,2.9580
724,181,0.2500,16350.8,5234.2,3.1239
724,241,0.3333,19602.0,6243.9,3.1394
724,290,0.4000,21643.1,7201.5,3.0053
724,362,0.5000,22726.2,7579.1,2.9985
724,471,0.6500,29548.6,9004.9,3.2814
724,579,0.8000,27787.2,11871.6,2.3406
724,724,1.0000,31563.0,11753.6,2.6854
728,91,0.1250,12351.2,3086.8,4.0013
728,146,0.2000,15680.0,5224.3,3.0014
728,182,0.2500,16320.7,5172.1,3.1555
728,243,0.3333,19637.7,6549.3,2.9984
728,291,0.4000,22092.4,7024.6,3.1450
728,364,0.5000,22889.7,7453.6,3.0710
728,473,0.6500,29694.9,9077.2,3.2714
728,582,0.8000,28891.8,12137.3,2.3804
728,728,1.0000,31757.2,11751.6,2.7024
732,92,0.1250,12289.4,3522.2,3.4891
732,146,0.2000,15744.4,5096.0,3.0896
732,183,0.2500,16372.6,5428.9,3.0158
732,244,0.3333,19785.9,6907.1,2.8646
732,293,0.4000,21821.7,7405.1,2.9468
732,366,0.5000,22927.6,7729.9,2.9661
732,476,0.6500,29807.4,9262.1,3.2182
732,586,0.8000,28754.4,12051.6,2.3859
732,732,1.0000,31925.7,12034.8,2.6528
736,92,0.1250,12314.1,3506.4,3.5119
736,147,0.2000,15915.6,5058.3,3.1464
736,184,0.2500,16662.0,5661.2,2.9432
736,245,0.3333,19863.3,6292.5,3.1567
736,294,0.4000,22330.6,7521.3,2.9690
736,368,0.5000,23372.4,7871.3,2.9693
736,478,0.6500,30010.6,9281.0,3.2335
736,589,0.8000,28567.5,12084.9,2.3639
736,736,1.0000,31954.5,12086.5,2.6438
740,93,0.1250,12728.0,3551.1,3.5842
740,148,0.2000,16035.4,5365.0,2.9889
740,185,0.2500,16674.6,5572.3,2.9924
740,247,0.3333,19940.1,7225.3,2.7597
740,296,0.4000,22831.9,7753.0,2.9449
740,370,0.5000,23657.5,8105.3,2.9188
740,481,0.6500,30188.4,9246.0,3.2650
740,592,0.8000,28580.0,12213.1,2.3401
740,740,1.0000,32939.7,12151.9,2.7107
744,93,0.1250,12710.6,3541.4,3.5891
744,149,0.2000,16324.4,5343.9,3.0547
744,186,0.2500,16753.4,5515.6,3.0374
744,248,0.3333,19945.0,7226.4,2.7600
744,298,0.4000,22603.6,7720.9,2.9276
744,372,0.5000,23838.9,8102.0,2.9424
744,484,0.6500,30005.4,9328.3,3.2166
744,595,0.8000,28605.5,12189.9,2.3467
744,744,1.0000,32868.7,12131.6,2.7093
748,94,0.1250,12855.9,3536.4,3.6353
748,150,0.2000,16485.4,5388.6,3.0593
748,187,0.2500,16999.5,5746.7,2.9581
748,249,0.3333,20066.6,6682.8,3.0027
748,299,0.4000,23229.2,7690.9,3.0204
748,374,0.5000,23820.3,8101.7,2.9401
748,486,0.6500,30079.2,9432.2,3.1890
748,598,0.8000,28890.3,12233.2,2.3616
748,748,1.0000,33132.1,12219.9,2.7113
752,94,0.1250,12911.4,3567.5,3.6192
752,150,0.2000,16599.4,5228.2,3.1750
752,188,0.2500,17044.0,5693.7,2.9935
752,251,0.3333,20384.1,7273.1,2.8026
752,301,0.4000,23239.6,7762.3,2.9939
752,376,0.5000,24499.6,8201.6,2.9872
752,489,0.6500,29914.2,9537.4,3.1365
752,602,0.8000,28873.9,12472.9,2.3149
752,752,1.0000,33121.1,12429.2,2.6648
756,95,0.1250,13214.7,3734.1,3.5390
756,151,0.2000,16600.0,5235.4,3.1707
756,189,0.2500,17033.5,5686.7,2.9953
756,252,0.3333,20415.4,7388.0,2.7633
756,302,0.4000,23449.9,7853.5,2.9859
756,378,0.5000,24552.9,8323.5,2.9498
756,491,0.6500,30039.2,9671.2,3.1061
756,605,0.8000,30145.9,12481.2,2.4153
756,756,1.0000,33516.4,12495.9,2.6822
760,95,0.1250,13231.4,3388.2,3.9051
760,152,0.2000,16712.5,5498.8,3.0393
760,190,0.2500,17377.9,5646.2,3.0778
760,253,0.3333,20534.0,6564.2,3.1282
760,304,0.4000,23758.5,7830.4,3.0341
760,380,0.5000,24752.5,8238.5,3.0045
760,494,0.6500,30236.3,9545.4,3.1676
760,608,0.8000,30165.7,12570.2,2.3998
760,760,1.0000,33650.1,12485.0,2.6952
764,96,0.1250,13270.5,3742.7,3.5457
764,153,0.2000,17224.8,5463.8,3.1525
764,191,0.2500,17556.4,5855.3,2.9984
764,255,0.3333,20769.4,7655.0,2.7132
764,306,0.4000,23726.9,8044.8,2.9493
764,382,0.5000,24835.3,8464.6,2.9340
764,497,0.6500,30223.4,9824.5,3.0763
764,611,0.8000,30548.4,12557.1,2.4328
764,764,1.0000,34346.8,12756.8,2.6924
768,96,0.1250,13277.8,3741.3,3.5489
768,154,0.2000,17235.4,5398.9,3.1924
768,192,0.2500,17536.9,5789.8,3.0289
768,256,0.3333,20652.5,7515.9,2.7478
768,307,0.4000,24187.3,8001.0,3.0230
768,384,0.5000,24941.6,8460.6,2.9480
768,499,0.6500,30192.8,9858.6,3.0626
768,614,0.8000,30532.1,12709.4,2.4023
768,768,1.0000,34330.0,12896.7,2.6619
772,97,0.1250,13660.3,3758.3,3.6347
772,154,0.2000,17225.3,5227.4,3.2952
772,193,0.2500,17854.7,5724.4,3.1191
772,257,0.3333,20852.3,6669.3,3.1266
772,309,0.4000,24202.1,7984.4,3.0312
772,386,0.5000,25560.5,8493.2,3.0095
772,502,0.6500,30666.7,9926.5,3.0894
772,618,0.8000,30827.0,12625.8,2.4416
772,772,1.0000,34594.2,13007.3,2.6596
776,97,0.1250,13694.1,3762.2,3.6399
776,155,0.2000,17397.3,5249.4,3.3141
776,194,0.2500,17894.6,6012.5,2.9762
776,259,0.3333,21407.4,7532.5,2.8420
776,310,0.4000,24462.9,7949.1,3.0774
776,388,0.5000,25752.2,8449.7,3.0477
776,504,0.6500,30746.4,9821.7,3.1304
776,621,0.8000,30802.9,12410.4,2.4820
776,776,1.0000,34649.6,12790.6,2.7090
780,98,0.1250,13792.8,3892.4,3.5435
780,156,0.2000,17491.4,5225.7,3.3472
780,195,0.2500,17947.4,5871.1,3.0569
780,260,0.3333,21521.0,6722.0,3.2016
780,312,0.4000,24609.2,8098.7,3.0387
780,390,0.5000,25906.3,8373.2,3.0940
780,507,0.6500,30879.3,9741.9,3.1697
780,624,0.8000,31339.0,12274.0,2.5533
780,780,1.0000,35081.8,12708.9,2.7604
784,98,0.1250,13817.0,3906.9,3.5366
784,157,0.2000,17906.7,5630.7,3.1802
784,196,0.2500,18367.0,5995.9,3.0632
784,261,0.3333,21717.7,7578.6,2.8657
784,314,0.4000,24557.8,8039.2,3.0548
784,392,0.5000,25817.8,8600.2,3.0020
784,510,0.6500,31127.3,10039.4,3.1005
784,627,0.8000,31261.6,12626.8,2.4758
784,784,1.0000,35026.0,13142.4,2.6651
788,99,0.1250,14158.9,3894.1,3.6360
788,158,0.2000,17989.0,5750.7,3.1282
788,197,0.2500,18458.1,6187.5,2.9831
