an,bn,ratio,gmp_ns,simd_ns,speedup
205,133,0.6500,4200.0,1363.9,3.0794
205,164,0.8000,4664.7,1538.0,3.0330
205,205,1.0000,5532.7,1641.2,3.3710
206,26,0.1250,1554.3,313.8,4.9534
206,41,0.2000,2171.6,455.0,4.7725
206,52,0.2500,2546.7,555.2,4.5873
206,69,0.3333,3342.8,710.8,4.7030
206,82,0.4000,3339.9,831.5,4.0168
206,103,0.5000,3769.9,1113.6,3.3853
206,134,0.6500,4231.0,1366.7,3.0958
206,165,0.8000,4707.4,1555.3,3.0267
206,206,1.0000,5530.4,1649.2,3.3534
207,26,0.1250,1562.1,314.5,4.9666
207,41,0.2000,2187.2,463.6,4.7174
207,52,0.2500,2555.8,557.0,4.5886
207,69,0.3333,2883.1,719.7,4.0062
207,83,0.4000,3513.2,845.1,4.1573
207,104,0.5000,3762.3,1023.5,3.6760
207,135,0.6500,4243.3,1373.7,3.0889
207,166,0.8000,4772.7,1566.4,3.0469
207,207,1.0000,5573.8,1636.3,3.4062
208,26,0.1250,1572.1,314.8,4.9944
208,42,0.2000,2241.8,467.1,4.7991
208,52,0.2500,2560.7,556.1,4.6044
208,69,0.3333,2888.4,710.0,4.0683
208,83,0.4000,3429.8,839.9,4.0837
208,104,0.5000,3772.5,1058.9,3.5626
208,135,0.6500,4247.4,1394.0,3.0470
208,166,0.8000,4777.5,1569.5,3.0439
208,208,1.0000,5595.8,1597.6,3.5026
209,26,0.1250,1574.0,317.0,4.9659
209,42,0.2000,2314.0,472.7,4.8957
209,52,0.2500,2597.7,559.8,4.6406
209,70,0.3333,3479.8,732.5,4.7504
209,84,0.4000,3652.8,862.2,4.2364
209,105,0.5000,3914.6,1126.0,3.4765
209,136,0.6500,4314.9,1400.4,3.0811
209,167,0.8000,4835.9,1615.1,2.9941
209,209,1.0000,5646.2,1667.8,3.3854
210,26,0.1250,1579.7,314.3,5.0261
210,42,0.2000,2230.9,471.6,4.7302
210,53,0.2500,2620.9,573.2,4.5722
210,70,0.3333,2906.0,729.3,3.9844
210,84,0.4000,3469.5,857.1,4.0480
210,105,0.5000,3892.6,1106.6,3.5176
210,137,0.6500,4292.5,1412.4,3.0392
210,168,0.8000,4822.8,1562.8,3.0860
210,210,1.0000,5618.4,1690.5,3.3235
211,26,0.1250,1656.4,321.6,5.1503
211,42,0.2000,2314.7,473.1,4.8929
211,53,0.2500,2581.1,566.4,4.5569
211,70,0.3333,2908.3,728.3,3.9933
211,84,0.4000,3543.4,865.9,4.0923
211,106,0.5000,3876.1,1108.2,3.4976
211,137,0.6500,4307.7,1439.8,2.9919
211,169,0.8000,4957.0,1578.9,3.1396
211,211,1.0000,5686.9,1692.9,3.3593
212,27,0.1250,1661.3,349.7,4.7507
212,42,0.2000,2267.4,482.2,4.7026
212,53,0.2500,2635.5,582.1,4.5277
212,71,0.3333,3491.0,748.0,4.6673
212,85,0.4000,3651.4,873.4,4.1808
212,106,0.5000,3932.8,1119.7,3.5124
212,138,0.6500,4361.2,1429.6,3.0507
212,170,0.8000,4920.5,1618.5,3.0402
212,212,1.0000,5739.6,1721.4,3.3343
213,27,0.1250,1674.7,349.3,4.7938
213,43,0.2000,2360.8,487.3,4.8448
213,53,0.2500,2642.5,586.2,4.5077
213,71,0.3333,2997.7,748.3,4.0058
213,85,0.4000,3603.1,879.3,4.0977
213,107,0.5000,3955.7,1128.9,3.5042
213,138,0.6500,4393.6,1430.6,3.0713
213,170,0.8000,4896.7,1613.2,3.0354
213,213,1.0000,5787.0,1737.2,3.3313
214,27,0.1250,1678.4,345.5,4.8575
214,43,0.2000,2380.1,486.1,4.8964
214,54,0.2500,2680.7,589.4,4.5478
214,71,0.3333,3001.7,754.8,3.9770
214,86,0.4000,3705.9,893.5,4.1477
214,107,0.5000,4006.3,1165.0,3.4388
214,139,0.6500,4423.2,1443.3,3.0646
214,171,0.8000,4960.5,1659.6,2.9889
214,214,1.0000,5832.8,1747.1,3.3385
215,27,0.1250,1686.9,354.5,4.7583
215,43,0.2000,2353.3,494.7,4.7573
215,54,0.2500,2684.1,599.9,4.4741
215,72,0.3333,3526.6,768.3,4.5899
215,86,0.4000,3641.9,893.9,4.0739
215,108,0.5000,4004.7,1128.2,3.5496
215,140,0.6500,4445.8,1406.4,3.1612
215,172,0.8000,4971.5,1658.5,2.9976
215,215,1.0000,5840.0,1749.1,3.3390
216,27,0.1250,1691.8,350.7,4.8237
216,43,0.2000,2366.1,489.1,4.8379
216,54,0.2500,2687.7,593.9,4.5254
216,72,0.3333,3029.6,764.9,3.9606
216,86,0.4000,3635.8,893.8,4.0679
216,108,0.5000,4014.7,1168.4,3.4360
216,140,0.6500,4466.4,1412.2,3.1627
216,173,0.8000,4992.2,1665.3,2.9978
216,216,1.0000,5864.6,1763.4,3.3258
217,27,0.1250,1699.5,349.3,4.8647
217,43,0.2000,2384.8,493.5,4.8325
217,54,0.2500,2660.7,597.6,4.4527
217,72,0.3333,3078.6,771.5,3.9906
217,87,0.4000,3675.5,918.0,4.0039
217,109,0.5000,3940.5,1143.4,3.4462
217,141,0.6500,4549.3,1421.5,3.2004
217,174,0.8000,5068.9,1673.8,3.0284
217,217,1.0000,6036.3,1763.3,3.4232
218,27,0.1250,1706.9,352.2,4.8467
218,44,0.2000,2473.6,510.7,4.8430
218,55,0.2500,2647.0,613.7,4.3134
218,73,0.3333,3497.1,776.2,4.5055
218,87,0.4000,3737.1,917.7,4.0722
218,109,0.5000,3969.5,1148.6,3.4559
218,142,0.6500,4589.2,1413.2,3.2473
218,174,0.8000,5069.2,1675.0,3.0264
218,218,1.0000,6057.4,1791.4,3.3814
219,27,0.1250,1712.6,353.4,4.8460
219,44,0.2000,2479.6,512.8,4.8350
219,55,0.2500,2660.6,610.9,4.3549
219,73,0.3333,3175.9,785.3,4.0439
219,88,0.4000,3685.4,926.3,3.9785
219,110,0.5000,3941.2,1159.9,3.3978
219,142,0.6500,4614.6,1423.2,3.2424
219,175,0.8000,5116.7,1678.9,3.0477
219,219,1.0000,6105.9,1809.7,3.3740
220,28,0.1250,1830.2,366.5,4.9937
220,44,0.2000,2438.5,517.3,4.7140
220,55,0.2500,2686.6,615.9,4.3624
220,73,0.3333,3206.6,791.0,4.0538
220,88,0.4000,3773.2,932.2,4.0477
220,110,0.5000,3953.8,1167.3,3.3873
220,143,0.6500,4630.2,1431.9,3.2337
220,176,0.8000,5160.9,1710.1,3.0179
220,220,1.0000,6190.4,1816.9,3.4072
221,28,0.1250,1853.2,364.2,5.0879
221,44,0.2000,2463.3,518.6,4.7498
221,55,0.2500,2698.7,618.0,4.3668
221,74,0.3333,3500.1,798.3,4.3843
221,88,0.4000,3814.4,935.6,4.0768
221,111,0.5000,3921.7,1198.0,3.2735
221,144,0.6500,4673.2,1557.0,3.0014
221,177,0.8000,5178.9,1719.4,3.0120
221,221,1.0000,6225.6,1794.4,3.4694
222,28,0.1250,1857.5,370.8,5.0095
222,44,0.2000,2466.9,519.6,4.7478
222,56,0.2500,2655.2,629.6,4.2172
222,74,0.3333,3209.5,804.2,3.9911
222,89,0.4000,3705.8,953.4,3.8870
222,111,0.5000,3940.3,1242.7,3.1706
222,144,0.6500,4711.3,1562.0,3.0163
222,178,0.8000,5259.8,1771.6,2.9690
222,222,1.0000,6220.2,1847.6,3.3667
223,28,0.1250,1844.6,368.4,5.0072
223,45,0.2000,2596.3,532.1,4.8793
223,56,0.2500,2659.4,632.1,4.2072
223,74,0.3333,3281.8,807.4,4.0645
223,89,0.4000,3926.9,953.0,4.1204
223,112,0.5000,3919.5,1190.1,3.2935
223,145,0.6500,4850.1,1548.6,3.1319
223,178,0.8000,5303.4,1780.8,2.9782
223,223,1.0000,6380.5,1872.1,3.4082
224,28,0.1250,1861.0,373.3,4.9847
224,45,0.2000,2608.1,533.6,4.8878
224,56,0.2500,2637.4,638.1,4.1335
224,75,0.3333,3517.8,830.1,4.2377
224,90,0.4000,3703.7,971.0,3.8142
224,112,0.5000,3897.0,1264.8,3.0812
224,146,0.6500,4889.8,1558.9,3.1368
224,179,0.8000,5324.6,1740.7,3.0589
224,224,1.0000,6318.9,1867.0,3.3845
225,28,0.1250,1886.4,373.6,5.0497
225,45,0.2000,2558.4,548.1,4.6681
225,56,0.2500,2721.3,652.2,4.1724
225,75,0.3333,3313.6,830.1,3.9919
225,90,0.4000,3983.0,970.5,4.1041
225,113,0.5000,4091.5,1196.2,3.4204
225,146,0.6500,4960.0,1576.1,3.1471
225,180,0.8000,5394.3,1748.6,3.0850
225,225,1.0000,6436.4,1892.0,3.4019
226,28,0.1250,1889.0,390.7,4.8346
226,45,0.2000,2570.9,553.6,4.6440
226,57,0.2500,2805.0,662.4,4.2348
226,75,0.3333,3347.1,837.7,3.9956
226,90,0.4000,3990.5,979.3,4.0750
226,113,0.5000,4112.2,1191.1,3.4525
226,147,0.6500,4931.0,1562.4,3.1560
226,181,0.8000,5427.9,1713.6,3.1675
226,226,1.0000,6507.5,1907.1,3.4123
227,28,0.1250,1890.8,379.3,4.9847
227,45,0.2000,2590.8,538.0,4.8157
227,57,0.2500,2810.5,662.1,4.2450
227,76,0.3333,3653.3,848.4,4.3062
227,91,0.4000,3860.3,988.5,3.9053
227,114,0.5000,4114.7,1193.7,3.4469
227,148,0.6500,4929.0,1596.0,3.0884
227,182,0.8000,5443.7,1736.0,3.1359
227,227,1.0000,6439.5,1924.2,3.3466
228,29,0.1250,1995.9,386.5,5.1641
228,46,0.2000,2666.2,552.7,4.8241
228,57,0.2500,2828.1,671.5,4.2117
228,76,0.3333,3328.1,846.6,3.9311
228,91,0.4000,4079.9,992.1,4.1125
228,114,0.5000,4099.9,1197.5,3.4237
228,148,0.6500,4867.9,1612.3,3.0192
228,182,0.8000,5476.0,1715.9,3.1912
228,228,1.0000,6445.4,1932.5,3.3353
229,29,0.1250,2031.6,384.3,5.2867
229,46,0.2000,2697.0,554.2,4.8664
229,57,0.2500,2813.3,669.8,4.2000
229,76,0.3333,3397.0,854.1,3.9773
229,92,0.4000,3851.4,1011.8,3.8066
229,115,0.5000,4131.5,1202.0,3.4371
229,149,0.6500,5081.5,1621.4,3.1340
229,183,0.8000,5455.9,1818.0,3.0011
229,229,1.0000,6614.6,1935.4,3.4177
230,29,0.1250,2039.3,390.6,5.2213
230,46,0.2000,2619.4,555.2,4.7181
230,58,0.2500,2830.3,673.1,4.2046
230,77,0.3333,3687.9,863.6,4.2704
230,92,0.4000,4104.9,1014.9,4.0447
230,115,0.5000,4142.8,1306.9,3.1699
230,150,0.6500,5083.6,1633.7,3.1116
230,184,0.8000,5514.4,1875.2,2.9407
230,230,1.0000,6630.2,1959.4,3.3837
231,29,0.1250,2041.5,387.0,5.2748
231,46,0.2000,2643.7,556.7,4.7490
231,58,0.2500,2807.9,678.6,4.1378
231,77,0.3333,3486.0,869.5,4.0090
231,92,0.4000,4150.7,1020.4,4.0679
231,116,0.5000,4146.5,1233.3,3.3621
231,150,0.6500,5120.8,1653.5,3.0970
231,185,0.8000,5559.2,1885.0,2.9492
231,231,1.0000,6645.2,1980.4,3.3554
232,29,0.1250,2049.0,391.0,5.2408
232,46,0.2000,2652.1,558.7,4.7468
232,58,0.2500,2776.7,681.9,4.0720
232,77,0.3333,3497.5,872.7,4.0079
232,93,0.4000,3910.2,1182.5,3.3067
232,116,0.5000,4136.9,1324.6,3.1231
232,151,0.6500,5090.6,1643.7,3.0970
232,186,0.8000,5608.0,1852.7,3.0269
232,232,1.0000,6460.8,1980.1,3.2629
233,29,0.1250,2050.7,389.7,5.2630
233,47,0.2000,2769.7,567.9,4.8767
233,58,0.2500,2897.0,682.5,4.2450
233,78,0.3333,3769.5,880.7,4.2800
233,93,0.4000,4256.0,1032.9,4.1204
233,117,0.5000,4256.1,1235.6,3.4446
233,151,0.6500,5108.2,1646.4,3.1027
233,186,0.8000,5638.1,1859.2,3.0325
233,233,1.0000,6560.9,1979.6,3.3143
234,29,0.1250,2065.2,392.1,5.2675
234,47,0.2000,2780.3,570.9,4.8697
234,59,0.2500,2963.3,696.2,4.2564
234,78,0.3333,3500.6,885.9,3.9513
234,94,0.4000,3992.5,1232.7,3.2389
234,117,0.5000,4253.7,1312.2,3.2417
234,152,0.6500,5175.3,1644.4,3.1472
234,187,0.8000,5685.2,1913.7,2.9708
234,234,1.0000,6544.7,1924.6,3.4006
235,29,0.1250,2019.9,396.8,5.0906
235,47,0.2000,2752.5,576.6,4.7736
235,59,0.2500,2973.5,696.9,4.2670
235,78,0.3333,3580.9,890.7,4.0203
235,94,0.4000,4337.1,1214.1,3.5723
235,118,0.5000,4303.5,1323.7,3.2512
235,153,0.6500,5428.4,1590.6,3.4128
235,188,0.8000,5703.9,1927.5,2.9593
235,235,1.0000,6575.6,2010.4,3.2708
236,30,0.1250,2096.8,403.8,5.1926
236,47,0.2000,2759.6,577.7,4.7769
236,59,0.2500,2932.5,701.3,4.1815
236,79,0.3333,3794.7,913.3,4.1550
236,94,0.4000,4334.7,1227.4,3.5317
236,118,0.5000,4307.9,1304.5,3.3025
236,153,0.6500,5424.3,1593.9,3.4032
236,189,0.8000,5730.7,1917.9,2.9880
236,236,1.0000,6624.4,2054.6,3.2242
237,30,0.1250,2100.7,408.3,5.1451
237,47,0.2000,2785.8,579.9,4.8040
237,59,0.2500,2960.3,705.4,4.1967
237,79,0.3333,3637.5,916.4,3.9694
237,95,0.4000,4110.7,1235.2,3.3280
237,119,0.5000,4399.5,1349.1,3.2610
237,154,0.6500,5622.1,1599.3,3.5154
237,190,0.8000,5821.2,1921.3,3.0299
237,237,1.0000,6786.7,2074.6,3.2713
238,30,0.1250,2092.8,414.8,5.0460
238,48,0.2000,2860.0,596.8,4.7922
238,60,0.2500,2941.3,719.8,4.0863
238,79,0.3333,3624.3,920.1,3.9391
238,95,0.4000,4400.8,1256.0,3.5038
238,119,0.5000,4375.9,1351.6,3.2377
238,155,0.6500,5618.0,1739.3,3.2300
238,190,0.8000,5820.7,1910.2,3.0472
238,238,1.0000,6791.9,2094.6,3.2425
239,30,0.1250,2118.0,418.5,5.0604
239,48,0.2000,2850.4,610.1,4.6723
239,60,0.2500,2963.4,716.9,4.1338
239,80,0.3333,3913.4,934.1,4.1893
239,96,0.4000,4138.9,1242.8,3.3302
239,120,0.5000,4368.9,1340.3,3.2596
239,155,0.6500,5646.3,1754.7,3.2178
239,191,0.8000,5886.8,1972.5,2.9844
239,239,1.0000,6819.8,2102.3,3.2440
240,30,0.1250,2121.1,417.7,5.0781
240,48,0.2000,2808.5,608.8,4.6129
240,60,0.2500,2962.1,727.0,4.0745
240,80,0.3333,3630.1,936.9,3.8747
240,96,0.4000,4420.1,1224.5,3.6098
240,120,0.5000,4354.1,1385.8,3.1420
240,156,0.6500,5686.0,1710.0,3.3251
240,192,0.8000,5883.7,1944.2,3.0262
240,240,1.0000,6795.1,2097.3,3.2400
241,30,0.1250,2105.1,421.4,4.9951
241,48,0.2000,2832.6,608.8,4.6528
241,60,0.2500,3013.4,729.9,4.1288
241,80,0.3333,3686.5,942.3,3.9124
241,96,0.4000,4462.0,1223.3,3.6476
241,121,0.5000,4474.6,1353.4,3.3062
241,157,0.6500,5818.8,1819.9,3.1974
241,193,0.8000,5972.7,1949.6,3.0635
241,241,1.0000,6906.5,2115.2,3.2652
242,30,0.1250,2099.4,420.0,4.9984
242,48,0.2000,2843.2,611.6,4.6492
242,61,0.2500,3093.3,748.4,4.1333
242,81,0.3333,3806.8,952.1,3.9981
242,97,0.4000,4238.6,1236.3,3.4284
242,121,0.5000,4489.4,1399.2,3.2084
242,157,0.6500,5768.5,1819.2,3.1710
242,194,0.8000,6040.0,1920.8,3.1445
242,242,1.0000,6929.8,2129.4,3.2544
243,30,0.1250,2114.0,412.2,5.1289
243,49,0.2000,3016.6,612.9,4.9217
243,61,0.2500,3067.8,749.6,4.0923
243,81,0.3333,3777.4,952.1,3.9675
243,97,0.4000,4579.7,1241.6,3.6886
243,122,0.5000,4544.3,1363.3,3.3333
243,158,0.6500,5785.0,2031.0,2.8484
243,194,0.8000,6031.0,1919.0,3.1427
243,243,1.0000,6947.6,2131.5,3.2595
244,31,0.1250,2116.9,446.3,4.7435
244,49,0.2000,3020.9,622.0,4.8570
244,61,0.2500,3055.8,747.2,4.0899
244,81,0.3333,3791.5,955.5,3.9683
244,98,0.4000,4302.7,1291.1,3.3325
244,122,0.5000,4547.5,1355.4,3.3552
244,159,0.6500,5792.4,2038.2,2.8419
244,195,0.8000,6097.4,1925.6,3.1666
244,244,1.0000,7017.4,2158.4,3.2513
245,31,0.1250,2148.8,444.2,4.8373
245,49,0.2000,2991.5,626.4,4.7755
245,61,0.2500,3079.7,758.8,4.0586
245,82,0.3333,3817.6,975.7,3.9125
245,98,0.4000,4644.1,1333.9,3.4817
245,123,0.5000,4577.7,1363.0,3.3586
245,159,0.6500,5790.7,2054.5,2.8186
245,196,0.8000,6194.7,2005.7,3.0886
245,245,1.0000,7104.0,2178.3,3.2613
246,31,0.1250,2155.4,445.1,4.8425
246,49,0.2000,2993.4,627.9,4.7670
246,62,0.2500,3116.3,768.6,4.0547
246,82,0.3333,3823.3,976.9,3.9136
246,98,0.4000,4707.9,1344.8,3.5009
246,123,0.5000,4658.1,1394.2,3.3410
246,160,0.6500,5877.1,1945.5,3.0208
246,197,0.8000,6112.5,2049.1,2.9829
246,246,1.0000,7009.2,2146.6,3.2653
247,31,0.1250,2102.0,429.9,4.8892
247,49,0.2000,2966.1,612.4,4.8432
247,62,0.2500,3059.9,748.2,4.0895
247,82,0.3333,3771.1,956.9,3.9408
247,99,0.4000,4244.9,1258.6,3.3727
247,124,0.5000,4516.1,1371.7,3.2924
247,161,0.6500,5731.7,2048.0,2.7987
247,198,0.8000,6213.7,2073.2,2.9972
247,247,1.0000,7109.1,2142.3,3.3185
248,31,0.1250,2130.9,438.0,4.8645
248,50,0.2000,3082.8,635.7,4.8498
248,62,0.2500,3095.9,773.3,4.0037
248,83,0.3333,3901.3,995.6,3.9185
248,99,0.4000,4732.0,1246.5,3.7963
248,124,0.5000,4588.3,1453.2,3.1573
248,161,0.6500,5812.7,2307.3,2.5193
248,198,0.8000,6217.5,2083.9,2.9836
248,248,1.0000,7131.7,2211.7,3.2245
249,31,0.1250,2148.2,442.2,4.8581
249,50,0.2000,3127.4,638.0,4.9019
249,62,0.2500,3140.6,769.5,4.0816
249,83,0.3333,3935.9,999.5,3.9381
249,100,0.4000,4410.1,1297.9,3.3980
249,125,0.5000,4674.4,1385.3,3.3743
249,162,0.6500,5848.7,2329.2,2.5111
249,199,0.8000,6335.1,2056.4,3.0807
249,249,1.0000,7209.5,2221.7,3.2451
250,31,0.1250,2160.4,443.7,4.8693
250,50,0.2000,3058.8,641.4,4.7690
250,63,0.2500,3242.5,785.2,4.1295
250,83,0.3333,3926.0,1005.0,3.9063
250,100,0.4000,4751.4,1292.1,3.6773
250,125,0.5000,4718.1,1482.6,3.1823
250,163,0.6500,5751.5,1995.3,2.8825
250,200,0.8000,6391.1,2048.3,3.1202
250,250,1.0000,7256.9,2226.2,3.2597
251,31,0.1250,2203.3,444.6,4.9554
251,50,0.2000,3072.3,643.3,4.7757
251,63,0.2500,3237.1,787.0,4.1134
251,84,0.3333,3978.6,1011.6,3.9331
251,100,0.4000,4780.0,1289.9,3.7058
251,126,0.5000,4746.6,1427.6,3.3250
251,163,0.6500,5771.3,1996.4,2.8908
251,201,0.8000,6431.1,2081.4,3.0899
251,251,1.0000,7289.8,2244.5,3.2478
252,32,0.1250,2200.9,458.8,4.7968
252,50,0.2000,3080.7,652.7,4.7203
252,63,0.2500,3260.5,795.4,4.0993
252,84,0.3333,3994.5,1025.2,3.8964
252,101,0.4000,4468.5,1302.0,3.4319
252,126,0.5000,4830.6,1453.0,3.3245
252,164,0.6500,5785.0,2002.8,2.8884
252,202,0.8000,6504.4,2104.8,3.0902
252,252,1.0000,7341.3,2265.3,3.2408
253,32,0.1250,2207.3,456.1,4.8396
253,51,0.2000,3195.8,662.9,4.8208
253,63,0.2500,3229.3,799.0,4.0417
253,84,0.3333,4040.6,1022.6,3.9513
253,101,0.4000,4896.7,1289.1,3.7985
253,127,0.5000,4801.5,1407.0,3.4126
253,164,0.6500,5761.8,2004.3,2.8747
253,202,0.8000,6538.1,2105.0,3.1060
253,253,1.0000,7418.3,2258.4,3.2848
254,32,0.1250,2211.4,461.5,4.7920
254,51,0.2000,3197.9,661.7,4.8331
254,64,0.2500,3264.1,805.4,4.0528
254,85,0.3333,4125.7,1037.8,3.9754
254,102,0.4000,4553.5,1303.1,3.4944
254,127,0.5000,4826.5,1411.8,3.4188
254,165,0.6500,5821.1,2124.4,2.7401
254,203,0.8000,6618.7,2108.9,3.1385
254,254,1.0000,7462.0,2280.8,3.2717
255,32,0.1250,2226.4,465.6,4.7818
255,51,0.2000,3196.3,667.4,4.7893
255,64,0.2500,3308.4,813.0,4.0692
255,85,0.3333,4165.7,1046.9,3.9791
255,102,0.4000,4971.2,1292.6,3.8460
255,128,0.5000,4850.7,1412.7,3.4336
255,166,0.6500,5960.1,2070.2,2.8790
255,204,0.8000,6669.5,2169.2,3.0746
255,255,1.0000,7509.3,2296.4,3.2700
256,32,0.1250,2218.8,476.4,4.6577
256,51,0.2000,3211.4,671.3,4.7838
256,64,0.2500,3295.9,817.9,4.0296
256,85,0.3333,4160.5,1055.8,3.9408
256,102,0.4000,4953.7,1300.1,3.8103
256,128,0.5000,4850.5,1526.6,3.1774
256,166,0.6500,5969.1,2075.1,2.8765
256,205,0.8000,6672.5,2130.1,3.1325
256,256,1.0000,7556.2,2328.9,3.2446
258,32,0.1250,2243.7,471.2,4.7618
258,52,0.2000,3357.4,683.1,4.9147
258,65,0.2500,3428.7,829.1,4.1355
258,86,0.3333,4160.5,1061.0,3.9212
258,103,0.4000,5029.9,1277.8,3.9364
258,129,0.5000,4981.1,1550.9,3.2118
258,168,0.6500,6012.5,2091.6,2.8746
258,206,0.8000,6694.2,2124.9,3.1503
258,258,1.0000,7594.3,2359.8,3.2182
260,33,0.1250,2372.2,477.4,4.9693
260,52,0.2000,3247.9,681.3,4.7671
260,65,0.2500,3388.8,828.6,4.0900
260,87,0.3333,4220.4,1087.3,3.8814
260,104,0.4000,5046.7,1291.6,3.9074
260,130,0.5000,5038.4,1526.7,3.3003
260,169,0.6500,6035.5,2041.6,2.9562
260,208,0.8000,6720.7,2092.7,3.2116
260,260,1.0000,7685.0,2275.9,3.3767
262,33,0.1250,2389.0,487.1,4.9041
262,52,0.2000,3284.1,706.7,4.6474
262,66,0.2500,3446.7,869.2,3.9653
262,87,0.3333,4272.3,1096.6,3.8958
262,105,0.4000,4818.6,1417.1,3.4004
262,131,0.5000,5096.2,1553.2,3.2812
262,170,0.6500,6060.1,2143.3,2.8275
262,210,0.8000,6779.2,2230.4,3.0394
262,262,1.0000,7859.1,2404.1,3.2690
264,33,0.1250,2414.1,490.7,4.9202
264,53,0.2000,3402.5,716.9,4.7463
264,66,0.2500,3436.7,864.2,3.9768
264,88,0.3333,4280.9,1114.8,3.8399
264,106,0.4000,4855.7,1440.8,3.3701
264,132,0.5000,5126.7,1550.8,3.3058
264,172,0.6500,6197.1,2248.7,2.7558
264,211,0.8000,6931.3,2242.1,3.0914
264,264,1.0000,7911.3,2455.6,3.2218
266,33,0.1250,2404.9,486.4,4.9439
266,53,0.2000,3356.0,723.0,4.6421
266,67,0.2500,3617.1,883.7,4.0931
266,89,0.3333,4399.2,1133.7,3.8805
266,106,0.4000,5255.9,1419.4,3.7029
266,133,0.5000,5217.3,1624.4,3.2119
266,173,0.6500,6221.3,2162.8,2.8765
266,213,0.8000,6970.4,2316.7,3.0087
266,266,1.0000,8055.8,2465.3,3.2676
268,34,0.1250,2425.7,500.6,4.8455
268,54,0.2000,3480.2,730.7,4.7630
268,67,0.2500,3620.1,880.6,4.1109
268,89,0.3333,4395.8,1136.9,3.8664
268,107,0.4000,5320.4,1480.9,3.5927
268,134,0.5000,5332.5,1646.5,3.2388
268,174,0.6500,6308.0,2310.5,2.7301
268,214,0.8000,7115.6,2333.0,3.0500
268,268,1.0000,8219.7,2494.6,3.2949
270,34,0.1250,2456.2,504.5,4.8688
270,54,0.2000,3426.2,737.9,4.6433
270,68,0.2500,3663.2,903.7,4.0534
270,90,0.3333,4480.2,1162.2,3.8550
270,108,0.4000,5391.7,1487.3,3.6252
270,135,0.5000,5359.0,1625.6,3.2966
270,176,0.6500,6354.6,2247.3,2.8277
270,216,0.8000,7152.0,2352.0,3.0408
270,270,1.0000,8304.4,2529.5,3.2830
272,34,0.1250,2446.0,507.5,4.8202
272,54,0.2000,3413.8,741.1,4.6062
272,68,0.2500,3654.0,902.6,4.0482
272,91,0.3333,4563.9,1170.4,3.8995
272,109,0.4000,5198.4,1467.1,3.5432
272,136,0.5000,5451.8,1624.9,3.3552
272,177,0.6500,6352.0,2269.6,2.7987
272,218,0.8000,7348.4,2338.1,3.1429
272,272,1.0000,8363.3,2552.9,3.2760
274,34,0.1250,2499.8,514.2,4.8617
274,55,0.2000,3550.7,757.5,4.6874
274,69,0.2500,3740.0,919.6,4.0668
274,91,0.3333,4563.6,1569.7,2.9073
274,110,0.4000,5231.1,1459.7,3.5836
274,137,0.5000,5536.0,1710.1,3.2373
274,178,0.6500,6518.3,2405.9,2.7093
274,219,0.8000,7325.4,2349.9,3.1173
274,274,1.0000,8454.2,2583.5,3.2724
276,35,0.1250,2647.9,540.4,4.8996
276,55,0.2000,3433.2,766.9,4.4766
276,69,0.2500,3761.7,929.3,4.0481
276,92,0.3333,4582.2,1206.4,3.7984
276,110,0.4000,5340.3,1498.0,3.5649
276,138,0.5000,5547.3,1734.3,3.1986
276,179,0.6500,6525.5,2215.5,2.9454
276,221,0.8000,7559.5,2379.6,3.1768
276,276,1.0000,8484.5,2615.5,3.2440
278,35,0.1250,2643.5,540.3,4.8923
278,56,0.2000,3612.0,777.1,4.6478
278,70,0.2500,3791.7,955.2,3.9697
278,93,0.3333,4701.9,1229.4,3.8246
278,111,0.4000,5325.1,1562.3,3.4085
278,139,0.5000,5647.6,1690.7,3.3404
278,181,0.6500,6717.2,2389.1,2.8116
278,222,0.8000,7544.7,2412.1,3.1279
278,278,1.0000,8623.1,2656.5,3.2461
280,35,0.1250,2636.3,540.6,4.8763
280,56,0.2000,3336.5,782.1,4.2658
280,70,0.2500,3799.3,962.8,3.9462
280,93,0.3333,4775.2,1231.5,3.8776
280,112,0.4000,5236.9,1566.2,3.3436
280,140,0.5000,5686.4,1677.1,3.3906
280,182,0.6500,6720.0,2356.5,2.8516
280,224,0.8000,7530.2,2519.6,2.9886
280,280,1.0000,8641.7,2669.2,3.2376
282,35,0.1250,2646.7,548.1,4.8289
282,56,0.2000,3420.9,790.5,4.3272
282,71,0.2500,3930.6,980.3,4.0096
282,94,0.3333,4815.5,1256.1,3.8337
282,113,0.4000,5402.1,1586.0,3.4060
282,141,0.5000,5707.6,1788.2,3.1918
282,183,0.6500,6726.6,2346.1,2.8671
282,226,0.8000,7741.0,2531.7,3.0577
282,282,1.0000,8749.9,2710.1,3.2286
284,36,0.1250,2695.9,572.2,4.7114
284,57,0.2000,3808.2,817.7,4.6574
284,71,0.2500,3921.7,987.7,3.9704
284,95,0.3333,4875.1,1267.8,3.8453
284,114,0.4000,5432.3,1544.0,3.5184
284,142,0.5000,5729.2,1804.7,3.1745
284,185,0.6500,6869.7,2494.1,2.7543
284,227,0.8000,7729.8,2541.9,3.0410
284,284,1.0000,8783.7,2727.3,3.2206
286,36,0.1250,2713.8,557.4,4.8688
286,57,0.2000,3561.1,824.0,4.3217
286,72,0.2500,3983.5,1007.0,3.9557
286,95,0.3333,4896.0,1277.2,3.8335
286,114,0.4000,5532.2,1548.5,3.5725
