n,basecase_ns,karatsuba_ns,basecase_ns_per_limb,karatsuba_ns_per_limb,speedup_base_over_karatsuba
213,1260.200833,1064.474017,5.916435837,4.997530596,1.183872
214,1280.532939,1071.301136,5.983798781,5.006080076,1.195306
215,1287.475171,1081.294540,5.988256610,5.029276931,1.190679
216,1301.490582,1076.812500,6.025419362,4.985243056,1.208651
217,1313.542535,1095.909884,6.053191404,5.050275962,1.198586
218,1327.606514,1100.960029,6.089938138,5.050275363,1.205863
219,1330.000880,1105.913235,6.073063380,5.049832125,1.202627
220,1349.018750,1116.430060,6.131903409,5.074682089,1.208333
221,1358.599107,1116.489583,6.147507272,5.051989065,1.216849
222,1372.075181,1130.875000,6.180518834,5.094031532,1.213286
223,1383.816176,1134.835843,6.205453706,5.088949970,1.219398
224,1396.379596,1137.071536,6.233837480,5.076212215,1.228049
225,1413.070896,1186.884494,6.280315091,5.275042194,1.190572
226,1426.004735,1192.413766,6.309755464,5.276167105,1.195898
227,1427.340909,1197.920095,6.287845414,5.277181035,1.191516
228,1447.694231,1207.437500,6.349536100,5.295778509,1.198981
229,1456.549038,1207.733974,6.360476150,5.273947486,1.206018
230,1473.506836,1220.423701,6.406551461,5.306190006,1.207373
231,1483.380859,1226.575487,6.421562162,5.309850593,1.209368
232,1503.334325,1227.711851,6.479889334,5.291861425,1.224501
233,1514.266129,1257.050833,6.498996262,5.395067954,1.204618
234,1525.344758,1262.842500,6.518567342,5.396762821,1.207866
235,1532.359879,1270.035473,6.520680336,5.404406268,1.206549
236,1550.779713,1281.091216,6.571100479,5.428352611,1.210515
237,1562.019467,1279.097128,6.590799440,5.397034297,1.221189
238,1577.439583,1295.454623,6.627897409,5.443086652,1.217673
239,1587.792708,1297.535103,6.643484135,5.429017166,1.223699
240,1606.611229,1293.014555,6.694213453,5.387560645,1.242531
241,1617.587284,1354.179464,6.711980434,5.619001926,1.194515
242,1628.018319,1361.487319,6.727348425,5.625980656,1.195765
243,1636.983836,1365.816123,6.736558997,5.620642482,1.198539
244,1656.349781,1372.021739,6.788318773,5.623039914,1.207233
245,1671.207237,1376.033514,6.821254028,5.616463324,1.214511
246,1683.930804,1384.146140,6.845247169,5.626610324,1.216585
247,1697.902902,1389.781250,6.874100817,5.626644737,1.221705
248,1710.843182,1391.177390,6.898561217,5.609586249,1.229781
249,1722.557955,1412.268657,6.917903432,5.671761674,1.219710
250,1742.861111,1421.545455,6.971444444,5.686181818,1.226033
251,1746.518519,1424.424242,6.958241110,5.674996982,1.226122
252,1764.190972,1433.788826,7.000757826,5.689638197,1.230440
253,1775.531840,1439.072917,7.017912410,5.688035244,1.233803
254,1795.496462,1447.434615,7.068883710,5.698561478,1.240468
255,1805.951923,1453.415385,7.082164404,5.699668175,1.242557
256,1819.665865,1458.645192,7.108069787,5.697832782,1.247504
