n,basecase_ns,karatsuba_ns,basecase_ns_per_limb,karatsuba_ns_per_limb,speedup_base_over_karatsuba
168,821.403804,790.994748,4.889308359,4.708302071,1.038444
169,834.155973,794.875000,4.935834162,4.703402367,1.049418
170,841.089844,799.562500,4.947587316,4.703308824,1.051938
171,849.528716,802.459402,4.968004188,4.692745039,1.058656
172,858.792045,805.883013,4.992977008,4.685366354,1.065653
173,869.973380,813.024784,5.028747859,4.699565228,1.070045
174,877.706776,819.730435,5.044291814,4.711094453,1.070726
175,890.697524,823.724781,5.089700135,4.706998747,1.081305
176,898.739881,821.697283,5.106476596,4.668734560,1.093760
177,913.588592,884.536557,5.161517470,4.997381676,1.032844
178,921.730392,886.417453,5.178260630,4.979873331,1.039838
179,928.603342,889.524764,5.187728165,4.969412090,1.043932
180,939.746250,902.237981,5.220812500,5.012433226,1.041572
181,949.472222,900.680357,5.245702885,4.976134570,1.054172
182,958.695153,907.580529,5.267555786,4.986706202,1.056320
183,970.291881,916.167476,5.302141429,5.006379649,1.059077
184,980.282552,927.048407,5.327622566,5.038306559,1.057423
185,993.759211,926.509804,5.371671408,5.008161102,1.072584
186,1002.501995,930.045792,5.389795670,5.000246194,1.077906
187,1010.533602,933.362624,5.403923006,4.991243977,1.082681
188,1022.577446,944.396250,5.439241732,5.023384309,1.082784
189,1032.942308,944.465000,5.465303215,4.997169312,1.093680
190,1044.252778,952.950758,5.496067251,5.015530303,1.095810
191,1055.529494,962.521046,5.526332431,5.039377204,1.096630
192,1066.821023,958.165816,5.556359493,4.990446960,1.113399
193,1079.500000,1022.645380,5.593264249,5.298680728,1.055596
194,1087.566810,1027.978261,5.606014486,5.298857015,1.057967
195,1096.099564,1031.348901,5.621023405,5.288968724,1.062783
196,1108.163971,1037.110577,5.653897809,5.291380495,1.068511
197,1118.083333,1042.745139,5.675549915,5.293122532,1.072250
198,1127.703869,1048.245833,5.695474086,5.294170875,1.075801
199,1141.365964,1054.026685,5.735507356,5.296616510,1.082862
200,1151.671494,1062.074438,5.758357470,5.310372191,1.084360
201,1167.456790,1069.704545,5.808242737,5.321913161,1.091382
202,1177.010937,1075.520597,5.826786819,5.324359389,1.094364
203,1185.823437,1078.465517,5.841494766,5.312638016,1.099547
204,1198.175633,1083.802443,5.873409965,5.312757071,1.105530
205,1210.451923,1091.572674,5.904643527,5.324744753,1.108906
206,1220.311688,1097.597384,5.923843147,5.328142639,1.111803
207,1234.320724,1102.995588,5.962902047,5.328481103,1.119062
208,1246.022204,1095.925872,5.990491365,5.268874385,1.136958
209,1261.785833,1180.167187,6.037252791,5.646732955,1.069159
210,1270.010980,1178.065625,6.047671332,5.609836310,1.078048
211,1280.129223,1181.917187,6.066963142,5.601503258,1.083096
212,1292.005993,1188.824367,6.094367892,5.607662109,1.086793
213,1302.407986,1195.429589,6.114591484,5.612345486,1.089490
214,1314.404514,1201.062500,6.142077168,5.612441589,1.094368
215,1330.178697,1207.655449,6.186877661,5.617002087,1.101455
216,1340.431250,1217.391026,6.205700231,5.636069563,1.101069
217,1355.859821,1226.991071,6.248201942,5.654336735,1.105028
218,1364.940217,1227.641234,6.261193658,5.631381806,1.111840
219,1375.799819,1232.332792,6.282190954,5.627090375,1.116419
220,1389.138787,1240.643914,6.314267213,5.639290520,1.119692
221,1401.123134,1247.642270,6.339923685,5.645440135,1.123017
222,1413.099813,1253.786667,6.365314475,5.647687688,1.127066
223,1428.706439,1259.994167,6.406755334,5.650198057,1.133899
224,1439.718750,1252.610833,6.427315848,5.592012649,1.149374
225,1454.975000,1332.679577,6.466555556,5.923020344,1.091767
226,1464.493269,1340.574107,6.480058713,5.931743837,1.092437
227,1476.625000,1343.896429,6.504955947,5.920248584,1.098764
228,1491.214286,1347.672321,6.540413534,5.910843515,1.106511
229,1502.375000,1356.627679,6.560589520,5.924138334,1.107434
230,1514.620968,1362.141304,6.585308555,5.922353497,1.111941
231,1531.232863,1369.106884,6.628713692,5.926869628,1.118417
232,1545.588115,1377.104167,6.662017736,5.935793822,1.122347
233,1560.945697,1386.492647,6.699337754,5.950612219,1.125823
234,1571.285417,1393.954963,6.714894943,5.957072492,1.127214
235,1581.118750,1399.322761,6.728164894,5.954564941,1.129917
236,1596.158898,1404.285448,6.763385162,5.950362067,1.136634
237,1607.207627,1412.503731,6.781466781,5.959931356,1.137843
238,1620.112069,1418.659515,6.807193567,5.960754264,1.142002
239,1638.074353,1424.321970,6.853867588,5.959506149,1.150073
240,1649.127193,1405.534515,6.871363304,5.856393812,1.173310
241,1666.099781,1509.725198,6.913277098,6.264419910,1.103578
242,1678.453125,1511.054563,6.935756715,6.244027122,1.110783
243,1689.534598,1517.584677,6.952817277,6.245204434,1.113305
244,1703.518973,1530.547379,6.981635136,6.272735160,1.113013
245,1716.730682,1538.969262,7.007064007,6.281507193,1.115507
246,1731.334091,1542.082992,7.037943459,6.268630048,1.122724
247,1749.366898,1551.745902,7.082457078,6.282372071,1.127354
248,1760.988426,1562.711458,7.100759782,6.301255880,1.126880
249,1778.082547,1567.201042,7.140893764,6.293980087,1.134559
250,1789.885613,1570.294792,7.159542453,6.281179167,1.139841
251,1800.545991,1575.669792,7.173490002,6.277568891,1.142718
252,1815.424279,1589.697034,7.204064599,6.308321563,1.141994
253,1828.200721,1597.091102,7.226089807,6.312613050,1.144707
254,1842.688725,1598.880297,7.254680022,6.294804317,1.152487
255,1858.006127,1611.009534,7.286298539,6.317684447,1.153318
256,1873.067402,1621.630388,7.316669539,6.334493703,1.155052
