n,basecase_ns,karatsuba_ns,basecase_ns_per_limb,karatsuba_ns_per_limb,speedup_base_over_karatsuba
234,1529.729839,1210.939103,6.537307003,5.174953430,1.263259
235,1529.890121,1225.333604,6.510170728,5.214185548,1.248550
236,1550.533811,1245.420230,6.570058523,5.277204366,1.244988
237,1553.372951,1243.768092,6.554316248,5.247966633,1.248925
238,1575.501042,1261.876667,6.619752276,5.302002801,1.248538
239,1586.511458,1260.335000,6.638123257,5.273368201,1.258801
240,1597.226695,1260.500833,6.655111229,5.252086806,1.267137
241,1618.073093,1268.143581,6.713996237,5.262006561,1.275938
242,1630.422414,1293.657534,6.737282702,5.345692290,1.260320
243,1636.832974,1303.404514,6.735938165,5.363804584,1.255813
244,1658.400219,1324.482394,6.796722210,5.428206534,1.252112
245,1661.996711,1326.453345,6.783660043,5.414095286,1.252963
246,1684.522321,1328.082746,6.847651713,5.398710352,1.268387
247,1694.120536,1344.716071,6.858787594,5.444194621,1.259835
248,1711.661364,1356.769643,6.901860337,5.470845334,1.261571
249,1729.046591,1365.590580,6.943962212,5.484299517,1.266153
250,1738.532407,1381.665441,6.954129630,5.526661765,1.258288
251,1753.241898,1397.418199,6.985027483,5.567403181,1.254629
252,1772.608491,1408.489739,7.034160677,5.589244995,1.258517
253,1772.773585,1418.611007,7.007010217,5.607158132,1.249654
254,1796.476415,1431.782197,7.072741792,5.636937783,1.254713
255,1810.026442,1437.415720,7.098142911,5.636924391,1.259223
256,1826.180288,1425.768939,7.133516752,5.569409920,1.280839
