an,bn,ratio,gmp_ns,simd_ns,speedup
720,180,0.2500,15837.9,5284.9,2.9968
720,240,0.3333,19227.1,6826.8,2.8164
720,288,0.4000,21618.2,7917.2,2.7305
720,360,0.5000,22184.0,7867.9,2.8196
720,468,0.6500,28903.0,9099.7,3.1763
720,576,0.8000,27639.8,11578.1,2.3872
720,720,1.0000,31171.6,12625.3,2.4690
724,91,0.1250,12134.8,2984.8,4.0655
724,145,0.2000,15392.3,4619.6,3.3319
724,181,0.2500,16118.8,5452.0,2.9565
724,241,0.3333,19391.9,6834.0,2.8376
724,290,0.4000,21266.3,7883.2,2.6977
724,362,0.5000,22310.6,7738.9,2.8829
724,471,0.6500,29128.2,9337.4,3.1195
724,579,0.8000,27652.0,11826.4,2.3382
724,724,1.0000,31402.9,12642.6,2.4839
728,91,0.1250,12176.2,2988.3,4.0746
728,146,0.2000,15510.3,4652.1,3.3341
728,182,0.2500,16129.0,5324.6,3.0292
728,243,0.3333,19460.7,6642.9,2.9296
728,291,0.4000,21938.4,7765.4,2.8251
728,364,0.5000,22620.8,7596.4,2.9778
728,473,0.6500,29280.7,9654.0,3.0330
728,582,0.8000,28607.1,11479.2,2.4921
728,728,1.0000,31544.9,12254.2,2.5742
732,92,0.1250,12244.5,3064.4,3.9957
732,146,0.2000,15488.2,4706.8,3.2906
732,183,0.2500,16158.0,5524.8,2.9246
732,244,0.3333,19587.9,6883.8,2.8455
732,293,0.4000,21624.1,7923.0,2.7293
732,366,0.5000,22756.6,7902.4,2.8797
732,476,0.6500,29492.4,9522.6,3.0971
732,586,0.8000,28632.9,11778.4,2.4310
732,732,1.0000,31791.7,12550.7,2.5331
736,92,0.1250,12296.0,3086.2,3.9841
736,147,0.2000,15893.4,4751.8,3.3447
736,184,0.2500,16597.0,5785.3,2.8688
736,245,0.3333,19794.2,6921.3,2.8599
736,294,0.4000,22510.4,8025.8,2.8047
736,368,0.5000,23151.8,8071.5,2.8684
736,478,0.6500,29730.4,9752.2,3.0486
736,589,0.8000,28440.4,11940.7,2.3818
736,736,1.0000,31785.5,12963.2,2.4520
740,93,0.1250,12613.3,3116.1,4.0478
740,148,0.2000,15939.4,4825.4,3.3032
740,185,0.2500,16627.1,5770.0,2.8817
740,247,0.3333,19827.5,7189.7,2.7578
740,296,0.4000,22670.8,8295.4,2.7329
740,370,0.5000,23450.3,8405.8,2.7898
740,481,0.6500,29785.6,10039.5,2.9669
740,592,0.8000,28459.3,12292.9,2.3151
740,740,1.0000,32784.5,13360.1,2.4539
744,93,0.1250,12624.9,3134.7,4.0275
744,149,0.2000,16113.8,4879.6,3.3023
744,186,0.2500,16693.3,5763.7,2.8963
744,248,0.3333,19779.2,7212.9,2.7422
744,298,0.4000,22354.5,8313.7,2.6889
744,372,0.5000,23625.7,8303.4,2.8453
744,484,0.6500,29693.8,9909.7,2.9964
744,595,0.8000,28507.7,12347.5,2.3088
744,744,1.0000,32603.1,13328.4,2.4461
748,94,0.1250,12720.0,3179.5,4.0006
748,150,0.2000,16238.2,4944.6,3.2840
748,187,0.2500,16791.1,5760.8,2.9147
748,249,0.3333,19881.8,7265.5,2.7364
748,299,0.4000,23045.5,8405.0,2.7419
748,374,0.5000,23712.7,8296.7,2.8581
748,486,0.6500,29790.0,10151.8,2.9344
748,598,0.8000,28759.4,12354.9,2.3278
748,748,1.0000,33223.9,13417.7,2.4761
752,94,0.1250,12808.0,3198.4,4.0045
752,150,0.2000,16332.3,4970.4,3.2859
752,188,0.2500,16859.7,5750.0,2.9321
752,251,0.3333,20288.5,7273.7,2.7893
752,301,0.4000,22919.8,8428.2,2.7194
752,376,0.5000,24154.2,8337.2,2.8972
752,489,0.6500,29526.2,10096.4,2.9244
752,602,0.8000,28769.1,12474.4,2.3062
752,752,1.0000,33113.2,13577.4,2.4388
756,95,0.1250,13013.0,3224.6,4.0355
756,151,0.2000,16370.5,5027.3,3.2563
756,189,0.2500,16802.2,5779.2,2.9074
756,252,0.3333,20311.1,7321.6,2.7741
756,302,0.4000,23248.6,8498.6,2.7356
756,378,0.5000,24243.8,8431.5,2.8754
756,491,0.6500,29683.9,9991.5,2.9709
756,605,0.8000,29924.4,12461.3,2.4014
756,756,1.0000,33401.8,13517.1,2.4711
760,95,0.1250,13071.1,3253.5,4.0175
760,152,0.2000,16451.2,5090.5,3.2317
760,190,0.2500,17269.7,5882.6,2.9357
760,253,0.3333,20430.0,6624.1,3.0842
760,304,0.4000,23453.1,8515.6,2.7541
760,380,0.5000,24330.5,8462.8,2.8750
760,494,0.6500,29875.0,10441.3,2.8612
760,608,0.8000,30000.0,12565.4,2.3875
760,760,1.0000,33267.0,13626.5,2.4414
764,96,0.1250,13039.7,3327.0,3.9194
764,153,0.2000,16884.7,5137.3,3.2867
764,191,0.2500,17416.9,6021.1,2.8926
764,255,0.3333,20583.7,7560.6,2.7225
764,306,0.4000,23314.5,8598.5,2.7115
764,382,0.5000,24491.7,8686.4,2.8195
764,497,0.6500,30073.5,10263.4,2.9302
764,611,0.8000,30360.9,12719.9,2.3869
764,764,1.0000,34130.5,13757.7,2.4808
768,96,0.1250,13215.5,3328.9,3.9700
768,154,0.2000,16889.5,5190.7,3.2538
768,192,0.2500,17394.7,5883.2,2.9567
768,256,0.3333,20441.0,7719.8,2.6479
768,307,0.4000,23761.6,8746.7,2.7166
768,384,0.5000,24519.8,8645.2,2.8362
768,499,0.6500,29802.5,10470.2,2.8464
768,614,0.8000,30341.5,12801.9,2.3701
768,768,1.0000,34186.4,13932.4,2.4537
772,97,0.1250,13419.3,3375.5,3.9755
772,154,0.2000,16917.5,5226.9,3.2366
772,193,0.2500,17715.0,5830.4,3.0384
772,257,0.3333,20681.5,6749.8,3.0640
772,309,0.4000,23780.6,8733.0,2.7231
772,386,0.5000,25074.3,8659.5,2.8956
772,502,0.6500,30378.5,10494.1,2.8948
772,618,0.8000,30448.5,12885.1,2.3631
772,772,1.0000,34381.5,13989.8,2.4576
776,97,0.1250,13461.4,3406.8,3.9513
776,155,0.2000,17081.1,5280.4,3.2348
776,194,0.2500,17792.9,6059.8,2.9362
776,259,0.3333,21272.5,7606.3,2.7967
776,310,0.4000,24059.4,8723.5,2.7580
776,388,0.5000,25396.5,8602.6,2.9522
776,504,0.6500,30490.5,10592.1,2.8786
776,621,0.8000,30446.4,12929.1,2.3549
776,776,1.0000,34413.6,14096.9,2.4412
780,98,0.1250,13610.3,3453.3,3.9413
780,156,0.2000,17228.8,5322.3,3.2371
780,195,0.2500,17897.7,5979.8,2.9930
780,260,0.3333,21361.8,6766.9,3.1568
780,312,0.4000,24136.3,8632.2,2.7961
780,390,0.5000,25508.0,8496.0,3.0024
780,507,0.6500,30587.6,10812.8,2.8288
780,624,0.8000,31003.6,12774.6,2.4270
780,780,1.0000,35007.4,13847.7,2.5280
784,98,0.1250,13659.0,3470.3,3.9360
784,157,0.2000,17636.7,5399.3,3.2665
784,196,0.2500,18284.8,6159.2,2.9687
784,261,0.3333,21434.3,7732.1,2.7721
784,314,0.4000,24211.1,8944.0,2.7070
784,392,0.5000,25464.9,8658.7,2.9410
784,510,0.6500,30690.3,10981.4,2.7948
784,627,0.8000,30999.2,13087.5,2.3686
784,784,1.0000,34950.8,14149.8,2.4701
788,99,0.1250,13912.6,3504.1,3.9703
788,158,0.2000,17625.1,5456.8,3.2299
788,197,0.2500,18329.5,6368.8,2.8780
788,263,0.3333,21716.1,7753.1,2.8009
788,315,0.4000,24708.8,9024.5,2.7380
788,394,0.5000,26150.1,8791.8,2.9744
788,512,0.6500,31058.7,10984.2,2.8276
788,630,0.8000,31001.6,13363.4,2.3199
788,788,1.0000,35636.7,14356.6,2.4822
792,99,0.1250,13953.8,3524.1,3.9595
792,158,0.2000,17654.4,5486.2,3.2180
792,198,0.2500,18492.6,6228.0,2.9693
792,264,0.3333,21825.5,7163.7,3.0467
792,317,0.4000,24946.9,9145.0,2.7279
792,396,0.5000,26209.1,9116.1,2.8750
792,515,0.6500,31152.0,10835.0,2.8751
792,634,0.8000,31384.3,13469.3,2.3301
792,792,1.0000,35745.2,14550.2,2.4567
796,100,0.1250,14089.3,3588.8,3.9259
796,159,0.2000,17810.9,5535.1,3.2178
796,199,0.2500,18382.9,6328.3,2.9049
796,265,0.3333,21813.3,7869.8,2.7718
796,318,0.4000,25029.5,9159.7,2.7326
796,398,0.5000,26375.3,9046.7,2.9155
796,517,0.6500,31139.1,10720.2,2.9047
796,637,0.8000,31364.2,13500.6,2.3232
796,796,1.0000,36304.0,14682.9,2.4725
800,100,0.1250,14101.7,3607.2,3.9094
800,160,0.2000,17790.6,5586.0,3.1849
800,200,0.2500,18550.7,6321.5,2.9346
800,267,0.3333,21969.4,8050.4,2.7290
800,320,0.4000,25072.2,9181.0,2.7309
800,400,0.5000,26596.6,9096.9,2.9237
800,520,0.6500,31820.1,10597.5,3.0026
800,640,0.8000,31560.3,13694.9,2.3045
800,800,1.0000,36291.6,14665.4,2.4746
804,101,0.1250,14479.4,3652.7,3.9640
804,161,0.2000,17972.8,5684.5,3.1617
804,201,0.2500,18619.9,6286.6,2.9618
804,268,0.3333,22171.7,7901.3,2.8061
804,322,0.4000,25346.7,9311.2,2.7222
804,402,0.5000,26763.5,9145.7,2.9263
804,523,0.6500,31934.3,11274.5,2.8324
804,643,0.8000,31560.2,13781.4,2.2901
804,804,1.0000,36289.2,14964.9,2.4249
808,101,0.1250,14530.3,3667.9,3.9615
808,162,0.2000,18019.6,5901.7,3.0533
808,202,0.2500,19071.5,6313.2,3.0209
808,269,0.3333,22340.8,8026.3,2.7834
808,323,0.4000,25742.3,9273.6,2.7759
808,404,0.5000,27158.9,9170.0,2.9617
808,525,0.6500,32032.7,11616.3,2.7576
808,646,0.8000,32363.3,13904.5,2.3275
808,808,1.0000,36231.9,14864.7,2.4374
812,102,0.1250,14565.0,3709.8,3.9261
812,162,0.2000,17940.3,5817.1,3.0840
812,203,0.2500,19141.6,6398.7,2.9915
812,271,0.3333,22473.5,8084.2,2.7799
812,325,0.4000,26083.6,9351.4,2.7893
812,406,0.5000,27460.8,9201.3,2.9844
812,528,0.6500,32124.9,11387.3,2.8211
812,650,0.8000,32421.5,13748.1,2.3583
812,812,1.0000,37011.8,14884.8,2.4866
816,102,0.1250,14638.1,3731.8,3.9225
816,163,0.2000,17543.7,5890.2,2.9784
816,204,0.2500,19186.6,6469.6,2.9657
816,272,0.3333,22508.5,8267.4,2.7226
816,326,0.4000,25760.1,9505.7,2.7100
816,408,0.5000,27600.8,9282.1,2.9736
816,530,0.6500,32682.7,11466.9,2.8502
816,653,0.8000,32846.8,14003.4,2.3456
816,816,1.0000,37038.8,15136.2,2.4470
820,103,0.1250,14931.2,3783.0,3.9469
820,164,0.2000,17532.7,5905.9,2.9687
820,205,0.2500,19377.2,6374.8,3.0396
820,273,0.3333,22730.5,9245.5,2.4585
820,328,0.4000,25859.6,9472.4,2.7300
820,410,0.5000,27612.4,9376.7,2.9448
820,533,0.6500,33053.2,11774.9,2.8071
820,656,0.8000,32929.1,14121.4,2.3319
820,820,1.0000,37301.4,15144.6,2.4630
824,103,0.1250,14978.5,3796.4,3.9454
824,165,0.2000,17587.5,6046.9,2.9085
824,206,0.2500,19441.5,6378.9,3.0478
824,275,0.3333,22841.2,8337.0,2.7397
824,330,0.4000,26707.2,9691.9,2.7556
824,412,0.5000,28245.1,9367.0,3.0154
824,536,0.6500,33175.4,12570.8,2.6391
824,659,0.8000,33070.1,14151.6,2.3369
824,824,1.0000,37326.8,15172.7,2.4601
828,104,0.1250,14957.1,3848.9,3.8861
828,166,0.2000,18188.7,6209.3,2.9293
828,207,0.2500,19543.1,6534.8,2.9906
828,276,0.3333,22950.3,8539.3,2.6876
828,331,0.4000,26668.2,9566.0,2.7878
828,414,0.5000,28287.7,9313.2,3.0374
828,538,0.6500,33786.3,13300.5,2.5402
828,662,0.8000,33057.2,14229.7,2.3231
828,828,1.0000,37729.6,15370.5,2.4547
832,104,0.1250,14974.5,3869.5,3.8699
832,166,0.2000,18175.2,6151.9,2.9544
832,208,0.2500,19779.0,6430.0,3.0760
832,277,0.3333,23427.0,8652.1,2.7077
832,333,0.4000,26997.2,9390.7,2.8749
832,416,0.5000,28417.1,9128.8,3.1129
832,541,0.6500,33863.6,13046.5,2.5956
832,666,0.8000,33983.1,14057.8,2.4174
832,832,1.0000,37842.7,14887.2,2.5420
836,105,0.1250,15402.8,3935.3,3.9140
836,167,0.2000,18235.5,6197.2,2.9425
836,209,0.2500,19961.7,6642.3,3.0053
836,279,0.3333,23442.2,8381.2,2.7970
836,334,0.4000,26883.5,9640.6,2.7886
836,418,0.5000,28592.8,9480.8,3.0159
836,543,0.6500,34064.3,13254.3,2.5701
836,669,0.8000,33988.2,14292.6,2.3780
836,836,1.0000,38610.2,15318.9,2.5204
840,105,0.1250,15485.9,3959.3,3.9113
840,168,0.2000,18222.2,6191.6,2.9430
840,210,0.2500,19993.6,6800.3,2.9401
840,280,0.3333,23553.2,8482.2,2.7768
840,336,0.4000,26996.6,9775.3,2.7617
840,420,0.5000,28732.5,9686.2,2.9663
840,546,0.6500,34107.6,13526.9,2.5215
840,672,0.8000,33950.2,14524.4,2.3375
840,840,1.0000,38594.1,15678.9,2.4615
844,106,0.1250,15599.3,4007.2,3.8929
844,169,0.2000,18504.5,6273.9,2.9495
844,211,0.2500,20145.9,6855.0,2.9389
844,281,0.3333,23679.6,9162.8,2.5843
844,338,0.4000,27644.4,9845.7,2.8078
844,422,0.5000,29196.1,9946.5,2.9353
844,549,0.6500,34612.5,13683.2,2.5296
844,675,0.8000,34243.5,14870.2,2.3028
844,844,1.0000,39084.0,16103.7,2.4270
848,106,0.1250,15594.9,4021.1,3.8783
848,170,0.2000,18582.4,6268.6,2.9644
848,212,0.2500,20317.5,6918.1,2.9369
848,283,0.3333,23833.8,8725.2,2.7316
848,339,0.4000,27207.7,9938.7,2.7375
848,424,0.5000,29453.2,9882.6,2.9803
848,551,0.6500,34633.4,13536.3,2.5586
848,678,0.8000,34221.2,14877.3,2.3002
848,848,1.0000,39070.8,16123.6,2.4232
852,107,0.1250,15809.7,4072.9,3.8817
852,170,0.2000,18627.0,6376.1,2.9214
852,213,0.2500,20346.9,7017.2,2.8996
852,284,0.3333,23897.6,8894.8,2.6867
852,341,0.4000,28000.1,10052.2,2.7855
852,426,0.5000,29521.1,9874.4,2.9897
852,554,0.6500,34639.0,13410.2,2.5830
852,682,0.8000,34749.8,15004.4,2.3160
852,852,1.0000,39280.8,16153.2,2.4318
856,107,0.1250,15871.5,4088.3,3.8822
856,171,0.2000,18625.6,6431.6,2.8960
856,214,0.2500,20712.6,6986.6,2.9646
856,285,0.3333,24044.9,8742.7,2.7503
856,342,0.4000,27951.7,10101.3,2.7671
856,428,0.5000,29566.3,9924.1,2.9792
856,556,0.6500,35166.8,13671.5,2.5723
856,685,0.8000,35293.2,15192.8,2.3230
856,856,1.0000,40276.8,16560.9,2.4320
860,108,0.1250,16198.2,4198.4,3.8582
860,172,0.2000,19574.7,6547.2,2.9898
860,215,0.2500,21230.5,7042.0,3.0148
860,287,0.3333,25213.8,9091.2,2.7734
860,344,0.4000,28667.5,10354.4,2.7686
860,430,0.5000,30816.1,10228.3,3.0128
860,559,0.6500,36163.1,13765.0,2.6272
860,688,0.8000,36352.1,15342.8,2.3693
860,860,1.0000,41648.9,16613.9,2.5069
864,108,0.1250,16220.1,4219.4,3.8441
864,173,0.2000,19529.7,6564.8,2.9749
864,216,0.2500,21239.7,7214.3,2.9441
864,288,0.3333,25216.9,9095.8,2.7724
864,346,0.4000,29288.2,10334.6,2.8340
864,432,0.5000,30882.2,10253.8,3.0118
864,562,0.6500,36496.1,14325.4,2.5477
864,691,0.8000,36394.2,15372.5,2.3675
864,864,1.0000,41448.0,16708.7,2.4806
868,109,0.1250,16037.0,4319.6,3.7126
868,174,0.2000,19615.5,6568.7,2.9862
868,217,0.2500,21592.0,7399.8,2.9179
868,289,0.3333,25570.9,9631.0,2.6551
868,347,0.4000,28887.9,10617.0,2.7209
868,434,0.5000,31131.4,10737.4,2.8994
868,564,0.6500,36531.1,14289.4,2.5565
868,694,0.8000,36882.6,15671.0,2.3536
868,868,1.0000,41893.8,16967.2,2.4691
872,109,0.1250,16052.2,4349.3,3.6907
872,174,0.2000,19663.5,6600.1,2.9793
872,218,0.2500,21604.1,7137.8,3.0267
872,291,0.3333,25544.2,9457.8,2.7009
872,349,0.4000,29564.2,10803.7,2.7365
872,436,0.5000,31155.5,10539.1,2.9562
872,567,0.6500,36677.5,14207.1,2.5816
872,698,0.8000,36969.5,15814.8,2.3377
872,872,1.0000,42004.9,17105.3,2.4557
876,110,0.1250,16070.9,4397.0,3.6550
876,175,0.2000,19739.8,6655.4,2.9660
876,219,0.2500,21853.0,7299.2,2.9939
876,292,0.3333,25667.4,9395.5,2.7319
876,350,0.4000,29349.3,10812.6,2.7144
876,438,0.5000,31351.1,10653.5,2.9428
876,569,0.6500,36916.5,14196.1,2.6005
876,701,0.8000,36978.1,15948.6,2.3186
876,876,1.0000,42051.2,17098.4,2.4594
880,110,0.1250,16011.8,4420.0,3.6226
880,176,0.2000,19863.3,6917.9,2.8713
880,220,0.2500,22419.7,7479.9,2.9973
880,293,0.3333,26095.1,9458.7,2.7589
880,352,0.4000,29631.1,11090.9,2.6717
880,440,0.5000,31794.9,10406.6,3.0553
880,572,0.6500,37147.3,14030.1,2.6477
880,704,0.8000,37642.9,15904.3,2.3668
880,880,1.0000,42362.8,17275.1,2.4522
884,111,0.1250,15936.7,4486.1,3.5525
884,177,0.2000,19869.0,6815.8,2.9151
884,221,0.2500,22581.1,7309.2,3.0894
884,295,0.3333,26577.9,9256.1,2.8714
884,354,0.4000,30583.0,10877.9,2.8115
884,442,0.5000,32114.4,10415.4,3.0834
884,575,0.6500,37950.4,14541.7,2.6098
884,707,0.8000,37293.4,15806.8,2.3593
884,884,1.0000,43144.4,16965.8,2.5430
888,111,0.1250,15998.2,4498.6,3.5563
888,178,0.2000,20502.7,6925.7,2.9604
888,222,0.2500,22609.1,7526.7,3.0039
888,296,0.3333,26566.2,9493.5,2.7983
888,355,0.4000,30146.2,11044.1,2.7296
888,444,0.5000,32417.9,10820.8,2.9959
888,577,0.6500,38363.2,14756.2,2.5998
888,710,0.8000,37986.4,16173.7,2.3487
888,888,1.0000,43112.8,17332.1,2.4875
892,112,0.1250,15998.1,4538.0,3.5254
892,178,0.2000,20534.5,7024.5,2.9233
892,223,0.2500,22746.3,7696.3,2.9555
892,297,0.3333,26511.7,9619.9,2.7559
892,357,0.4000,30685.8,11325.3,2.7095
892,446,0.5000,32252.2,10786.7,2.9900
892,580,0.6500,38253.8,14437.2,2.6497
892,714,0.8000,37613.9,16592.5,2.2669
892,892,1.0000,43781.5,17459.1,2.5077
896,112,0.1250,16057.1,4579.4,3.5064
896,179,0.2000,20660.2,7126.5,2.8991
896,224,0.2500,22786.7,7577.7,3.0071
896,299,0.3333,26820.9,9616.2,2.7891
896,358,0.4000,30824.3,11380.0,2.7086
896,448,0.5000,32916.7,10978.5,2.9983
896,582,0.6500,38422.0,14680.3,2.6172
896,717,0.8000,37920.9,16726.3,2.2671
896,896,1.0000,43805.8,17629.8,2.4848
900,113,0.1250,16679.4,4636.5,3.5974
900,180,0.2000,20539.7,7462.6,2.7524
900,225,0.2500,22589.3,7712.2,2.9290
900,300,0.3333,26766.8,9686.5,2.7633
900,360,0.4000,30641.7,11620.1,2.6370
900,450,0.5000,32819.3,10883.8,3.0154
900,585,0.6500,38800.7,14576.8,2.6618
900,720,0.8000,37810.0,16890.3,2.2386
900,900,1.0000,43607.6,17854.4,2.4424
904,113,0.1250,16517.1,4657.4,3.5464
904,181,0.2000,21105.5,7496.0,2.8156
904,226,0.2500,23054.2,7911.5,2.9140
904,301,0.3333,26851.5,9738.2,2.7573
904,362,0.4000,31430.3,11614.5,2.7061
904,452,0.5000,33017.6,11017.2,2.9969
904,588,0.6500,38934.5,15296.8,2.5453
904,723,0.8000,38281.0,16295.4,2.3492
904,904,1.0000,43529.2,17851.0,2.4385
908,114,0.1250,16616.5,4714.1,3.5248
908,182,0.2000,20941.6,7405.5,2.8278
908,227,0.2500,23067.5,7854.3,2.9369
908,303,0.3333,26958.5,9888.8,2.7262
908,363,0.4000,31006.0,11767.6,2.6349
908,454,0.5000,33153.2,11096.9,2.9876
908,590,0.6500,39021.5,15085.4,2.5867
908,726,0.8000,38250.4,16111.2,2.3742
908,908,1.0000,44726.6,18018.5,2.4823
912,114,0.1250,16630.6,4730.0,3.5160
912,182,0.2000,20988.7,6773.0,3.0989
912,228,0.2500,23128.4,7670.2,3.0154
912,304,0.3333,27283.8,9895.8,2.7571
912,365,0.4000,31524.1,11796.2,2.6724
912,456,0.5000,33335.1,11175.0,2.9830
912,593,0.6500,39533.1,15128.6,2.6131
912,730,0.8000,39202.6,16271.4,2.4093
912,912,1.0000,44741.9,17999.8,2.4857
916,115,0.1250,16731.4,4779.4,3.5007
916,183,0.2000,21024.2,7611.7,2.7621
916,229,0.2500,23627.2,7844.6,3.0119
916,305,0.3333,27586.5,9960.8,2.7695
916,366,0.4000,31383.2,11746.4,2.6717
916,458,0.5000,33792.4,11145.1,3.0320
916,595,0.6500,39729.9,15179.8,2.6173
916,733,0.8000,39170.2,16470.2,2.3782
916,916,1.0000,45190.9,18131.1,2.4924
920,115,0.1250,16743.1,4807.8,3.4825
920,184,0.2000,21519.6,7781.4,2.7655
920,230,0.2500,23556.0,7844.3,3.0029
920,307,0.3333,27584.9,10052.2,2.7442
920,368,0.4000,31822.2,11959.4,2.6609
920,460,0.5000,34069.4,11246.8,3.0293
920,598,0.6500,39991.7,14877.7,2.6880
920,736,0.8000,39688.7,16913.5,2.3466
920,920,1.0000,45234.1,18472.0,2.4488
924,116,0.1250,16751.9,4865.5,3.4430
924,185,0.2000,21608.2,7843.2,2.7550
924,231,0.2500,23585.5,7709.8,3.0591
924,308,0.3333,27680.8,10149.9,2.7272
924,370,0.4000,32410.5,12105.6,2.6773
924,462,0.5000,34144.7,11304.4,3.0205
924,601,0.6500,40551.0,15518.6,2.6131
924,739,0.8000,39666.5,17240.7,2.3007
924,924,1.0000,45381.1,18524.9,2.4497
928,116,0.1250,16746.6,4891.4,3.4237
928,186,0.2000,21643.0,7909.6,2.7363
928,232,0.2500,24299.1,7733.7,3.1420
928,309,0.3333,28013.1,9828.3,2.8502
928,371,0.4000,32273.4,12220.1,2.6410
928,464,0.5000,34180.8,11199.1,3.0521
928,603,0.6500,40738.8,15483.1,2.6312
928,742,0.8000,39641.4,17361.8,2.2833
928,928,1.0000,45415.9,18741.8,2.4232
932,117,0.1250,17171.5,4935.9,3.4789
932,186,0.2000,21790.7,7188.5,3.0313
932,233,0.2500,24473.7,7959.4,3.0748
932,311,0.3333,28061.7,10177.1,2.7573
932,373,0.4000,33160.4,12116.4,2.7368
932,466,0.5000,34983.9,11240.6,3.1123
932,606,0.6500,40953.4,15177.5,2.6983
932,746,0.8000,39922.8,17475.4,2.2845
932,932,1.0000,46408.4,18766.9,2.4729
936,117,0.1250,17174.5,4947.8,3.4711
936,187,0.2000,21852.0,8063.8,2.7099
936,234,0.2500,24454.2,7840.7,3.1189
936,312,0.3333,28169.7,9580.4,2.9404
936,374,0.4000,32554.5,11960.7,2.7218
936,468,0.5000,35095.5,11120.3,3.1560
936,608,0.6500,40804.7,15363.3,2.6560
936,749,0.8000,39852.4,17371.3,2.2941
936,936,1.0000,46373.3,18365.1,2.5251
940,118,0.1250,17378.3,5042.0,3.4467
940,188,0.2000,21932.1,8054.6,2.7229
940,235,0.2500,24506.2,8029.1,3.0522
940,313,0.3333,28707.7,10229.4,2.8064
940,376,0.4000,33209.8,12049.8,2.7560
940,470,0.5000,35332.3,11424.5,3.0927
940,611,0.6500,41668.5,15590.3,2.6727
940,752,0.8000,41154.9,17537.5,2.3467
940,940,1.0000,47057.5,18899.1,2.4899
944,118,0.1250,17389.2,5064.1,3.4338
944,189,0.2000,21907.0,8037.2,2.7257
944,236,0.2500,24498.1,8427.4,2.9070
944,315,0.3333,28717.9,10340.0,2.7774
944,378,0.4000,33560.1,12255.2,2.7384
944,472,0.5000,35320.7,11599.1,3.0451
944,614,0.6500,41700.8,15858.3,2.6296
944,755,0.8000,41252.4,17558.8,2.3494
944,944,1.0000,47136.6,19063.9,2.4726
948,119,0.1250,17692.6,5130.6,3.4484
948,190,0.2000,22523.1,8062.9,2.7934
948,237,0.2500,24736.0,8405.5,2.9428
948,316,0.3333,28880.2,10291.7,2.8062
948,379,0.4000,33595.4,12459.2,2.6964
948,474,0.5000,35559.9,11811.2,3.0107
948,616,0.6500,41836.2,15897.7,2.6316
948,758,0.8000,41658.2,17597.7,2.3673
948,948,1.0000,47021.9,19557.0,2.4044
952,119,0.1250,17670.3,5141.0,3.4371
952,190,0.2000,22480.3,7343.9,3.0611
952,238,0.2500,25208.1,8365.8,3.0132
952,317,0.3333,29042.3,10615.4,2.7359
952,381,0.4000,33844.5,12597.8,2.6865
952,476,0.5000,35537.8,11797.9,3.0122
952,619,0.6500,42221.2,15521.0,2.7203
952,762,0.8000,41686.3,17807.8,2.3409
952,952,1.0000,47075.8,19811.6,2.3762
956,120,0.1250,17767.9,5199.6,3.4172
956,191,0.2000,22592.0,7988.3,2.8281
956,239,0.2500,25198.4,8403.3,2.9987
956,319,0.3333,29220.6,10814.3,2.7020
956,382,0.4000,33781.6,12728.2,2.6541
956,478,0.5000,36014.9,12011.1,2.9985
956,621,0.6500,42369.7,15136.1,2.7993
956,765,0.8000,41967.8,18075.4,2.3218
956,956,1.0000,48390.9,20032.7,2.4156
960,120,0.1250,17889.6,5223.8,3.4247
960,192,0.2000,22687.3,8098.7,2.8013
960,240,0.2500,25356.7,8406.3,3.0164
960,320,0.3333,29319.7,10593.6,2.7677
960,384,0.4000,33912.2,12867.4,2.6355
960,480,0.5000,36098.2,12263.6,2.9435
960,624,0.6500,42716.5,15605.7,2.7372
960,768,0.8000,42004.1,18356.8,2.2882
960,960,1.0000,48345.8,20267.8,2.3854
964,121,0.1250,18406.1,5251.2,3.5051
964,193,0.2000,23270.9,8118.3,2.8665
964,241,0.2500,25354.7,8308.1,3.0518
964,321,0.3333,29358.1,10893.4,2.6950
964,386,0.4000,34250.4,13098.3,2.6149
964,482,0.5000,36046.7,12301.6,2.9302
964,627,0.6500,42787.8,15803.8,2.7074
964,771,0.8000,42804.1,18160.6,2.3570
964,964,1.0000,48776.0,19973.6,2.4420
968,121,0.1250,18446.2,5290.5,3.4867
968,194,0.2000,23204.2,8241.3,2.8156
968,242,0.2500,25491.4,8513.8,2.9941
968,323,0.3333,30155.4,10870.1,2.7742
968,387,0.4000,34727.0,12993.6,2.6726
968,484,0.5000,35798.0,12214.5,2.9308
968,629,0.6500,43134.9,16066.2,2.6848
968,774,0.8000,42918.1,18207.3,2.3572
968,968,1.0000,48828.6,20227.8,2.4139
972,122,0.1250,18354.6,5371.7,3.4169
972,194,0.2000,23275.1,7677.4,3.0316
972,243,0.2500,25591.3,8776.6,2.9159
972,324,0.3333,29979.4,10686.7,2.8053
972,389,0.4000,33964.2,13046.5,2.6033
972,486,0.5000,35809.1,12485.1,2.8682
972,632,0.6500,43393.9,16118.4,2.6922
972,778,0.8000,43399.5,18273.5,2.3750
972,972,1.0000,49014.6,20233.4,2.4225
976,122,0.1250,18438.3,5394.2,3.4182
976,195,0.2000,23320.2,7581.5,3.0759
976,244,0.2500,25702.0,8477.6,3.0318
976,325,0.3333,29792.1,11498.1,2.5910
976,390,0.4000,35213.3,13275.6,2.6525
976,488,0.5000,35818.0,12366.9,2.8963
976,634,0.6500,43336.5,16508.7,2.6251
976,781,0.8000,43426.4,18282.2,2.3753
