an,bn,ratio,gmp_ns,simd_ns,speedup
544,272,0.5000,14356.0,5443.0,2.6375
544,354,0.6500,18194.8,7002.3,2.5984
544,435,0.8000,19375.8,8218.9,2.3575
544,544,1.0000,21472.8,8904.3,2.4115
548,69,0.1250,7471.5,1783.6,4.1889
548,110,0.2000,10053.0,2755.4,3.6485
548,137,0.2500,11050.0,3383.2,3.2661
548,183,0.3333,12682.5,4455.6,2.8464
548,219,0.4000,14799.3,5168.8,2.8632
548,274,0.5000,14446.2,5539.4,2.6079
548,356,0.6500,18187.7,7110.9,2.5577
548,438,0.8000,19365.3,8287.7,2.3366
548,548,1.0000,21987.9,8920.9,2.4648
552,69,0.1250,7476.4,1808.9,4.1332
552,110,0.2000,10103.5,2770.8,3.6464
552,138,0.2500,11121.7,3428.9,3.2435
552,184,0.3333,12779.4,4520.2,2.8272
552,221,0.4000,13954.2,5208.9,2.6789
552,276,0.5000,14588.7,5693.4,2.5624
552,359,0.6500,18664.7,7142.1,2.6133
552,442,0.8000,19491.0,8262.4,2.3590
552,552,1.0000,21968.8,8916.8,2.4637
556,70,0.1250,7607.3,1861.3,4.0870
556,111,0.2000,10075.9,2829.9,3.5605
556,139,0.2500,11271.8,3478.6,3.2403
556,185,0.3333,12940.4,4486.2,2.8845
556,222,0.4000,15098.0,5327.9,2.8337
556,278,0.5000,15123.6,5881.5,2.5714
556,361,0.6500,19007.9,7206.3,2.6377
556,445,0.8000,19928.1,8379.3,2.3783
556,556,1.0000,22472.9,9189.1,2.4456
560,70,0.1250,7589.3,1862.2,4.0755
560,112,0.2000,10037.7,2857.1,3.5132
560,140,0.2500,11334.4,3527.8,3.2129
560,187,0.3333,13144.5,4653.2,2.8249
560,224,0.4000,15162.8,5326.3,2.8468
560,280,0.5000,15116.9,5820.4,2.5972
560,364,0.6500,19074.1,7288.9,2.6169
560,448,0.8000,20054.1,8477.4,2.3656
560,560,1.0000,22512.2,9322.0,2.4149
564,71,0.1250,7866.3,1905.2,4.1288
564,113,0.2000,10338.6,2927.7,3.5313
564,141,0.2500,11508.1,3582.7,3.2121
564,188,0.3333,13229.9,4727.7,2.7984
564,226,0.4000,14648.1,5281.0,2.7737
564,282,0.5000,15246.6,5844.8,2.6086
564,367,0.6500,19381.0,7369.8,2.6298
564,451,0.8000,19997.9,8469.0,2.3613
564,564,1.0000,22883.2,9287.6,2.4638
568,71,0.1250,7873.4,1928.5,4.0828
568,114,0.2000,10381.4,2953.9,3.5145
568,142,0.2500,11635.9,3629.7,3.2057
568,189,0.3333,13298.8,4476.9,2.9705
568,227,0.4000,15664.4,5295.5,2.9581
568,284,0.5000,15366.0,5818.5,2.6409
568,369,0.6500,19480.6,7423.3,2.6243
568,454,0.8000,20149.4,8576.3,2.3494
568,568,1.0000,22893.8,9399.6,2.4356
572,72,0.1250,7918.8,1949.8,4.0612
572,114,0.2000,10480.4,2976.3,3.5213
572,143,0.2500,11823.1,3661.7,3.2288
572,191,0.3333,13589.8,4847.7,2.8034
572,229,0.4000,15105.0,5492.6,2.7501
572,286,0.5000,15797.4,5771.4,2.7372
572,372,0.6500,19819.1,7325.3,2.7056
572,458,0.8000,20261.7,8426.3,2.4046
572,572,1.0000,23407.7,9206.4,2.5426
576,72,0.1250,7948.2,1963.7,4.0477
576,115,0.2000,10596.3,3012.5,3.5174
576,144,0.2500,11915.9,3726.5,3.1976
576,192,0.3333,13606.7,4885.3,2.7852
576,230,0.4000,15925.4,5508.8,2.8909
576,288,0.5000,15773.0,6242.5,2.5267
576,374,0.6500,19798.7,7545.2,2.6240
576,461,0.8000,20223.0,8694.0,2.3261
576,576,1.0000,23382.2,9443.5,2.4760
580,73,0.1250,8369.8,1999.7,4.1856
580,116,0.2000,10583.9,3063.4,3.4549
580,145,0.2500,12131.5,3776.8,3.2121
580,193,0.3333,14022.9,4511.2,3.1084
580,232,0.4000,16166.7,5533.8,2.9214
580,290,0.5000,15906.5,5943.0,2.6765
580,377,0.6500,20418.1,7614.9,2.6813
580,464,0.8000,20291.3,8733.2,2.3235
580,580,1.0000,23836.2,9644.1,2.4716
584,73,0.1250,8331.6,2005.8,4.1538
584,117,0.2000,10807.0,3085.7,3.5023
584,146,0.2500,12206.9,3820.4,3.1952
584,195,0.3333,14140.5,5020.9,2.8163
584,234,0.4000,15349.4,5766.9,2.6617
584,292,0.5000,16038.3,6051.5,2.6503
584,380,0.6500,20641.0,7772.4,2.6557
584,467,0.8000,20990.3,8917.1,2.3539
584,584,1.0000,23812.9,9884.7,2.4091
588,74,0.1250,8389.6,2039.3,4.1139
588,118,0.2000,10947.4,3159.6,3.4648
588,147,0.2500,12372.9,3869.0,3.1980
588,196,0.3333,14295.8,5094.6,2.8061
588,235,0.4000,16425.4,5633.8,2.9155
588,294,0.5000,16182.8,6038.7,2.6798
588,382,0.6500,20731.8,7869.8,2.6343
588,470,0.8000,21033.8,8984.5,2.3411
588,588,1.0000,24649.8,9930.9,2.4821
592,74,0.1250,8423.4,2051.5,4.1060
592,118,0.2000,10970.9,3172.8,3.4578
592,148,0.2500,12453.1,3935.0,3.1647
592,197,0.3333,14386.0,4767.1,3.0178
592,237,0.4000,15890.2,5745.4,2.7657
592,296,0.5000,16582.1,6339.5,2.6157
592,385,0.6500,21219.7,7805.7,2.7185
592,474,0.8000,20951.6,8961.9,2.3379
592,592,1.0000,24640.7,9789.1,2.5172
596,75,0.1250,8640.7,2110.5,4.0941
596,119,0.2000,11220.6,3216.2,3.4887
596,149,0.2500,12787.7,3984.1,3.2097
596,199,0.3333,14576.7,5226.5,2.7890
596,238,0.4000,16879.5,5726.5,2.9476
596,298,0.5000,16722.7,6204.8,2.6951
596,387,0.6500,21209.9,7958.2,2.6652
596,477,0.8000,20973.8,9143.3,2.2939
596,596,1.0000,24622.8,9961.6,2.4718
600,75,0.1250,8654.8,2114.8,4.0924
600,120,0.2000,11126.7,3258.7,3.4144
600,150,0.2500,12870.9,4042.1,3.1842
600,200,0.3333,14615.4,4728.5,3.0909
600,240,0.4000,16929.1,5784.9,2.9264
600,300,0.5000,16898.0,6512.6,2.5946
600,390,0.6500,21636.9,7987.4,2.7089
600,480,0.8000,21860.3,9177.0,2.3821
600,600,1.0000,24685.4,9916.6,2.4893
604,76,0.1250,8694.2,2156.9,4.0308
604,121,0.2000,11523.5,3306.5,3.4852
604,151,0.2500,12929.9,4090.4,3.1611
604,201,0.3333,14674.8,4823.1,3.0426
604,242,0.4000,16228.2,5806.8,2.7947
604,302,0.5000,16965.1,6289.3,2.6975
604,393,0.6500,21719.3,8005.0,2.7132
604,483,0.8000,21866.5,9155.3,2.3884
604,604,1.0000,25450.5,9950.6,2.5577
608,76,0.1250,8683.7,2174.6,3.9932
608,122,0.2000,11578.8,3381.0,3.4246
608,152,0.2500,13004.4,4135.7,3.1444
608,203,0.3333,15026.6,5444.8,2.7598
608,243,0.4000,17226.6,5883.0,2.9282
608,304,0.5000,17233.9,6650.8,2.5913
608,395,0.6500,22153.0,8136.6,2.7226
608,486,0.8000,22347.6,9312.2,2.3998
608,608,1.0000,25474.7,10167.6,2.5055
612,77,0.1250,9086.7,2204.5,4.1219
612,122,0.2000,11646.1,3394.2,3.4311
612,153,0.2500,13381.1,4187.8,3.1952
612,204,0.3333,15169.9,5513.8,2.7513
612,245,0.4000,16546.7,5899.9,2.8046
612,306,0.5000,17292.0,6450.6,2.6807
612,398,0.6500,22478.9,7223.4,3.1119
612,490,0.8000,22465.1,9361.6,2.3997
612,612,1.0000,25833.2,10300.5,2.5080
616,77,0.1250,9101.9,2224.1,4.0924
616,123,0.2000,11797.2,3439.5,3.4299
616,154,0.2500,13408.5,4245.9,3.1580
616,205,0.3333,15374.3,4943.3,3.1101
616,246,0.4000,17453.0,5916.3,2.9500
616,308,0.5000,17406.7,6837.6,2.5457
616,400,0.6500,22535.6,7303.5,3.0856
616,493,0.8000,22743.9,9379.0,2.4250
616,616,1.0000,25850.2,10326.5,2.5033
620,78,0.1250,9193.3,2258.2,4.0711
620,124,0.2000,11803.5,3491.4,3.3807
620,155,0.2500,13519.8,4294.3,3.1483
620,207,0.3333,15507.6,5661.0,2.7394
620,248,0.4000,17401.9,5918.2,2.9404
620,310,0.5000,17502.7,6386.0,2.7408
620,403,0.6500,22974.4,7157.6,3.2098
620,496,0.8000,22815.7,9427.0,2.4203
620,620,1.0000,26611.2,10328.9,2.5764
624,78,0.1250,9195.8,2267.2,4.0560
624,125,0.2000,12094.1,3528.6,3.4275
624,156,0.2500,13634.7,4339.7,3.1418
624,208,0.3333,15647.7,4808.1,3.2545
624,250,0.4000,16870.1,5769.5,2.9240
624,312,0.5000,17624.7,6214.2,2.8362
624,406,0.6500,23283.8,7020.9,3.3164
624,499,0.8000,23246.1,9064.7,2.5645
624,624,1.0000,26586.4,9881.2,2.6906
628,79,0.1250,9437.6,2320.7,4.0668
628,126,0.2000,12199.5,3581.7,3.4060
628,157,0.2500,13998.2,4390.6,3.1882
628,209,0.3333,15708.0,5774.3,2.7203
628,251,0.4000,17952.6,6060.2,2.9623
628,314,0.5000,18066.2,6738.7,2.6810
628,408,0.6500,23355.6,7265.1,3.2148
628,502,0.8000,23297.9,9365.8,2.4875
628,628,1.0000,26829.5,10290.6,2.6072
632,79,0.1250,9458.6,2350.7,4.0238
632,126,0.2000,12298.0,3607.4,3.4091
632,158,0.2500,13991.8,4450.0,3.1443
632,211,0.3333,15992.4,5856.3,2.7308
632,253,0.4000,17442.1,6218.3,2.8049
632,316,0.5000,18196.0,6786.2,2.6813
632,411,0.6500,23432.0,7518.2,3.1167
632,506,0.8000,23759.1,9712.0,2.4464
632,632,1.0000,26765.1,10628.8,2.5182
636,80,0.1250,9465.2,2374.1,3.9868
636,127,0.2000,12441.4,3641.5,3.4166
636,159,0.2500,14198.3,4500.0,3.1552
636,212,0.3333,16062.5,5137.2,3.1267
636,254,0.4000,18161.8,6343.2,2.8632
636,318,0.5000,18331.0,7095.0,2.5837
636,413,0.6500,23901.1,7773.6,3.0747
636,509,0.8000,23799.8,9992.3,2.3818
636,636,1.0000,27621.0,10917.4,2.5300
640,80,0.1250,9499.7,2392.9,3.9699
640,128,0.2000,12459.0,3696.0,3.3709
640,160,0.2500,14117.0,4545.8,3.1055
640,213,0.3333,16252.7,6010.7,2.7040
640,256,0.4000,18097.0,6373.3,2.8395
640,320,0.5000,18409.3,6938.2,2.6533
640,416,0.6500,24218.2,7647.7,3.1667
640,512,0.8000,24482.0,10055.4,2.4347
640,640,1.0000,27746.8,11061.3,2.5084
644,81,0.1250,9932.0,2450.4,4.0532
644,129,0.2000,12881.8,3760.1,3.4259
644,161,0.2500,14375.8,4642.0,3.0969
644,215,0.3333,16435.0,6016.1,2.7318
644,258,0.4000,18220.7,6376.8,2.8573
644,322,0.5000,19034.9,7114.6,2.6755
644,419,0.6500,24352.1,7814.3,3.1163
644,515,0.8000,24587.4,10052.5,2.4459
644,644,1.0000,27688.4,10975.3,2.5228
648,81,0.1250,9931.5,2448.2,4.0567
648,130,0.2000,12973.4,3784.0,3.4285
648,162,0.2500,14335.1,4945.6,2.8985
648,216,0.3333,16521.0,5263.0,3.1391
648,259,0.4000,18828.4,6504.2,2.8948
648,324,0.5000,19101.4,7016.6,2.7223
648,421,0.6500,24759.7,7835.4,3.1600
648,518,0.8000,24570.8,10254.4,2.3961
648,648,1.0000,27606.4,11134.3,2.4794
652,82,0.1250,9950.9,2482.6,4.0082
652,130,0.2000,13046.4,3805.6,3.4282
652,163,0.2500,13954.4,4996.8,2.7927
652,217,0.3333,16817.5,6187.4,2.7180
652,261,0.4000,18489.9,6610.5,2.7971
652,326,0.5000,19238.2,7257.9,2.6506
652,424,0.6500,25075.0,7918.2,3.1667
652,522,0.8000,24742.2,10337.6,2.3934
652,652,1.0000,27904.6,11273.2,2.4753
656,82,0.1250,9933.3,2510.5,3.9567
656,131,0.2000,13149.3,3875.1,3.3932
656,164,0.2500,13934.0,4815.4,2.8936
656,219,0.3333,16949.6,6139.0,2.7610
656,262,0.4000,19109.9,6565.6,2.9106
656,328,0.5000,19366.8,7016.4,2.7602
656,426,0.6500,25065.5,7989.6,3.1373
656,525,0.8000,24774.2,10261.8,2.4142
656,656,1.0000,27928.7,11294.5,2.4728
660,83,0.1250,10305.6,2565.2,4.0175
660,132,0.2000,13223.2,3907.5,3.3841
660,165,0.2500,14030.3,5029.3,2.7897
660,220,0.3333,17282.5,5588.9,3.0923
660,264,0.4000,19229.9,6855.2,2.8051
660,330,0.5000,19519.3,7309.0,2.6706
660,429,0.6500,25122.5,7946.0,3.1617
660,528,0.8000,25372.8,10469.6,2.4235
660,660,1.0000,27908.5,11527.7,2.4210
664,83,0.1250,10309.5,2572.7,4.0073
664,133,0.2000,13417.9,3963.9,3.3850
664,166,0.2500,14374.4,5101.1,2.8179
664,221,0.3333,17383.8,5476.0,3.1746
664,266,0.4000,18923.4,6702.9,2.8232
664,332,0.5000,19882.5,7172.5,2.7720
664,432,0.6500,25649.0,7958.8,3.2227
664,531,0.8000,25388.7,10620.6,2.3905
664,664,1.0000,27946.5,11524.1,2.4251
668,84,0.1250,10389.6,2618.2,3.9682
668,134,0.2000,13619.4,4016.3,3.3910
668,167,0.2500,14424.9,5183.5,2.7829
668,223,0.3333,17590.6,6294.5,2.7946
668,267,0.4000,19509.9,6741.5,2.8940
668,334,0.5000,20142.5,7657.3,2.6305
668,434,0.6500,25913.2,8222.1,3.1516
668,534,0.8000,25809.2,10632.7,2.4274
668,668,1.0000,28918.9,11507.9,2.5130
672,84,0.1250,10396.4,2636.3,3.9435
672,134,0.2000,13668.4,4030.6,3.3912
672,168,0.2500,14391.4,5100.8,2.8214
672,224,0.3333,17662.8,5682.0,3.1086
672,269,0.4000,19151.3,6665.1,2.8734
672,336,0.5000,20197.3,7112.1,2.8398
672,437,0.6500,26005.6,8066.6,3.2238
672,538,0.8000,25857.6,10695.8,2.4176
672,672,1.0000,29139.4,11650.9,2.5011
676,85,0.1250,10820.6,2667.4,4.0566
676,135,0.2000,13814.5,4112.8,3.3589
676,169,0.2500,14605.2,4948.1,2.9517
676,225,0.3333,17737.7,5715.6,3.1034
676,270,0.4000,19742.8,6666.6,2.9614
676,338,0.5000,20178.4,7068.2,2.8548
676,439,0.6500,26310.7,8179.2,3.2168
676,541,0.8000,26590.0,10447.9,2.5450
676,676,1.0000,28754.8,11431.9,2.5153
680,85,0.1250,10833.4,2672.7,4.0533
680,136,0.2000,13822.4,4143.9,3.3356
680,170,0.2500,14641.0,5222.7,2.8033
680,227,0.3333,18030.4,6486.9,2.7795
680,272,0.4000,19893.4,6822.4,2.9159
680,340,0.5000,20699.3,7798.1,2.6544
680,442,0.6500,26699.2,8366.8,3.1911
680,544,0.8000,26528.2,10808.3,2.4544
680,680,1.0000,28807.2,11756.9,2.4502
684,86,0.1250,10941.0,2716.7,4.0273
684,137,0.2000,14203.2,4198.6,3.3829
684,171,0.2500,14648.0,5347.1,2.7394
684,228,0.3333,18095.5,6554.2,2.7609
684,274,0.4000,19736.4,6942.4,2.8429
684,342,0.5000,20802.5,7390.1,2.8149
684,445,0.6500,26886.9,8438.1,3.1864
684,547,0.8000,26867.5,10837.2,2.4792
684,684,1.0000,29183.1,11914.9,2.4493
688,86,0.1250,10971.0,2727.9,4.0218
688,138,0.2000,14233.9,4245.0,3.3531
688,172,0.2500,15036.4,5366.0,2.8022
688,229,0.3333,18434.6,5826.0,3.1642
688,275,0.4000,20174.6,7084.5,2.8477
688,344,0.5000,20872.9,7945.0,2.6272
688,447,0.6500,26935.1,8483.9,3.1749
688,550,0.8000,26780.3,10993.4,2.4360
688,688,1.0000,29242.7,12121.3,2.4125
692,87,0.1250,11237.9,2789.3,4.0289
692,138,0.2000,14304.4,4279.6,3.3425
692,173,0.2500,15119.3,5155.9,2.9324
692,231,0.3333,18463.2,6655.4,2.7742
692,277,0.4000,19993.8,7047.9,2.8369
692,346,0.5000,21009.3,7496.5,2.8026
692,450,0.6500,27481.3,8474.0,3.2430
692,554,0.8000,27712.1,11009.1,2.5172
692,692,1.0000,30374.7,12176.2,2.4946
696,87,0.1250,11266.6,2807.0,4.0137
696,139,0.2000,14477.8,4337.7,3.3377
696,174,0.2500,15095.4,5207.0,2.8991
696,232,0.3333,18501.2,6621.0,2.7943
696,278,0.4000,20818.6,7069.1,2.9450
696,348,0.5000,21145.7,7936.5,2.6644
696,452,0.6500,27553.6,8519.1,3.2343
696,557,0.8000,27467.0,11038.2,2.4884
696,696,1.0000,30296.0,12174.6,2.4885
700,88,0.1250,11305.4,2858.3,3.9554
700,140,0.2000,14565.7,4384.9,3.3218
700,175,0.2500,15295.8,5147.7,2.9714
700,233,0.3333,18734.6,5824.1,3.2167
700,280,0.4000,20822.1,7261.5,2.8675
700,350,0.5000,21592.5,7705.8,2.8021
700,455,0.6500,27739.5,8440.3,3.2865
700,560,0.8000,27493.8,11408.1,2.4100
700,700,1.0000,30580.3,12351.6,2.4758
704,88,0.1250,11362.5,2857.2,3.9768
704,141,0.2000,14778.3,4440.6,3.3280
704,176,0.2500,15436.5,5326.8,2.8979
704,235,0.3333,18801.7,6831.7,2.7521
704,282,0.4000,20670.4,7255.8,2.8488
704,352,0.5000,21715.5,8011.7,2.7105
704,458,0.6500,28219.7,8620.5,3.2736
704,563,0.8000,27533.0,11481.2,2.3981
704,704,1.0000,30493.1,12392.8,2.4605
708,89,0.1250,11738.6,2904.0,4.0422
708,142,0.2000,14876.2,4493.5,3.3106
708,177,0.2500,15412.5,5336.2,2.8883
708,236,0.3333,18812.0,6790.2,2.7705
708,283,0.4000,21179.6,7271.7,2.9126
708,354,0.5000,21936.9,7735.7,2.8358
708,460,0.6500,28525.5,8804.6,3.2398
708,566,0.8000,27649.6,11401.8,2.4250
708,708,1.0000,30863.4,12433.3,2.4823
712,89,0.1250,11772.4,2927.6,4.0212
712,142,0.2000,14943.0,4519.5,3.3063
712,178,0.2500,15808.3,5480.4,2.8845
712,237,0.3333,19023.4,6422.9,2.9618
712,285,0.4000,20802.5,7329.8,2.8381
712,356,0.5000,21902.5,8346.9,2.6240
712,463,0.6500,28598.1,8910.8,3.2094
712,570,0.8000,27985.0,11571.6,2.4184
712,712,1.0000,30812.0,12560.7,2.4530
716,90,0.1250,11894.4,2956.2,4.0235
716,143,0.2000,15129.5,4572.0,3.3092
716,179,0.2500,15868.6,5402.0,2.9375
716,239,0.3333,19325.0,6943.5,2.7832
716,286,0.4000,21719.1,7359.6,2.9511
716,358,0.5000,22405.9,7952.6,2.8174
716,465,0.6500,28684.0,9037.6,3.1739
716,573,0.8000,27970.9,11568.1,2.4179
716,716,1.0000,31389.5,12709.7,2.4697
720,90,0.1250,11959.1,2981.8,4.0106
720,144,0.2000,15238.4,4624.6,3.2951
720,180,0.2500,15919.9,5479.9,2.9051
720,240,0.3333,19312.1,6955.9,2.7763
720,288,0.4000,21837.7,7351.7,2.9704
720,360,0.5000,22507.0,8551.6,2.6319
720,468,0.6500,29141.1,9096.0,3.2037
720,576,0.8000,27794.7,11566.5,2.4030
720,720,1.0000,31365.3,12757.9,2.4585
724,91,0.1250,12288.5,3022.2,4.0661
724,145,0.2000,15573.0,4694.1,3.3176
724,181,0.2500,16301.3,5494.3,2.9669
724,241,0.3333,19537.3,6393.7,3.0557
724,290,0.4000,21622.5,7337.3,2.9469
724,362,0.5000,22638.9,7859.6,2.8804
724,471,0.6500,29476.9,9144.6,3.2234
724,579,0.8000,27808.4,11737.4,2.3692
724,724,1.0000,31614.4,12860.7,2.4582
728,91,0.1250,12334.8,3032.8,4.0671
728,146,0.2000,15638.3,4745.0,3.2957
728,182,0.2500,16295.3,5382.4,3.0275
728,243,0.3333,19589.2,6751.5,2.9015
728,291,0.4000,22223.7,7230.8,3.0735
728,364,0.5000,22847.1,7676.6,2.9762
728,473,0.6500,29612.9,9200.5,3.2186
728,582,0.8000,28811.8,11300.9,2.5495
728,728,1.0000,31672.7,12405.5,2.5531
732,92,0.1250,12320.6,3103.7,3.9696
732,146,0.2000,15729.9,4777.6,3.2924
732,183,0.2500,16326.0,5649.2,2.8900
732,244,0.3333,19803.0,7109.5,2.7854
732,293,0.4000,21771.7,7547.2,2.8847
732,366,0.5000,22898.7,8818.8,2.5966
732,476,0.6500,29786.4,9441.2,3.1549
732,586,0.8000,28825.0,11657.7,2.4726
732,732,1.0000,31959.0,12758.3,2.5050
736,92,0.1250,12377.6,3120.1,3.9671
736,147,0.2000,15899.1,4809.1,3.3060
736,184,0.2500,16606.6,5763.3,2.8814
736,245,0.3333,19917.3,6416.5,3.1041
736,294,0.4000,22468.7,7674.4,2.9278
736,368,0.5000,23385.0,8179.3,2.8591
736,478,0.6500,29961.4,9440.2,3.1738
736,589,0.8000,28702.5,12003.9,2.3911
736,736,1.0000,31970.7,13181.5,2.4254
740,93,0.1250,12719.3,3158.7,4.0268
740,148,0.2000,16006.8,4897.6,3.2683
740,185,0.2500,16692.1,5820.0,2.8680
740,247,0.3333,19885.5,7483.7,2.6572
740,296,0.4000,22846.1,7899.6,2.8920
740,370,0.5000,23625.5,8802.9,2.6838
740,481,0.6500,30150.3,9497.6,3.1745
740,592,0.8000,28600.0,12197.1,2.3448
740,740,1.0000,33286.6,13425.7,2.4793
744,93,0.1250,12765.2,3179.9,4.0144
744,149,0.2000,16382.5,4958.6,3.3039
744,186,0.2500,16799.7,5730.7,2.9315
744,248,0.3333,19950.8,7427.8,2.6860
744,298,0.4000,22569.0,7837.7,2.8795
744,372,0.5000,23852.2,8412.4,2.8354
744,484,0.6500,30066.1,9512.4,3.1607
744,595,0.8000,28720.0,12439.7,2.3087
744,744,1.0000,33200.6,13531.8,2.4535
748,94,0.1250,12845.0,3221.3,3.9875
748,150,0.2000,16424.9,5009.1,3.2790
748,187,0.2500,16973.0,5900.7,2.8764
748,249,0.3333,20025.9,6866.2,2.9166
748,299,0.4000,23325.4,7873.1,2.9627
748,374,0.5000,23862.8,8941.4,2.6688
748,486,0.6500,30123.0,9637.8,3.1255
748,598,0.8000,29006.1,12358.3,2.3471
748,748,1.0000,33405.2,13531.1,2.4688
752,94,0.1250,12892.2,3243.7,3.9746
752,150,0.2000,16529.7,5045.4,3.2762
752,188,0.2500,17040.6,6052.6,2.8154
752,251,0.3333,20464.1,7507.0,2.7260
752,301,0.4000,23208.2,7921.8,2.9297
752,376,0.5000,24442.3,8507.1,2.8732
752,489,0.6500,29912.6,9734.5,3.0729
752,602,0.8000,29007.2,12504.6,2.3197
752,752,1.0000,33390.2,13761.7,2.4263
756,95,0.1250,13170.9,3267.4,4.0310
756,151,0.2000,16577.0,5073.2,3.2676
756,189,0.2500,16974.9,5900.8,2.8767
756,252,0.3333,20485.8,7554.5,2.7118
756,302,0.4000,23496.5,7937.7,2.9601
756,378,0.5000,24496.6,9196.3,2.6637
756,491,0.6500,29995.9,9896.3,3.0310
756,605,0.8000,30246.1,12618.6,2.3970
756,756,1.0000,33781.9,13654.2,2.4741
760,95,0.1250,13257.9,3287.8,4.0325
760,152,0.2000,16703.0,5157.4,3.2386
760,190,0.2500,17459.4,5810.4,3.0048
760,253,0.3333,20624.4,6732.0,3.0636
760,304,0.4000,23803.6,7926.2,3.0032
760,380,0.5000,24650.1,8481.7,2.9063
760,494,0.6500,30198.8,9772.9,3.0900
760,608,0.8000,30326.8,12529.4,2.4204
760,760,1.0000,33970.6,13781.3,2.4650
764,96,0.1250,13264.5,3376.2,3.9289
764,153,0.2000,17144.9,5202.6,3.2954
764,191,0.2500,17587.8,6118.8,2.8744
764,255,0.3333,20862.4,7880.1,2.6475
764,306,0.4000,23583.0,8218.3,2.8696
764,382,0.5000,24776.3,9348.8,2.6502
764,497,0.6500,30252.9,10087.3,2.9991
764,611,0.8000,30519.2,12737.5,2.3960
764,764,1.0000,34420.2,13846.2,2.4859
768,96,0.1250,13308.1,3374.8,3.9434
768,154,0.2000,17126.2,5249.1,3.2627
768,192,0.2500,17599.5,6019.8,2.9236
768,256,0.3333,20718.3,7719.6,2.6838
768,307,0.4000,24146.5,8132.4,2.9692
768,384,0.5000,24882.1,8701.0,2.8597
768,499,0.6500,30175.4,10082.2,2.9929
768,614,0.8000,30496.4,12963.6,2.3525
768,768,1.0000,34447.4,14035.0,2.4544
772,97,0.1250,13659.3,3425.6,3.9875
772,154,0.2000,17173.9,5284.3,3.2500
772,193,0.2500,17957.1,6008.7,2.9885
772,257,0.3333,20877.6,6800.0,3.0702
772,309,0.4000,24113.5,8153.5,2.9575
772,386,0.5000,25438.6,9380.8,2.7118
772,502,0.6500,30602.5,10125.6,3.0223
772,618,0.8000,30739.4,12947.2,2.3742
772,772,1.0000,34740.2,14053.3,2.4720
776,97,0.1250,13672.8,3444.6,3.9694
776,155,0.2000,17379.7,5345.0,3.2516
776,194,0.2500,18071.7,6192.0,2.9186
776,259,0.3333,21476.3,7778.2,2.7611
776,310,0.4000,24376.8,8182.9,2.9790
776,388,0.5000,25722.9,8780.3,2.9296
776,504,0.6500,30684.7,10040.2,3.0562
776,621,0.8000,30783.4,13123.6,2.3457
776,776,1.0000,34822.7,14333.4,2.4295
780,98,0.1250,13832.4,3501.4,3.9505
780,156,0.2000,17504.0,5392.3,3.2461
780,195,0.2500,18163.6,6086.6,2.9842
780,260,0.3333,21569.0,6841.8,3.1525
780,312,0.4000,24527.1,8381.6,2.9263
780,390,0.5000,25870.7,8715.0,2.9685
780,507,0.6500,30810.6,9926.9,3.1037
780,624,0.8000,31320.0,12916.9,2.4247
780,780,1.0000,35236.3,14169.3,2.4868
784,98,0.1250,13816.2,3513.2,3.9326
784,157,0.2000,17928.9,5459.3,3.2841
784,196,0.2500,18396.4,6191.1,2.9714
784,261,0.3333,21682.6,7783.9,2.7856
784,314,0.4000,24610.7,8281.6,2.9717
784,392,0.5000,25861.4,9470.0,2.7309
784,510,0.6500,31074.1,10215.3,3.0419
784,627,0.8000,31359.6,13380.0,2.3438
784,784,1.0000,35337.9,14429.5,2.4490
788,99,0.1250,14144.4,3541.3,3.9941
788,158,0.2000,17889.1,5530.4,3.2347
788,197,0.2500,18520.9,6350.5,2.9165
788,263,0.3333,21877.7,7823.0,2.7966
788,315,0.4000,25184.1,8325.1,3.0251
788,394,0.5000,26561.8,8943.5,2.9699
788,512,0.6500,31322.4,10540.3,2.9717
788,630,0.8000,31346.5,13473.6,2.3265
788,788,1.0000,36291.4,14632.6,2.4802
792,99,0.1250,14218.4,3573.2,3.9792
792,158,0.2000,17972.1,5558.7,3.2332
792,198,0.2500,18668.6,6369.8,2.9308
792,264,0.3333,21985.8,7214.3,3.0475
792,317,0.4000,25506.3,8747.2,2.9159
792,396,0.5000,26633.7,9811.3,2.7146
792,515,0.6500,31566.5,10614.4,2.9739
792,634,0.8000,31725.9,13500.1,2.3501
792,792,1.0000,36251.5,14646.9,2.4750
796,100,0.1250,14206.2,3636.9,3.9062
796,159,0.2000,18074.0,5611.4,3.2209
796,199,0.2500,18669.8,6290.3,2.9680
796,265,0.3333,22108.8,8077.3,2.7371
796,318,0.4000,25559.0,8650.0,2.9548
796,398,0.5000,26811.3,9264.0,2.8941
796,517,0.6500,31621.1,10611.5,2.9799
796,637,0.8000,31635.5,13659.4,2.3160
796,796,1.0000,36754.1,15023.1,2.4465
800,100,0.1250,14251.2,3666.6,3.8868
800,160,0.2000,18147.1,5675.4,3.1975
800,200,0.2500,18787.2,6409.7,2.9310
800,267,0.3333,22285.3,8225.0,2.7094
800,320,0.4000,25549.7,8675.3,2.9451
800,400,0.5000,26921.9,10589.5,2.5423
800,520,0.6500,32056.3,11359.0,2.8221
800,640,0.8000,31847.4,13524.3,2.3548
800,800,1.0000,36743.3,14965.2,2.4553
804,101,0.1250,14565.1,3694.9,3.9419
804,161,0.2000,18284.4,5757.2,3.1759
