n,basecase_ns,karatsuba_ns,basecase_ns_per_limb,karatsuba_ns_per_limb,speedup_base_over_karatsuba
164,749.838294,648.346552,4.572184717,3.953332632,1.156539
165,755.492000,652.644965,4.578739394,3.955424032,1.157585
166,767.110772,660.288292,4.621149231,3.977640315,1.161782
167,779.955579,661.238996,4.670392686,3.959514949,1.179537
168,789.750000,671.341518,4.700892857,3.996080463,1.176376
169,794.445378,678.032374,4.700860226,4.012025882,1.171692
170,811.225754,678.041367,4.771916202,3.988478629,1.196425
171,812.825970,680.740036,4.753368245,3.980935884,1.194033
172,823.116228,694.372243,4.785559466,4.037047922,1.185411
173,831.180863,689.340533,4.804513658,3.984627359,1.205762
174,845.283784,697.960185,4.857952780,4.011265432,1.211077
175,856.280682,699.964552,4.893032468,3.999797441,1.223320
176,865.621560,718.556775,4.918304316,4.082708948,1.204667
177,869.950231,754.842000,4.914973059,4.264644068,1.152493
178,886.765330,762.304370,4.981827698,4.282608820,1.163269
179,888.439858,765.078252,4.963351165,4.274180179,1.161241
180,901.775841,767.913618,5.009865785,4.266186766,1.174319
181,908.536058,775.606921,5.019536230,4.285121113,1.171387
182,920.897672,779.387397,5.059877316,4.282348333,1.181566
183,934.687500,784.871875,5.107581967,4.288917350,1.190879
184,945.934375,794.056723,5.140947690,4.315525667,1.191268
185,952.571970,793.064076,5.149037674,4.286832841,1.201129
186,967.909149,801.487714,5.203812632,4.309073729,1.207641
187,969.487113,804.099359,5.184423066,4.299996572,1.205681
188,982.626302,808.908405,5.226735649,4.302704283,1.214756
189,991.877632,816.529891,5.248029797,4.320263975,1.214747
190,1005.787234,821.436957,5.293617021,4.323352403,1.224424
191,1016.104839,830.284292,5.319920622,4.347038178,1.223804
192,1028.711957,847.412725,5.357874774,4.413607944,1.213944
193,1032.379121,887.915094,5.349114616,4.600596344,1.162700
194,1052.148611,893.305952,5.423446449,4.604669858,1.177814
195,1055.564607,896.056548,5.413151829,4.595161783,1.178011
196,1068.497159,901.829327,5.451516118,4.601170035,1.184811
197,1076.501420,905.591947,5.464474216,4.596913437,1.188727
198,1093.186047,917.290049,5.521141649,4.632778023,1.191756
199,1104.642647,917.569175,5.550968076,4.610900376,1.203879
200,1115.804412,927.282475,5.579022059,4.636412377,1.203306
201,1120.367560,927.410539,5.573967958,4.613982782,1.208060
202,1139.588855,934.154703,5.641528987,4.624528233,1.219914
203,1143.547256,938.071250,5.633237715,4.621040640,1.219041
204,1158.036265,1110.569118,5.676648360,5.443966263,1.042741
205,1175.824219,961.169643,5.735727896,4.688632404,1.223326
206,1195.936709,964.026786,5.805518004,4.679741678,1.240564
207,1197.400316,976.649740,5.784542592,4.718114684,1.226028
208,1206.189103,989.114474,5.798986070,4.755358047,1.219464
209,1219.037338,1033.018544,5.832714534,4.942672459,1.180073
210,1228.525974,1038.663462,5.850123686,4.946016484,1.182795
211,1235.472039,1040.655220,5.855317723,4.932015260,1.187206
212,1250.511667,1050.266667,5.898639937,4.954088050,1.190661
213,1257.436667,1051.440278,5.903458529,4.936339332,1.195918
214,1280.265203,1061.625000,5.982547676,4.960864486,1.205949
215,1282.486486,1062.544944,5.965053426,4.942069506,1.206995
216,1296.878425,1074.548295,6.004066781,4.974760627,1.206906
217,1311.644097,1080.053161,6.044442844,4.977203507,1.214425
218,1323.005282,1082.768678,6.068831567,4.966828799,1.221873
219,1327.556338,1087.876437,6.061901087,4.967472314,1.220319
220,1345.458929,1097.670785,6.115722403,4.989412659,1.225740
221,1354.405357,1098.484012,6.128531028,4.970515890,1.232977
222,1375.746377,1110.672059,6.197055751,5.003027292,1.238661
223,1382.430147,1113.304412,6.199238328,4.992396465,1.241736
224,1395.150735,1126.416667,6.228351497,5.028645833,1.238574
225,1408.119403,1179.510937,6.258308458,5.242270833,1.193816
226,1420.310634,1190.621044,6.284560329,5.268234709,1.192916
227,1427.750000,1193.049842,6.289647577,5.255726175,1.196723
228,1442.134470,1198.357595,6.325151183,5.255954364,1.203426
229,1451.167308,1204.947917,6.336975143,5.261781295,1.204340
230,1475.843750,1209.923077,6.416711957,5.260535117,1.219783
231,1479.144531,1218.689123,6.403223079,5.275710491,1.213718
232,1494.826389,1229.832792,6.443217193,5.301003415,1.215471
233,1510.668651,1230.336039,6.483556441,5.280412184,1.227850
234,1522.665323,1241.697368,6.507116763,5.306399010,1.226277
235,1532.302419,1245.011513,6.520435827,5.297921333,1.230754
236,1550.495902,1249.904605,6.569897888,5.296205955,1.240491
237,1556.110656,1260.186667,6.565867746,5.317243319,1.234826
238,1579.920833,1266.971284,6.638322829,5.323408755,1.247006
239,1586.441667,1272.419764,6.637831241,5.323932065,1.246791
240,1601.773305,1284.361301,6.674055438,5.351505422,1.247136
241,1612.483051,1343.941071,6.690801041,5.576518969,1.199817
242,1632.267241,1349.164286,6.744905956,5.575059032,1.209836
243,1640.887931,1351.825000,6.752625231,5.563065844,1.213832
244,1654.335526,1361.499094,6.780063632,5.579914321,1.215084
245,1672.296053,1367.557971,6.825698174,5.581869269,1.222834
246,1684.312500,1374.088768,6.846798780,5.585726700,1.225767
247,1696.433036,1378.891544,6.868149942,5.582556859,1.230288
248,1711.288636,1389.360294,6.900357405,5.602259250,1.231710
249,1724.152273,1389.029412,6.924306316,5.578431373,1.241264
250,1740.027778,1400.186581,6.960111111,5.600746324,1.242711
251,1746.601852,1401.673507,6.958573115,5.584356603,1.246083
252,1767.620370,1409.723881,7.014366549,5.594142383,1.253877
253,1774.450472,1417.484142,7.013638228,5.602704118,1.251831
254,1798.729953,1428.308712,7.081613988,5.623262646,1.259343
255,1801.903302,1432.361742,7.066287458,5.617104872,1.257995
256,1821.627404,1446.773077,7.115732046,5.651457332,1.259097
