n,basecase_ns,karatsuba_ns,basecase_ns_per_limb,karatsuba_ns_per_limb,speedup_base_over_karatsuba
195,1056.511236,860.362385,5.418006338,4.412114797,1.227984
196,1064.705758,856.284659,5.432172237,4.368799281,1.243402
197,1051.618750,848.835586,5.338166244,4.308810079,1.238896
198,1062.304073,866.532110,5.365172086,4.376424798,1.225926
199,1092.072674,888.550708,5.487802384,4.465078932,1.229049
200,1106.825000,912.701456,5.534125000,4.563507282,1.212691
201,1118.818452,909.207332,5.566260957,4.523419561,1.230543
202,1137.847892,914.012136,5.632910354,4.524812554,1.244894
203,1140.362199,932.012376,5.617547777,4.591193972,1.223548
204,1156.121951,943.345000,5.667264467,4.624240196,1.225556
205,1164.878086,955.026515,5.682332129,4.658665928,1.219734
206,1182.766406,955.348485,5.741584496,4.637614004,1.238047
207,1190.365506,946.906875,5.750558002,4.574429348,1.257109
208,1201.385285,953.713384,5.775890792,4.585160499,1.259692
209,1208.446314,980.574219,5.782039780,4.691742673,1.232386
210,1225.017857,990.442105,5.833418367,4.716390977,1.236839
211,1233.611842,1002.587101,5.846501621,4.751597635,1.230429
212,1250.285000,1025.863451,5.897570755,4.838978543,1.218764
213,1256.176667,1015.336694,5.897543036,4.766838937,1.237202
214,1273.599662,1018.965726,5.951400290,4.761522083,1.249895
215,1283.387669,1032.982143,5.969244972,4.804568106,1.242410
216,1298.964897,1057.129213,6.013726376,4.894116729,1.228766
217,1308.282118,1050.737500,6.028949853,4.842108295,1.245108
218,1319.445312,1052.994444,6.052501433,4.830249745,1.253041
219,1328.610915,1072.210227,6.066716509,4.895937111,1.239133
220,1348.500893,1095.539244,6.129549513,4.979723837,1.230901
221,1353.849107,1089.534483,6.126014059,4.930020284,1.242594
222,1368.307971,1093.518895,6.163549419,4.925760790,1.251289
223,1382.676471,1091.534884,6.200342917,4.894775263,1.266727
224,1393.263787,1101.345203,6.219927619,4.916719658,1.265056
225,1403.751866,1123.312500,6.238897181,4.992500000,1.249654
226,1419.666045,1137.501506,6.281708163,5.033192505,1.248056
227,1428.741477,1147.532012,6.294015318,5.055207102,1.245056
228,1444.876923,1171.004630,6.337179487,5.135985218,1.233878
229,1453.491346,1165.117284,6.347123782,5.087848402,1.247506
230,1471.524414,1180.712500,6.397932235,5.133532609,1.246302
231,1478.380859,1184.485938,6.399917140,5.127644751,1.248120
232,1490.309524,1204.841346,6.423747947,5.193281664,1.236934
233,1504.000000,1202.141026,6.454935622,5.159403544,1.251101
234,1527.319556,1212.733974,6.527006652,5.182623822,1.259402
235,1530.978831,1221.949675,6.514803535,5.199785852,1.252898
236,1549.469262,1242.773026,6.565547722,5.265987400,1.246784
237,1555.544057,1239.985197,6.563477035,5.232005052,1.254486
238,1576.094792,1261.385000,6.622247024,5.299936975,1.249495
239,1582.730208,1246.531250,6.622302127,5.215611925,1.269708
240,1593.826271,1263.435000,6.640942797,5.264312500,1.261502
241,1612.268008,1280.127534,6.689908749,5.311732505,1.259459
242,1632.157328,1292.895548,6.744451767,5.342543587,1.262405
243,1635.443966,1302.822917,6.730222080,5.361411180,1.255308
244,1657.480263,1325.441901,6.792951898,5.432138940,1.250511
245,1660.834430,1318.473958,6.778916040,5.381526361,1.259664
246,1680.303571,1323.302817,6.830502323,5.379279744,1.269780
247,1693.272321,1340.983929,6.855353528,5.429084731,1.262709
248,1706.831818,1356.216071,6.882386364,5.468613191,1.258525
249,1716.854545,1364.702899,6.894998175,5.480734532,1.258043
250,1736.587963,1374.865942,6.946351852,5.499463768,1.263096
251,1743.127315,1392.786765,6.944730338,5.548951254,1.251539
252,1766.934028,1404.655784,7.011642967,5.574030887,1.257912
253,1771.700472,1412.846082,7.002768663,5.584371866,1.253994
254,1793.916274,1424.613636,7.062662494,5.608715104,1.259230
255,1803.884615,1412.893657,7.074057315,5.540759438,1.276731
256,1821.876202,1418.471082,7.116703914,5.540902664,1.284394
