n,basecase_ns,karatsuba_ns,basecase_ns_per_limb,karatsuba_ns_per_limb,speedup_base_over_karatsuba
204,1175.268750,987.075000,5.761121324,4.838602941,1.190658
205,1184.767969,994.679605,5.779355945,4.852095635,1.191105
206,1197.431962,997.469415,5.812776515,4.842084538,1.200470
207,1209.346154,1004.796543,5.842251951,4.854089578,1.203573
208,1220.855519,1019.445652,5.869497690,4.901181020,1.197568
209,1236.006579,1071.365767,5.913907076,5.126151995,1.153674
210,1245.027961,1070.627841,5.928704574,5.098227814,1.162895
211,1256.870000,1080.706897,5.956729858,5.121833633,1.163007
212,1267.916385,1085.742098,5.980737666,5.121424989,1.167788
213,1278.836993,1093.062500,6.003929546,5.131748826,1.169958
214,1289.138699,1096.747093,6.024012610,5.124986416,1.175420
215,1304.803819,1102.582122,6.068854974,5.128288940,1.183407
216,1314.368924,1112.583088,6.085041313,5.150847631,1.181367
217,1330.610915,1119.705357,6.131847537,5.159932521,1.188358
218,1338.981514,1123.514137,6.142117037,5.153734573,1.191780
219,1351.655357,1129.265625,6.171942270,5.156464041,1.196933
220,1361.561594,1133.865964,6.188916337,5.153936199,1.200814
221,1374.984601,1140.966867,6.221649780,5.162746007,1.205105
222,1386.510110,1146.061738,6.245541037,5.162440260,1.209804
223,1400.058769,1152.457317,6.278290442,5.167970032,1.214847
224,1411.019590,1163.783951,6.299194596,5.195464065,1.212441
225,1427.862689,1222.056818,6.346056397,5.431363636,1.168409
226,1437.730114,1227.080357,6.361637671,5.429559102,1.171667
227,1449.013462,1231.260552,6.383319214,5.424055295,1.176854
228,1461.416346,1237.222862,6.409720816,5.426416061,1.181207
229,1471.732422,1242.371711,6.426779135,5.425203976,1.184615
230,1486.537109,1250.369167,6.463204823,5.436387681,1.188879
231,1500.250992,1256.861667,6.494593039,5.440959596,1.193648
232,1513.068548,1265.319167,6.521847191,5.453961925,1.195800
233,1527.262097,1271.760135,6.554772948,5.458198005,1.200904
234,1537.473361,1278.507601,6.570398977,5.463707698,1.202553
235,1550.433402,1283.710304,6.597588943,5.462597039,1.207775
236,1564.596875,1289.291952,6.629647775,5.463101492,1.213532
237,1575.660417,1296.124144,6.648356188,5.468878244,1.215671
238,1591.042373,1302.512153,6.685051987,5.472740138,1.221518
239,1604.877119,1309.698785,6.714967024,5.479911233,1.225379
240,1617.333686,1320.280382,6.738890360,5.501168258,1.224993
241,1632.104526,1385.463235,6.772217950,5.748810105,1.178021
242,1643.149784,1389.167279,6.789875142,5.740360659,1.182831
243,1655.036184,1395.839154,6.810848495,5.744194051,1.185693
244,1669.169956,1397.824449,6.840860476,5.728788723,1.194120
245,1683.553571,1407.111940,6.871647230,5.743314042,1.196460
246,1695.193080,1412.717351,6.891028782,5.742753458,1.199952
247,1712.787500,1420.040112,6.934362348,5.749150251,1.206154
248,1722.526136,1430.230114,6.945669905,5.767056910,1.204370
249,1740.120370,1438.241477,6.988435222,5.776070190,1.209894
250,1751.960648,1445.907692,7.007842593,5.783630769,1.211668
251,1764.748843,1452.061538,7.030871883,5.785105731,1.215340
252,1780.239387,1456.454808,7.064442011,5.779582570,1.222310
253,1793.566038,1463.224038,7.089193825,5.783494223,1.225763
254,1806.927885,1470.169922,7.113889310,5.788070559,1.229061
255,1824.763221,1478.274414,7.155934201,5.797154565,1.234387
256,1837.106971,1490.440476,7.176199106,5.822033110,1.232593
